
=== 2025-01-14  n=153 ===
  600602 云赛智联     board=1 pct=10.0 turn=19.4 floatmkt~250.3亿
  600710 苏美达      board=1 pct=10.0 turn=3.4 floatmkt~127.4亿
  600756 浪潮软件     board=1 pct=10.0 turn=16.8 floatmkt~59.1亿
  600825 新华传媒     board=1 pct=9.9 turn=7.6 floatmkt~75.0亿
  600845 宝信软件     board=1 pct=10.0 turn=3.4 floatmkt~771.1亿
  600869 远东股份     board=1 pct=10.0 turn=4.0 floatmkt~104.8亿
  601010 ST文峰     board=1 pct=9.9 turn=11.7 floatmkt~62.4亿
  601126 四方股份     board=1 pct=10.0 turn=6.6 floatmkt~145.2亿
  601728 中国电信     board=1 pct=10.0 turn=0.6 floatmkt~6519.2亿
  601789 宁波建工     board=1 pct=10.0 turn=23.1 floatmkt~60.1亿
  603206 嘉环科技     board=1 pct=10.0 turn=11.3 floatmkt~17.6亿
  603296 华勤技术     board=1 pct=10.0 turn=2.8 floatmkt~568.6亿
  603300 海南华铁     board=1 pct=10.0 turn=22.8 floatmkt~193.0亿
  603341 龙旗科技     board=1 pct=10.0 turn=21.8 floatmkt~25.1亿
  603360 百傲化学     board=1 pct=10.0 turn=4.8 floatmkt~146.1亿
  603559 中通国脉     board=1 pct=5.0 turn=1.3 floatmkt~33.0亿
  603618 杭电股份     board=1 pct=10.0 turn=3.1 floatmkt~46.4亿
  603666 亿嘉和      board=1 pct=10.0 turn=9.5 floatmkt~76.6亿
  603721 中广天择     board=1 pct=10.0 turn=13.0 floatmkt~39.3亿
  603728 鸣志电器     board=1 pct=10.0 turn=6.2 floatmkt~354.1亿
  603800 洪田股份     board=1 pct=10.0 turn=6.0 floatmkt~71.1亿
  603881 数据港      board=1 pct=10.0 turn=10.2 floatmkt~241.6亿
  603887 城地香江     board=1 pct=10.0 turn=19.8 floatmkt~107.5亿
  603888 新华网      board=1 pct=10.0 turn=7.0 floatmkt~134.8亿
  603950 长源东谷     board=1 pct=10.0 turn=2.1 floatmkt~85.8亿
  603956 威派格      board=1 pct=10.0 turn=28.9 floatmkt~50.1亿
  605060 联德股份     board=1 pct=10.0 turn=2.7 floatmkt~55.7亿
  605100 华丰股份     board=1 pct=10.0 turn=4.9 floatmkt~26.5亿
  605336 *ST帅电    board=1 pct=10.0 turn=6.9 floatmkt~33.4亿
  000016 *ST康佳A   board=1 pct=10.0 turn=9.3 floatmkt~84.8亿
  000032 深桑达Ａ     board=1 pct=10.0 turn=15.2 floatmkt~176.4亿
  000555 神州信息     board=1 pct=10.0 turn=7.5 floatmkt~126.8亿
  000581 威孚高科     board=1 pct=10.0 turn=5.7 floatmkt~159.0亿
  000695 滨海能源     board=1 pct=10.0 turn=6.8 floatmkt~24.6亿
  000752 *ST西发    board=1 pct=5.0 turn=1.3 floatmkt~21.1亿
  000811 冰轮环境     board=1 pct=10.0 turn=6.9 floatmkt~112.3亿
  000815 美利云      board=1 pct=10.0 turn=12.8 floatmkt~83.9亿
  000880 潍柴重机     board=1 pct=10.0 turn=9.9 floatmkt~42.4亿
  000887 中鼎股份     board=1 pct=10.0 turn=7.4 floatmkt~253.3亿
  000892 欢瑞世纪     board=1 pct=10.0 turn=12.5 floatmkt~26.5亿
  000938 紫光股份     board=1 pct=10.0 turn=8.4 floatmkt~897.2亿
  001309 德明利      board=1 pct=10.0 turn=7.4 floatmkt~116.3亿
  002076 星光股份     board=1 pct=9.9 turn=17.6 floatmkt~37.9亿
  002126 银轮股份     board=1 pct=10.0 turn=2.3 floatmkt~237.2亿
  002197 证通电子     board=1 pct=5.1 turn=7.1 floatmkt~25.1亿
  002261 拓维信息     board=1 pct=10.0 turn=34.6 floatmkt~445.4亿
  002281 光迅科技     board=1 pct=10.0 turn=9.8 floatmkt~433.9亿
  002334 英威腾      board=1 pct=10.0 turn=12.1 floatmkt~68.2亿
  002335 科华数据     board=1 pct=10.0 turn=15.4 floatmkt~187.7亿
  002347 泰尔股份     board=1 pct=10.0 turn=12.1 floatmkt~45.7亿
  002364 中恒电气     board=1 pct=10.0 turn=6.5 floatmkt~104.3亿
  002474 榕基软件     board=1 pct=10.1 turn=18.0 floatmkt~41.0亿
  002501 *ST利源    board=1 pct=10.1 turn=1.2 floatmkt~73.5亿
  002518 科士达      board=1 pct=10.0 turn=7.9 floatmkt~161.0亿
  002580 圣阳股份     board=1 pct=10.0 turn=13.3 floatmkt~46.8亿
  002602 世纪华通     board=1 pct=4.9 turn=1.8 floatmkt~477.9亿
  002653 海思科      board=1 pct=10.0 turn=1.6 floatmkt~169.2亿
  002656 摩登大道     board=1 pct=4.8 turn=4.1 floatmkt~15.9亿
  002664 信质集团     board=1 pct=10.0 turn=7.4 floatmkt~82.8亿
  002779 中坚科技     board=1 pct=10.0 turn=6.4 floatmkt~171.6亿
  002837 英维克      board=1 pct=10.0 turn=6.0 floatmkt~300.4亿
  002842 翔鹭钨业     board=1 pct=10.1 turn=4.0 floatmkt~17.4亿
  002843 泰嘉股份     board=1 pct=10.0 turn=16.6 floatmkt~75.6亿
  002910 庄园牧场     board=1 pct=10.1 turn=10.1 floatmkt~14.9亿
  002939 长城证券     board=1 pct=10.0 turn=6.0 floatmkt~296.7亿
  002975 博杰股份     board=1 pct=10.0 turn=6.7 floatmkt~30.1亿
  002979 雷赛智能     board=1 pct=10.0 turn=15.2 floatmkt~112.9亿

=== 2025-02-20  n=92 ===
  601177 杭齿前进     board=7 pct=10.0 turn=1.1 floatmkt~72.2亿
  600678 ST金顶     board=4 pct=10.0 turn=36.3 floatmkt~32.4亿
  000856 冀东装备     board=4 pct=10.0 turn=32.3 floatmkt~36.7亿
  002058 威尔泰      board=4 pct=10.0 turn=25.9 floatmkt~19.0亿
  002065 东华软件     board=4 pct=10.0 turn=32.3 floatmkt~389.4亿
  002527 新时达      board=4 pct=10.0 turn=0.7 floatmkt~78.7亿
  600608 ???      board=3 pct=5.1 turn=0.4 floatmkt~10.6亿
  605255 天普股份     board=3 pct=10.0 turn=0.4 floatmkt~24.7亿
  000609 *ST中迪    board=3 pct=4.9 turn=3.2 floatmkt~8.0亿
  002290 禾盛新材     board=3 pct=10.0 turn=2.7 floatmkt~59.3亿
  600143 金发科技     board=2 pct=10.0 turn=1.1 floatmkt~321.0亿
  600376 首开股份     board=2 pct=10.0 turn=3.8 floatmkt~71.1亿
  600590 泰豪科技     board=2 pct=10.0 turn=9.9 floatmkt~63.0亿
  601921 浙版传媒     board=2 pct=10.0 turn=1.7 floatmkt~214.4亿
  603130 云中马      board=2 pct=10.0 turn=28.9 floatmkt~15.8亿
  603315 福鞍股份     board=2 pct=10.0 turn=12.3 floatmkt~43.9亿
  605376 博迁新材     board=2 pct=10.0 turn=5.9 floatmkt~98.4亿
  605488 福莱新材     board=2 pct=10.0 turn=4.8 floatmkt~107.3亿
  000516 国际医学     board=2 pct=9.9 turn=7.3 floatmkt~145.5亿
  000818 航锦科技     board=2 pct=10.0 turn=14.2 floatmkt~285.1亿
  002343 慈文传媒     board=2 pct=10.0 turn=1.5 floatmkt~37.0亿
  002369 卓翼科技     board=2 pct=10.1 turn=1.9 floatmkt~53.2亿
  002522 浙江众成     board=2 pct=9.9 turn=1.3 floatmkt~43.3亿
  002599 盛通股份     board=2 pct=10.0 turn=2.0 floatmkt~44.7亿
  002896 中大力德     board=2 pct=10.0 turn=13.9 floatmkt~127.1亿
  002929 润建股份     board=2 pct=10.0 turn=6.5 floatmkt~129.3亿
  600084 *ST尼雅    board=1 pct=10.0 turn=0.7 floatmkt~63.1亿
  600193 ???      board=1 pct=10.0 turn=7.6 floatmkt~16.7亿
  600316 洪都航空     board=1 pct=10.0 turn=5.4 floatmkt~244.8亿
  600381 *ST春天    board=1 pct=5.1 turn=1.7 floatmkt~22.7亿
  600439 ST瑞贝卡    board=1 pct=9.9 turn=11.2 floatmkt~46.9亿
  600679 上海凤凰     board=1 pct=10.0 turn=9.6 floatmkt~47.1亿
  600777 新潮能源     board=1 pct=5.0 turn=1.6 floatmkt~157.9亿
  600797 浙大网新     board=1 pct=10.0 turn=22.2 floatmkt~101.1亿
  600807 济高发展     board=1 pct=10.0 turn=6.7 floatmkt~25.3亿
  600814 杭州解百     board=1 pct=10.1 turn=5.5 floatmkt~62.2亿
  600835 上海机电     board=1 pct=10.0 turn=7.6 floatmkt~167.4亿
  600861 北京人力     board=1 pct=10.0 turn=2.5 floatmkt~71.2亿
  600992 贵绳股份     board=1 pct=10.0 turn=7.0 floatmkt~36.5亿
  601011 宝泰隆      board=1 pct=9.8 turn=7.1 floatmkt~54.2亿
  601566 九牧王      board=1 pct=10.0 turn=2.1 floatmkt~49.0亿
  603127 昭衍新药     board=1 pct=10.0 turn=4.3 floatmkt~126.7亿
  603179 新泉股份     board=1 pct=10.0 turn=2.3 floatmkt~253.5亿
  603215 比依股份     board=1 pct=10.0 turn=4.2 floatmkt~37.6亿
  603511 爱慕股份     board=1 pct=10.0 turn=2.1 floatmkt~59.0亿
  603579 荣泰健康     board=1 pct=10.0 turn=3.9 floatmkt~29.4亿
  603678 火炬电子     board=1 pct=10.0 turn=4.3 floatmkt~127.4亿
  605008 长鸿高科     board=1 pct=10.0 turn=2.3 floatmkt~84.1亿
  605286 同力天启     board=1 pct=10.0 turn=3.3 floatmkt~58.3亿
  605288 凯迪股份     board=1 pct=10.0 turn=4.0 floatmkt~28.4亿
  605366 宏柏新材     board=1 pct=10.0 turn=2.2 floatmkt~37.7亿
  000096 广聚能源     board=1 pct=10.0 turn=8.2 floatmkt~75.1亿
  000506 招金黄金     board=1 pct=5.0 turn=3.4 floatmkt~50.2亿
  000547 航天发展     board=1 pct=10.0 turn=3.1 floatmkt~121.6亿
  000590 古汉医药     board=1 pct=10.0 turn=2.9 floatmkt~18.6亿
  000782 恒申新材     board=1 pct=10.0 turn=3.8 floatmkt~25.0亿
  000809 和展能源     board=1 pct=4.8 turn=0.7 floatmkt~22.9亿
  000967 盈峰环境     board=1 pct=10.0 turn=7.5 floatmkt~188.2亿
  001306 夏厦精密     board=1 pct=10.0 turn=23.4 floatmkt~11.6亿
  001314 亿道信息     board=1 pct=10.0 turn=5.8 floatmkt~29.3亿
  002025 航天电器     board=1 pct=10.0 turn=3.5 floatmkt~216.9亿
  002068 黑猫股份     board=1 pct=10.0 turn=6.6 floatmkt~87.4亿
  002141 贤丰控股     board=1 pct=4.8 turn=1.4 floatmkt~15.4亿
  002149 西部材料     board=1 pct=10.0 turn=7.2 floatmkt~91.5亿
  002219 新里程      board=1 pct=9.9 turn=9.3 floatmkt~95.7亿
  002224 三 力 士    board=1 pct=10.1 turn=9.3 floatmkt~37.4亿
  002272 川润股份     board=1 pct=10.0 turn=34.9 floatmkt~38.4亿
  002273 水晶光电     board=1 pct=10.0 turn=9.6 floatmkt~335.8亿
  002277 友阿股份     board=1 pct=10.0 turn=9.7 floatmkt~74.0亿
  002316 亚联发展     board=1 pct=4.6 turn=6.8 floatmkt~11.3亿
  002348 高乐股份     board=1 pct=9.9 turn=13.9 floatmkt~34.8亿
  002390 信邦制药     board=1 pct=9.9 turn=5.0 floatmkt~77.8亿
  002414 高德红外     board=1 pct=10.0 turn=2.7 floatmkt~276.4亿
  002426 胜利精密     board=1 pct=10.1 turn=13.5 floatmkt~119.8亿
  002427 尤夫股份     board=1 pct=10.1 turn=2.8 floatmkt~37.7亿
  002485 ST雪发     board=1 pct=5.2 turn=1.6 floatmkt~15.2亿
  002490 山东墨龙     board=1 pct=5.1 turn=4.1 floatmkt~21.8亿
  002524 光正眼科     board=1 pct=10.1 turn=6.1 floatmkt~22.5亿
  002577 雷柏科技     board=1 pct=10.0 turn=6.2 floatmkt~75.1亿
  002636 金安国纪     board=1 pct=10.0 turn=5.5 floatmkt~68.5亿
  002722 物产金轮     board=1 pct=10.0 turn=20.1 floatmkt~30.4亿
  002733 雄韬股份     board=1 pct=10.0 turn=11.9 floatmkt~63.5亿
  002795 永和智控     board=1 pct=10.1 turn=7.9 floatmkt~22.9亿
  002801 微光股份     board=1 pct=10.0 turn=9.5 floatmkt~36.5亿
  002838 道恩股份     board=1 pct=10.0 turn=2.9 floatmkt~50.0亿
  002861 瀛通通讯     board=1 pct=10.0 turn=18.4 floatmkt~24.1亿
  002978 安宁股份     board=1 pct=10.0 turn=0.6 floatmkt~97.4亿
  002987 京北方      board=1 pct=10.0 turn=2.7 floatmkt~129.0亿
  002990 盛视科技     board=1 pct=10.0 turn=9.9 floatmkt~39.5亿
  003028 振邦智能     board=1 pct=10.0 turn=6.9 floatmkt~23.8亿
  300163 先锋新材     board=1 pct=4.5 turn=6.4 floatmkt~11.5亿
  301013 利和兴      board=1 pct=10.0 turn=15.0 floatmkt~24.4亿
