序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
303,301089,拓新药业,31.48,20.0152,2,3,23461130.0,22726828.0,734302.0,479180457,0.153241224527,17.9708,28.64,日涨幅达到15%的前5只证券,2025-05-15
304,002808,恒久退,3.93,5.0802,1,1,2346451.0,1649873.0,696578.0,72908024,0.955420215476,0.827,7.34,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-19
305,002560,通达股份,8.26,9.9867,0,3,38124952.2,37475691.0,649261.2,1065956397,0.060908795315,29.211,37.41,日涨幅偏离值达到7%的前5只证券,2025-05-15
306,000004,国华退,8.53,5.0493,2,3,23660035.0,23116758.44,543276.56,314171830,0.172923383997,11.5964,10.77,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-13
307,002040,南京港,8.45,10.026,2,2,28012556.0,27475669.0,536887.0,908101522,0.059121913904,13.9423,41.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
308,000504,南华生物,6.9,3.7594,1,1,10179929.0,9740391.89,439537.11,207475583,0.211850042132,4.3088,21.44,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-12
309,002907,华森制药,20.63,10.0267,0,1,10395723.44,10048131.0,347592.44,781999909,0.044449166298,4.4163,63.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-30
310,000518,四环生物,1.81,-5.2356,1,0,308786.0,0.0,308786.0,7159880,4.312725911607,0.2437,18.63,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-06
311,002717,*ST岭南,2.11,-4.955,1,0,271265.0,0.0,271265.0,14549363,1.864445886737,0.1805,33.78,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-09
312,301317,鑫磊股份,41.45,8.6216,1,1,17602715.54,17393747.0,208968.54,1113581814,0.018765441153,61.7329,18.57,日换手率达到30%的前5只证券,2025-05-14
313,002860,星帅尔,13.04,10.0422,4,2,139103658.2,138898452.3,205205.9,2091228725,0.009812695166,22.3909,45.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-06
314,000668,荣丰控股,6.38,4.9342,1,1,6849463.0,6667420.0,182043.0,113569863,0.160291643567,5.3901,9.37,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-16
315,300963,中洲特材,24.66,20.0,0,2,45955027.49,45781391.47,173636.02,1989622549,0.00872708344,41.6093,49.45,日换手率达到30%的前5只证券,2025-05-16
316,300963,中洲特材,24.66,20.0,0,2,45955027.49,45781391.47,173636.02,1989622549,0.00872708344,41.6093,49.45,日涨幅达到15%的前5只证券,2025-05-16
317,688211,中科微至,34.97,15.4506,1,1,7430552.61,7269360.12,161192.49,206386900,0.078102093689,4.5784,46.02,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-28
318,002431,ST棕榈,2.4,10.0917,0,2,5861153.86,5774932.0,86221.86,231884034,0.037183180969,1.2878,43.51,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-20
319,123099,普利转退,82.1,1.7525,1,0,125915.0,72115.0,53800.0,2198317,2.447326750419,,,退市整理期,2025-05-16
320,123099,普利转退,76.5,2.0054,1,1,508049.0,477840.0,30209.0,4588817,0.658317819168,,,退市整理期,2025-05-08
321,002094,青岛金王,8.48,-5.4627,2,1,88024428.0,87994714.14,29713.86,2574241236,0.001154276436,42.7318,58.55,日换手率达到20%的前5只证券,2025-05-15
322,123099,普利转退,79.001,0.0013,1,1,729607.0,729336.0,271.0,12938448,0.002094532513,,,退市整理期,2025-05-21
323,123099,普利转退,77.999,1.5295,1,1,313777.0,313536.0,241.0,5577780,0.00432071541,,,退市整理期,2025-05-13
324,123099,普利转退,76.824,0.2924,0,1,90089.0,89878.0,211.0,1873389,0.011263010512,,,退市整理期,2025-05-12
325,123099,普利转退,74.996,0.8011,1,1,499575.0,499639.0,-64.0,5322314,-0.001202484483,,,退市整理期,2025-05-07
326,920779,武汉蓝电,46.82,-9.7881,1,0,2447219.52,2447320.62,-101.1,268357900,-3.767357e-05,28.0917,9.38,当日换手率达到20%的前5只股票,2025-05-22
327,123099,普利转退,79.0,0.0013,1,1,146705.0,146908.0,-203.0,3443497,-0.005895169939,,,退市整理期,2025-05-20
328,123099,普利转退,74.4,-0.0134,1,1,627638.0,628665.0,-1027.0,14188334,-0.00723834102,,,退市整理期,2025-05-06
329,123099,普利转退,80.661,3.4129,1,1,229604.0,230804.0,-1200.0,4158607,-0.028855816383,,,退市整理期,2025-05-14
330,002569,*ST步森,8.61,5.0,0,1,1965628.0,1978277.0,-12649.0,96664580,-0.013085454879,0.8385,12.05,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-12
331,003004,声迅股份,18.37,-5.0155,0,1,0.0,44088.0,-44088.0,458219,-9.621600151892,0.0214,12.09,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
332,002231,*ST奥维,3.55,5.0296,2,3,14228466.0,14303217.07,-74751.07,478817235,-0.015611608049,19.2672,10.47,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-22
333,301287,康力源,35.52,-1.0585,1,2,6697647.0,6807108.0,-109461.0,251090406,-0.043594258237,39.1192,6.05,日换手率达到30%的前5只证券,2025-05-21
334,002365,永安药业,12.05,3.7005,1,1,16290282.0,16492784.47,-202502.47,1014575760,-0.019959324674,35.2469,29.59,日振幅值达到15%的前5只证券,2025-05-07
335,002713,东易日盛,4.68,4.9327,0,1,1643480.0,1856322.0,-212842.0,192444133,-0.110599370676,0.3971,19.2,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
336,000826,*ST启环,2.28,10.1449,1,1,8724808.0,8994586.0,-269778.0,203508116,-0.132563754853,2.3694,32.49,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-29
337,300879,大叶股份,34.08,20.0,4,3,122728119.52,123110335.64,-382216.12,1573780552,-0.024286494042,25.519,68.51,日涨幅达到15%的前5只证券,2025-05-06
338,002816,*ST和科,17.66,4.9941,0,1,0.0,498274.0,-498274.0,24535228,-2.030851313059,0.1239,17.66,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-19
339,301076,新瀚新材,39.98,2.2506,2,2,49072002.77,49656730.0,-584727.23,1030416993,-0.056746660233,31.5787,33.77,日换手率达到30%的前5只证券,2025-05-06
340,300344,立方退,4.97,-19.9678,0,1,0.0,594412.0,-594412.0,13141251,-4.523252770988,0.293,31.78,连续三个交易日内，跌幅偏离值累计达到30%的证券,2025-05-06
341,300344,立方退,4.97,-19.9678,0,1,0.0,594412.0,-594412.0,9312786,-6.382751627708,0.293,31.78,日跌幅达到15%的前5只证券,2025-05-06
342,002141,贤丰控股,2.37,4.8673,1,1,3205992.0,3829956.0,-623964.0,157371078,-0.396492168656,1.7845,24.45,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-06
343,002168,ST惠程,2.51,5.0209,0,1,157506.0,864638.0,-707132.0,41420843,-1.707188817958,0.2022,19.68,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
344,301156,美农生物,23.8,20.0202,3,4,44153618.21,44886347.28,-732729.07,412060532,-0.177820735814,29.4894,15.32,日涨幅达到15%的前5只证券,2025-05-15
345,600592,龙溪股份,26.74,-7.8567,1,1,57932613.32,58689544.9,-756931.58,2197516704,-0.034444861266,20.5891,106.84,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-19
346,000638,*ST万方,3.93,5.0802,1,1,2877437.2,3649454.0,-772016.8,117703504,-0.655899589871,0.3161,12.19,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-15
347,000697,炼石航空,7.13,4.3924,1,1,9278062.0,10061503.0,-783441.0,584551848,-0.134024210629,5.5736,42.13,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-09
348,688184,ST帕瓦,8.86,-20.0361,0,1,0.0,824635.64,-824635.64,6357400,-12.971271903608,0.7141,8.9,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2025-05-06
349,603192,汇得科技,21.41,10.0206,0,1,0.0,888515.0,-888515.0,24393912,-3.642363717636,0.8217,29.69,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-22
350,600770,综艺股份,5.67,10.0971,0,1,0.0,895860.0,-895860.0,89456168,-1.001451347659,1.2136,73.71,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-19
351,600179,安通控股,2.73,-8.3893,1,1,8227349.0,9173019.13,-945670.13,327282870,-0.288945807032,3.1662,102.22,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-28
352,002471,中超控股,4.28,10.0257,0,1,8123375.0,9132648.0,-1009273.0,744108969,-0.135635107497,13.436,55.85,日涨幅偏离值达到7%的前5只证券,2025-05-22
353,301112,信邦智能,42.94,15.5855,4,4,80806259.6,81917455.07,-1111195.47,630024979,-0.176373240274,42.0335,15.57,日换手率达到30%的前5只证券,2025-05-29
354,688646,逸飞激光,25.35,-20.0063,0,1,0.0,1196748.15,-1196748.15,11356700,-10.537816002888,0.772,14.71,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2025-05-06
355,002808,恒久退,4.78,5.0549,1,1,2393556.0,3604420.0,-1210864.0,98619005,-1.227820134669,0.5263,8.93,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-27
356,002620,*ST瑞和,3.9,5.1213,0,1,2806240.0,4141348.0,-1335108.0,239223784,-0.558100025706,0.4365,12.3,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
357,002819,东方中科,30.8,10.0,0,1,13495485.0,14844428.28,-1348943.28,1138184504,-0.118517101161,16.1611,72.42,日涨幅偏离值达到7%的前5只证券,2025-05-08
358,002259,升达林业,4.36,3.3175,1,2,18368792.88,19746036.38,-1377243.5,689200115,-0.199832163406,13.1594,32.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-23
359,605199,ST葫芦娃,11.2,-5.0042,1,2,75083.0,1474895.23,-1399812.23,3374050,-41.487595915887,0.0328,44.81,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,2025-05-07
360,603906,龙蟠科技,11.2,10.0196,0,1,0.0,1421280.0,-1421280.0,65201270,-2.17983484064,1.0302,63.29,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-12
361,301662,宏工科技,62.86,0.0796,3,3,29453280.0,30895701.79,-1442421.79,398856582,-0.361639209454,39.9278,9.92,日换手率达到30%的前5只证券,2025-05-14
362,000691,亚太实业,4.25,4.9383,0,1,3463551.9,4976080.0,-1512528.1,289716912,-0.522071041541,13.226,13.74,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-12
363,000820,神雾节能,2.92,5.036,0,1,1823272.0,3341360.0,-1518088.0,115936448,-1.309413929949,6.6931,8.67,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-23
364,002099,海翔药业,6.4,9.9656,1,1,18309273.0,19892273.0,-1583000.0,1136626321,-0.139271805584,7.9877,103.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-23
365,002250,联化科技,8.36,10.0,0,1,18994118.0,20624580.0,-1630462.0,2637873888,-0.061809702405,16.6791,75.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-29
366,002574,明牌珠宝,7.45,10.0443,2,2,37508813.0,39157771.8,-1648958.8,1213910925,-0.135838533622,22.0469,39.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-28
367,002816,*ST和科,17.63,-4.1848,2,1,25319040.0,26969715.0,-1650675.0,608208991,-0.271399309189,11.188,17.63,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-29
368,002045,国光电器,16.17,10.0,0,1,8910529.0,10570366.0,-1659837.0,893907477,-0.185683310936,10.1058,90.85,日涨幅偏离值达到7%的前5只证券,2025-05-22
369,000609,*ST中迪,3.09,5.102,1,2,7664934.0,9382027.0,-1717093.0,265653178,-0.646366443996,7.1018,8.99,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-20
370,300584,海辰药业,27.48,20.0,2,3,28268417.0,30052773.0,-1784356.0,502717521,-0.354942074915,24.2199,22.57,日涨幅达到15%的前5只证券,2025-05-21
371,002094,青岛金王,8.97,10.0613,2,3,214229146.94,216131084.9,-1901937.96,4641448241,-0.040977252384,52.8935,61.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
372,300963,中洲特材,33.82,20.0142,1,3,60196918.62,62232603.0,-2035684.38,2486481217,-0.081870088786,40.0209,67.82,日涨幅达到15%的前5只证券,2025-05-23
373,000668,荣丰控股,7.65,4.9383,2,2,7260785.0,9297255.16,-2036470.16,110745516,-1.838873693089,4.1475,11.23,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-28
374,002650,ST加加,7.78,2.7741,0,1,1702702.0,3777497.0,-2074795.0,250336624,-0.828802021393,1.5264,89.62,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-22
375,002981,朝阳科技,27.8,-7.0545,1,2,8994800.0,11073981.37,-2079181.37,545154466,-0.381393072913,16.3299,33.2,日跌幅偏离值达到7%的前5只证券,2025-05-14
376,600770,综艺股份,6.24,10.0529,0,1,0.0,2228928.0,-2228928.0,43907142,-5.076458859472,0.5413,81.12,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-20
377,600770,综艺股份,6.24,10.0529,0,1,0.0,2228928.0,-2228928.0,133363310,-1.671320245426,0.5413,81.12,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
378,002427,尤夫股份,9.72,9.9548,2,1,120252543.28,122531464.35,-2278921.07,3838931486,-0.059363421262,13.9718,95.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-27
379,002431,ST棕榈,2.9,9.8485,0,2,11291431.0,13629386.76,-2337955.76,565858812,-0.413169453302,1.9893,52.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-22
380,301053,远信工业,32.66,19.9853,1,2,12985083.0,15436949.0,-2451866.0,242228584,-1.012211671931,10.3974,24.72,日涨幅达到15%的前5只证券,2025-05-09
381,000695,滨海能源,12.51,10.0264,0,2,0.0,2475399.0,-2475399.0,27555417,-8.983347992883,0.6146,27.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-21
382,301156,美农生物,24.81,13.8073,2,3,35929049.0,38425176.5,-2496127.5,606215961,-0.411755489889,40.3163,15.79,日换手率达到30%的前5只证券,2025-05-20
383,000903,ST云动,5.56,10.099,0,1,0.0,2525000.0,-2525000.0,254205680,-0.993290157797,1.1069,106.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-29
384,002094,青岛金王,9.79,10.0,2,2,131262811.47,133837484.0,-2574672.53,2359681378,-0.10911102465,37.0262,67.6,日涨幅偏离值达到7%的前5只证券,2025-05-29
385,002813,路畅科技,26.61,10.0041,0,2,8978968.0,11561963.81,-2582995.81,408913464,-0.631672966875,5.8737,31.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-19
386,000565,渝三峡A,11.58,9.9715,1,1,66981499.68,69632352.0,-2650852.32,4656825847,-0.056924016639,34.6491,50.21,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
387,605060,联德股份,19.53,10.0282,0,1,0.0,2765448.0,-2765448.0,52614845,-5.256022326018,1.1533,46.99,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-08
388,002177,御银股份,6.34,10.0694,1,1,28807930.18,31577795.0,-2769864.82,1218354383,-0.227344757703,3.2678,42.43,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-30
389,002365,永安药业,14.01,2.6374,1,2,29608249.0,32403094.0,-2794845.0,1160656856,-0.240798560363,33.3688,34.4,日换手率达到20%的前5只证券,2025-05-16
390,603926,铁流股份,14.01,9.9686,1,1,14378547.16,17285226.16,-2906679.0,756482595,-0.384236070891,8.9353,32.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
391,300118,东方日升,11.17,16.9634,0,1,5415379.0,8460224.0,-3044845.0,1298235782,-0.234537134334,12.6554,103.53,日涨幅达到15%的前5只证券,2025-05-13
392,605136,丽人丽妆,9.43,10.035,0,1,0.0,3127931.0,-3127931.0,116519739,-2.684464475156,3.0855,37.76,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-16
393,002194,武汉凡谷,14.47,10.038,0,1,9803614.0,13039587.0,-3235973.0,1751974404,-0.184704353706,25.0759,73.93,日涨幅偏离值达到7%的前5只证券,2025-05-09
394,301488,豪恩汽电,80.25,8.7398,0,1,9282544.0,12598982.0,-3316438.0,1535083093,-0.216042897946,53.9292,18.79,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-19
395,001277,速达股份,38.89,-6.0855,1,1,9739750.0,13211810.0,-3472060.0,306912557,-1.131286394385,38.2621,7.39,日振幅值达到15%的前5只证券,2025-05-22
396,001277,速达股份,38.89,-6.0855,1,1,9739750.0,13211810.0,-3472060.0,306912557,-1.131286394385,38.2621,7.39,日换手率达到20%的前5只证券,2025-05-22
397,002819,东方中科,37.05,10.0059,1,1,41579493.0,45084223.85,-3504730.85,2485524285,-0.141005697315,16.3407,87.11,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-19
398,002570,贝因美,6.88,4.878,4,3,248260711.75,251827544.07,-3566832.32,3310890401,-0.107730304782,44.132,74.3,日换手率达到20%的前5只证券,2025-05-21
399,000561,烽火电子,10.79,9.9898,0,1,12117615.0,15773086.0,-3655471.0,1286565366,-0.284126333306,20.3887,64.93,日振幅值达到15%的前5只证券,2025-05-27
400,000561,烽火电子,10.79,9.9898,0,1,12117615.0,15773086.0,-3655471.0,1286565366,-0.284126333306,20.3887,64.93,日涨幅偏离值达到7%的前5只证券,2025-05-27
401,603291,联合水务,12.71,10.0433,0,1,0.0,3666396.0,-3666396.0,183675442,-1.996127495368,11.687,16.52,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-12
402,000668,荣丰控股,5.38,5.0781,1,3,5924183.58,9630588.43,-3706404.85,130819711,-2.833215898176,5.0763,7.9,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
403,002963,豪尔赛,13.81,10.0398,0,2,1435570.0,5166628.0,-3731058.0,97954869,-3.808956142854,2.1647,16.99,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-08
404,002973,侨银股份,14.8,10.0372,1,2,21589150.0,25339968.92,-3750818.92,767192231,-0.488902098906,16.5659,32.99,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-29
405,002471,中超控股,4.71,10.0467,0,1,28195096.97,31983839.0,-3788742.03,1820973406,-0.208061359793,17.6919,61.47,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-23
406,002136,安纳达,12.17,10.0362,0,1,4814862.41,8649170.0,-3834307.59,725805972,-0.528282728156,19.4903,26.1,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-19
407,002105,信隆健康,9.14,-9.9507,1,1,10082694.0,13972586.0,-3889892.0,815334341,-0.477091642581,23.6077,33.31,日跌幅偏离值达到7%的前5只证券,2025-05-21
408,002735,王子新材,18.96,9.9768,1,0,42252403.08,46278460.48,-4026057.4,3254108689,-0.123722278042,66.0378,53.2,日涨幅偏离值达到7%的前5只证券,2025-05-23
409,002735,王子新材,18.96,9.9768,1,0,42252403.08,46278460.48,-4026057.4,3254108689,-0.123722278042,66.0378,53.2,日振幅值达到15%的前5只证券,2025-05-23
410,002735,王子新材,18.96,9.9768,1,0,42252403.08,46278460.48,-4026057.4,3254108689,-0.123722278042,66.0378,53.2,日换手率达到20%的前5只证券,2025-05-23
411,301260,格力博,24.88,20.0193,0,2,20365703.0,24451656.0,-4085953.0,897559267,-0.45522932582,17.8605,52.81,日涨幅达到15%的前5只证券,2025-05-27
412,002165,红宝丽,11.69,-8.6005,2,1,117027228.64,121135328.74,-4108100.1,3539422292,-0.116066966897,40.0225,85.06,日换手率达到20%的前5只证券,2025-05-22
413,300422,博世科,5.76,20.0,1,1,10246584.24,14577949.66,-4331365.42,648604342,-0.667797783568,17.167,29.75,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-28
414,002259,升达林业,3.83,4.9315,1,2,5529805.93,10074111.0,-4544305.07,194175465,-2.34030858121,2.2228,28.81,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-09
415,000989,九芝堂,8.64,-6.7961,1,0,6136716.0,10748957.61,-4612241.61,570432597,-0.808551550921,9.2482,59.97,日跌幅偏离值达到7%的前5只证券,2025-05-07
416,301335,天元宠物,37.08,20.0,1,3,38990842.78,43691576.2,-4700733.42,778318602,-0.603960050283,46.0298,18.49,日涨幅达到15%的前5只证券,2025-05-19
417,301335,天元宠物,37.08,20.0,1,3,38990842.78,43691576.2,-4700733.42,778318602,-0.603960050283,46.0298,18.49,日换手率达到30%的前5只证券,2025-05-19
418,301277,新天地,15.81,0.7648,1,1,8619472.28,13423998.6,-4804526.32,851779349,-0.564057619575,51.5651,15.97,日换手率达到30%的前5只证券,2025-05-30
419,301138,华研精机,43.41,11.4506,2,3,52592710.0,57438569.55,-4845859.55,1331759863,-0.363868868903,27.9078,29.76,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-23
420,301662,宏工科技,67.37,7.1747,0,1,3069633.02,8042005.98,-4972372.96,493822017,-1.006916012009,45.926,10.63,日换手率达到30%的前5只证券,2025-05-15
421,300695,兆丰股份,83.0,11.6041,3,4,73759092.32,79052045.64,-5292953.32,900892774,-0.587523118484,6.4447,58.87,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-06
422,301665,泰禾股份,34.11,9.6785,0,1,303518.0,5604460.0,-5300942.0,564462351,-0.939113475081,48.0736,12.25,日换手率达到30%的前5只证券,2025-05-19
423,301024,霍普股份,45.56,19.9895,0,1,3680375.0,9012019.5,-5331644.5,327671120,-1.6271328703,5.6776,27.43,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-30
424,000695,滨海能源,13.64,-10.0264,2,2,22389794.0,27842947.99,-5453153.99,796222352,-0.684878285105,25.6639,30.24,日跌幅偏离值达到7%的前5只证券,2025-05-27
425,000929,兰州黄河,6.67,5.0394,1,3,10258602.35,15865559.78,-5606957.43,175584638,-3.193307509054,6.0827,12.39,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
426,301089,拓新药业,37.78,20.0127,1,2,34580962.78,40280962.98,-5700000.2,1423699596,-0.400365373146,30.2146,34.37,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-16
427,301105,鸿铭股份,39.72,20.0,0,2,2536035.0,8358390.45,-5822355.45,155145824,-3.752827694544,24.3672,6.53,日涨幅达到15%的前5只证券,2025-05-22
428,601866,中远海发,2.61,10.1266,0,1,0.0,5832567.0,-5832567.0,854813911,-0.682320084517,3.451,256.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-14
429,600636,退市国化,7.36,4.9929,0,1,0.0,6025805.04,-6025805.04,250026417,-2.410067349003,0.5964,32.28,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,2025-05-07
430,688336,三生国健,39.37,19.9939,0,1,0.0,6038216.27,-6038216.27,152007800,-3.972306861885,0.6261,242.83,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-20
431,300845,捷安高科,17.7,20.0,2,4,35025212.98,41079426.64,-6054213.66,620689453,-0.975401407377,35.7581,18.11,日涨幅达到15%的前5只证券,2025-05-14
432,301636,泽润新能,65.96,99.516,0,2,0.0,6071175.46,-6071175.46,812520361,-0.747202870403,79.0098,9.99,无价格涨跌幅限制的证券,2025-05-16
433,301277,新天地,14.38,-5.9516,4,1,49566504.42,55656790.24,-6090285.82,707951743,-0.860268497142,47.9065,14.53,日换手率达到30%的前5只证券,2025-05-26
434,300507,苏奥传感,8.74,20.0549,0,1,1197474.0,7500961.0,-6303487.0,606437419,-1.039429098949,9.1149,67.44,日涨幅达到15%的前5只证券,2025-05-07
435,002868,绿康生化,19.43,5.027,0,2,3599326.5,9960352.0,-6361025.5,179309975,-3.547502307108,0.2056,29.93,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-07
436,000520,凤凰航运,5.6,10.0196,1,1,13714562.0,20299372.4,-6584810.4,1395962354,-0.471704009863,18.1256,56.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
437,301317,鑫磊股份,38.16,20.0,1,2,14289864.0,20877550.91,-6587686.91,878913588,-0.749526119512,57.3188,17.1,日换手率达到30%的前5只证券,2025-05-13
438,301317,鑫磊股份,38.16,20.0,1,2,14289864.0,20877550.91,-6587686.91,878913588,-0.749526119512,57.3188,17.1,日涨幅达到15%的前5只证券,2025-05-13
439,002431,ST棕榈,2.61,-10.0,0,1,2181078.0,8769941.0,-6588863.0,563730009,-1.168797632698,11.5763,47.31,日跌幅偏离值达到7%的前5只证券,2025-05-23
440,001390,古麒绒材,32.0,164.9007,0,1,0.0,6776138.34,-6776138.34,1278978750,-0.529808516365,79.8042,15.68,无价格涨跌幅限制的证券,2025-05-29
441,301089,拓新药业,37.78,20.0127,0,2,16502523.78,23278934.98,-6776411.2,944519139,-0.71744562076,30.2146,34.37,日涨幅达到15%的前5只证券,2025-05-16
442,002331,皖通科技,9.19,0.989,0,1,20158413.8,26936455.52,-6778041.72,2618395226,-0.258862438057,35.3688,36.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
443,002973,侨银股份,13.36,-9.7297,0,1,2645857.0,9444301.0,-6798444.0,657380195,-1.034172317893,20.3087,29.78,日振幅值达到15%的前5只证券,2025-05-30
444,603725,天安新材,8.99,4.7786,0,1,0.0,6867525.08,-6867525.08,449052132,-1.529338041312,18.4328,25.77,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-23
445,301335,天元宠物,40.82,-8.2697,1,0,19849507.2,26770952.2,-6921445.0,1338087229,-0.517264110291,61.6124,20.36,日换手率达到30%的前5只证券,2025-05-21
446,002253,川大智胜,8.05,-2.0681,0,2,1755325.0,8676890.0,-6921565.0,337267073,-2.052250443078,19.7243,16.72,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-06
447,301105,鸿铭股份,38.0,-4.3303,0,1,0.0,6938594.0,-6938594.0,300887293,-2.306044210381,45.3936,6.25,日换手率达到30%的前5只证券,2025-05-23
