code,date,close,streak,yizi,open_gap,turn,amount,gain20,isST,board,bare_code,name
sz.000670,2025-04-22,7.0,1,False,-0.16,7.3551,361550482.28,2.79,0,0.1,000670,盈方微
sz.000677,2025-04-03,4.25,1,False,0.0,6.4388,233124532.5,9.25,0,0.1,000677,ST海龙
sz.000677,2025-04-08,4.21,1,False,-2.87,7.627,262454207.52,9.35,0,0.1,000677,ST海龙
sz.000678,2025-03-04,8.67,1,False,-5.71,17.5815,669945524.41,41.67,0,0.1,000678,襄阳轴承
sz.000678,2025-03-11,11.44,1,False,1.15,24.9571,1268261765.82,68.48,0,0.1,000678,襄阳轴承
sz.000678,2025-03-12,12.58,2,False,4.37,18.1356,1009532143.27,83.92,0,0.1,000678,襄阳轴承
sz.000678,2025-03-13,13.84,3,False,2.78,35.5721,2219708657.44,107.5,0,0.1,000678,襄阳轴承
sz.000678,2025-03-17,14.2,1,False,1.32,22.4415,1409127712.57,108.52,0,0.1,000678,襄阳轴承
sz.000678,2025-03-18,15.62,2,False,1.41,35.1964,2478305154.58,121.56,0,0.1,000678,襄阳轴承
sz.000678,2025-03-19,17.18,3,False,-0.45,21.7802,1654530079.83,134.7,0,0.1,000678,襄阳轴承
sz.000678,2025-03-20,18.9,4,False,1.86,22.9799,1959762809.1,147.71,0,0.1,000678,襄阳轴承
sz.000678,2025-04-23,11.84,1,False,1.77,6.6639,356935294.0,-14.2,0,0.1,000678,襄阳轴承
sz.000679,2025-04-08,6.55,1,False,-0.5,10.572,243507781.02,-5.35,0,0.1,000679,大连友谊
sz.000680,2025-03-05,10.76,1,False,3.27,4.8168,668652311.01,10.59,0,0.1,000680,山推股份
sz.000681,2025-03-06,26.29,1,False,1.09,17.1353,2928187357.65,2.7,0,0.1,000681,视觉中国
sz.000688,2025-03-03,12.85,1,False,0.43,1.6905,238191265.27,7.44,0,0.1,000688,国城矿业
sz.000691,2025-04-22,2.96,1,False,0.0,8.8765,77570079.0,5.34,0,0.1,000691,亚太实业
sz.000691,2025-04-25,2.89,1,False,-0.38,12.089,112422945.57,-7.37,0,0.1,000691,亚太实业
sz.000691,2025-04-28,3.18,2,False,-10.03,19.2863,178363952.08,6.0,0,0.1,000691,亚太实业
sz.000691,2025-04-30,3.34,1,False,-5.03,17.6972,180782719.47,14.38,1,0.1,000691,亚太实业
sz.000695,2025-03-03,12.23,1,False,1.89,6.31,167800113.31,32.5,0,0.1,000695,滨海能源
sz.000697,2025-03-04,7.85,1,False,0.0,4.9911,215763105.05,3.29,0,0.1,000697,炼石航空
sz.000697,2025-03-11,8.65,1,False,1.15,5.5827,263764843.56,10.76,0,0.1,000697,炼石航空
sz.000697,2025-04-09,7.69,1,False,4.86,1.5956,68309578.35,-11.1,0,0.1,000697,炼石航空
sz.000698,2025-04-29,3.75,1,False,0.88,3.477,100174818.34,11.28,0,0.1,000698,ST沈化
sz.000701,2025-03-05,5.27,1,False,-0.21,5.3686,182907545.03,14.57,0,0.1,000701,厦门信达
sz.000701,2025-03-13,5.8,1,False,4.74,8.3184,319001845.08,19.59,0,0.1,000701,厦门信达
sz.000701,2025-04-10,4.73,1,False,5.12,3.4849,108003544.35,-10.25,0,0.1,000701,厦门信达
sz.000710,2025-03-03,14.17,1,False,-0.08,19.62,870146260.01,74.94,0,0.1,000710,贝瑞基因
sz.000710,2025-03-04,15.59,2,False,0.14,19.9717,956073847.12,90.35,0,0.1,000710,贝瑞基因
sz.000710,2025-03-06,16.84,1,False,3.0,26.4807,1356598794.09,93.12,0,0.1,000710,贝瑞基因
sz.000710,2025-04-11,13.3,1,False,4.22,3.857,160341893.3,-22.58,0,0.1,000710,贝瑞基因
sz.000711,2025-03-10,1.73,1,False,3.03,1.2643,49822894.25,2.37,1,0.1,000711,ST京蓝
sz.000711,2025-04-14,1.81,1,False,4.65,2.2194,91680897.6,-3.21,1,0.1,000711,ST京蓝
sz.000713,2025-04-07,8.07,1,False,4.63,22.8248,1107769782.55,11.93,0,0.1,000713,国投丰乐
sz.000713,2025-04-08,8.88,2,False,0.12,23.3744,1203170959.7,22.99,0,0.1,000713,国投丰乐
sz.000715,2025-03-31,6.93,1,False,3.81,3.949,111710607.11,8.28,0,0.1,000715,中兴商业
sz.000715,2025-04-08,8.37,1,False,1.05,15.0128,494758298.59,29.97,0,0.1,000715,中兴商业
sz.000716,2025-04-08,6.38,1,False,-3.45,10.5639,458120721.21,-7.67,0,0.1,000716,黑芝麻
sz.000720,2025-04-18,2.9,1,False,0.0,1.0134,36111449.9,-3.97,0,0.1,000720,新能泰山
sz.000720,2025-04-28,3.15,1,False,1.75,2.2409,85983271.3,7.14,0,0.1,000720,新能泰山
sz.000722,2025-04-02,11.88,1,True,10.0,0.7028,38753759.88,24.66,0,0.1,000722,湖南发展
sz.000722,2025-04-03,13.07,2,False,10.02,12.593,762475011.49,36.72,0,0.1,000722,湖南发展
sz.000722,2025-04-25,12.98,1,False,-0.42,14.6258,845870328.37,20.19,0,0.1,000722,湖南发展
sz.000723,2025-03-10,4.77,1,False,2.07,2.6691,552287629.72,9.66,0,0.1,000723,美锦能源
sz.000723,2025-03-13,5.06,1,False,0.0,5.3436,1159219351.9,16.59,0,0.1,000723,美锦能源
sz.000735,2025-04-08,6.49,1,False,-0.68,9.5894,689602822.22,-0.15,0,0.1,000735,罗 牛 山
sz.000736,2025-04-10,5.38,1,False,-0.82,5.4472,201656595.62,-15.41,0,0.1,000736,中交发展
sz.000736,2025-04-29,3.91,1,False,1.61,4.6174,128973745.27,-25.1,1,0.1,000736,中交发展
sz.000737,2025-03-24,11.17,1,False,0.79,13.0022,2498960390.57,23.84,0,0.1,000737,北方铜业
sz.000753,2025-03-21,5.04,1,False,-0.44,17.4517,848309603.92,16.13,0,0.1,000753,漳州发展
sz.000753,2025-03-26,5.43,1,False,1.21,13.4862,689361785.79,24.26,0,0.1,000753,漳州发展
sz.000757,2025-03-20,4.82,1,True,10.05,1.4019,35996299.84,21.41,0,0.1,000757,浩物股份
sz.000759,2025-04-08,7.59,1,False,-0.72,12.4573,603643553.95,-16.5,0,0.1,000759,中百集团
sz.000759,2025-04-09,8.35,2,False,0.4,21.1613,1093236229.66,-8.94,0,0.1,000759,中百集团
sz.000759,2025-04-10,9.19,3,False,1.56,22.1358,1299124642.05,-0.97,0,0.1,000759,中百集团
sz.000779,2025-03-18,10.87,1,False,0.0,13.0682,644646002.78,25.81,0,0.1,000779,甘咨询
sz.000779,2025-03-21,11.97,1,False,-1.65,15.9304,827036859.0,33.89,0,0.1,000779,甘咨询
sz.000791,2025-03-12,6.38,1,False,10.0,5.5256,560938578.64,4.42,0,0.1,000791,甘肃能源
sz.000793,2025-03-26,2.21,1,False,-2.38,5.6209,233354974.45,-25.59,1,0.1,000793,ST华闻
sz.000793,2025-03-27,2.32,2,False,0.0,2.9607,131681264.04,-25.64,1,0.1,000793,ST华闻
sz.000793,2025-04-01,2.33,1,False,0.45,2.6863,120804177.42,-20.21,1,0.1,000793,ST华闻
sz.000793,2025-04-14,2.31,1,False,1.36,0.7818,35028019.31,-19.23,1,0.1,000793,ST华闻
sz.000793,2025-04-15,2.43,2,False,3.9,2.4196,114417181.99,-15.03,1,0.1,000793,ST华闻
sz.000796,2025-04-09,3.99,1,False,-3.03,10.1765,511105871.07,1.01,0,0.1,000796,凯撒旅业
sz.000797,2025-03-05,2.97,1,False,0.0,8.7336,394502649.16,11.24,0,0.1,000797,中国武夷
sz.000799,2025-03-14,51.88,1,False,0.0,8.2309,1342843804.26,11.21,0,0.1,000799,酒鬼酒
sz.000809,2025-03-05,3.01,1,True,4.88,0.2802,6956260.5,-2.27,1,0.1,000809,和展能源
sz.000809,2025-03-06,3.16,2,False,4.98,1.8296,47462853.94,3.27,1,0.1,000809,和展能源
sz.000809,2025-04-17,3.57,1,False,-1.18,2.6446,76844380.16,8.84,1,0.1,000809,和展能源
sz.000813,2025-03-13,3.76,1,False,9.94,3.7714,305741832.58,14.63,0,0.1,000813,德展健康
sz.000815,2025-03-11,13.31,1,False,-3.88,19.2129,1721405063.09,18.42,0,0.1,000815,美利云
sz.000815,2025-03-14,14.44,1,False,5.64,7.9778,787252146.28,18.07,0,0.1,000815,美利云
sz.000815,2025-03-17,15.88,2,False,3.6,21.2037,2228075988.77,33.33,0,0.1,000815,美利云
sz.000815,2025-04-09,11.66,1,False,3.96,7.6742,598170041.71,-12.4,0,0.1,000815,美利云
sz.000815,2025-04-29,13.55,1,False,0.08,9.9167,888111329.02,3.83,0,0.1,000815,美利云
sz.000816,2025-04-08,3.22,1,False,3.75,5.0527,231509265.7,-15.04,0,0.1,000816,智慧农业
sz.000816,2025-04-09,3.54,2,False,3.73,16.574,818014632.47,-6.35,0,0.1,000816,智慧农业
sz.000820,2025-03-17,3.18,1,False,1.04,12.1147,108842392.13,3.25,0,0.1,000820,神雾节能
sz.000820,2025-04-17,2.55,1,False,1.72,6.6177,49091169.35,-16.39,0,0.1,000820,神雾节能
sz.000822,2025-03-25,6.45,1,False,6.14,14.2128,808007135.1,25.73,0,0.1,000822,山东海化
sz.000822,2025-04-03,6.35,1,False,-1.21,9.0801,480750783.45,22.35,0,0.1,000822,山东海化
sz.000822,2025-04-08,6.3,1,False,2.79,4.3217,239934744.0,19.32,0,0.1,000822,山东海化
sz.000822,2025-04-21,6.53,1,False,1.01,10.2366,582285020.74,16.82,0,0.1,000822,山东海化
sz.000823,2025-04-14,9.8,1,True,9.99,2.0927,110116965.0,-14.11,0,0.1,000823,超声电子
sz.000829,2025-03-05,12.77,1,False,9.13,3.4251,447465240.93,23.86,0,0.1,000829,天音控股
sz.000831,2025-03-11,33.42,1,False,-1.32,9.7663,3325022418.15,10.55,0,0.1,000831,中国稀土
sz.000833,2025-04-09,11.13,1,False,4.94,10.5682,511340357.43,-19.93,0,0.1,000833,粤桂股份
sz.000837,2025-03-05,12.34,1,False,-0.36,3.5174,428610446.04,19.57,0,0.1,000837,秦川机床
sz.000837,2025-03-26,13.68,1,False,-2.73,7.2355,974331426.24,14.48,0,0.1,000837,秦川机床
sz.000837,2025-04-23,12.17,1,False,1.9,6.7081,803726522.34,-2.17,0,0.1,000837,秦川机床
sz.000850,2025-04-16,4.29,1,False,0.0,7.8702,310962284.71,-2.94,0,0.1,000850,华茂股份
sz.000852,2025-03-21,8.29,1,False,1.19,14.4689,1103134887.48,28.73,0,0.1,000852,石化机械
sz.000859,2025-03-27,5.69,1,False,-0.39,7.2158,352699105.83,3.08,0,0.1,000859,国风新材
sz.000859,2025-04-01,5.87,1,False,0.75,5.2494,273714955.71,7.9,0,0.1,000859,国风新材
sz.000859,2025-04-08,5.87,1,False,-1.87,11.4182,558884941.15,7.12,0,0.1,000859,国风新材
sz.000859,2025-04-17,6.51,1,False,-0.68,5.305,304567426.98,21.91,0,0.1,000859,国风新材
sz.000859,2025-04-21,7.54,1,False,2.77,21.2191,1371481016.66,45.28,0,0.1,000859,国风新材
sz.000862,2025-04-01,5.32,1,False,1.03,5.0321,165540884.59,9.24,0,0.1,000862,银星能源
sz.000862,2025-04-08,5.52,1,False,0.6,6.4867,222010902.92,13.58,0,0.1,000862,银星能源
sz.000862,2025-04-21,6.12,1,False,0.0,7.711,294060738.44,15.04,0,0.1,000862,银星能源
sz.000863,2025-04-18,3.85,1,False,-0.57,3.266,145186163.15,2.39,0,0.1,000863,三湘印象
sz.000880,2025-03-06,30.28,1,False,4.61,8.964,430638714.4,60.81,0,0.1,000880,潍柴重机
sz.000880,2025-03-11,33.31,1,False,-2.58,26.633,1398230280.59,68.4,0,0.1,000880,潍柴重机
sz.000880,2025-03-12,36.64,2,False,6.84,17.6961,1045216362.64,68.38,0,0.1,000880,潍柴重机
sz.000880,2025-03-13,40.3,3,False,0.0,34.4883,2141074022.65,92.55,0,0.1,000880,潍柴重机
sz.000880,2025-03-31,32.54,1,False,-1.01,22.659,1122917239.82,22.7,0,0.1,000880,潍柴重机
sz.000880,2025-04-10,39.05,1,False,1.13,35.7103,2206367631.92,6.58,0,0.1,000880,潍柴重机
sz.000881,2025-04-24,7.32,1,False,0.9,3.2743,184642232.45,0.14,0,0.1,000881,中广核技
sz.000882,2025-04-08,2.22,1,False,-0.5,7.6114,443390428.65,-16.54,0,0.1,000882,华联股份
sz.000886,2025-04-09,6.16,1,False,-2.86,5.7498,323851055.14,-11.75,0,0.1,000886,海南高速
sz.000888,2025-03-24,15.05,1,False,2.27,6.2718,488596704.82,21.27,0,0.1,000888,峨眉山Ａ
sz.000889,2025-03-12,2.73,1,False,0.0,4.2543,98970965.84,14.71,1,0.1,000889,中嘉博创
sz.000889,2025-04-11,2.38,1,False,0.0,3.1492,63760296.0,-15.0,1,0.1,000889,中嘉博创
sz.000889,2025-04-14,2.5,2,False,2.52,3.7316,80178555.77,-9.42,1,0.1,000889,中嘉博创
sz.000890,2025-03-21,4.18,1,False,-0.53,13.6879,230954586.32,13.9,0,0.1,000890,法尔胜
sz.000899,2025-04-15,10.62,1,False,0.1,9.1656,890720701.46,22.21,0,0.1,000899,赣能股份
sz.000903,2025-03-06,3.69,1,True,10.15,2.3091,163619780.76,35.66,0,0.1,000903,ST云动
sz.000903,2025-03-07,4.06,2,False,4.34,11.9326,917236364.16,35.79,0,0.1,000903,ST云动
sz.000903,2025-03-11,4.46,1,False,-4.44,17.9591,1443789077.01,29.65,0,0.1,000903,ST云动
sz.000903,2025-04-14,3.39,1,False,1.3,3.8669,247834340.78,-17.52,0,0.1,000903,ST云动
sz.000905,2025-03-10,7.89,1,False,3.07,6.0099,344676862.85,12.39,0,0.1,000905,厦门港务
sz.000905,2025-03-18,8.68,1,True,10.01,0.3571,22994188.0,28.21,0,0.1,000905,厦门港务
sz.000905,2025-04-09,7.68,1,False,-1.15,6.9412,368091819.09,-2.66,0,0.1,000905,厦门港务
sz.000908,2025-03-17,4.21,1,False,-0.25,4.3799,143357941.03,-1.17,1,0.1,000908,石药景峰
sz.000908,2025-03-18,4.42,2,False,-0.24,4.372,146958497.0,5.24,1,0.1,000908,石药景峰
sz.000908,2025-03-19,4.64,3,False,1.36,2.8526,102761907.85,9.95,1,0.1,000908,石药景峰
sz.000908,2025-03-21,4.84,1,False,-1.74,6.8999,258318365.53,16.35,1,0.1,000908,石药景峰
sz.000908,2025-03-26,4.6,1,False,0.23,3.2252,115200050.97,11.92,1,0.1,000908,石药景峰
sz.000908,2025-04-09,4.04,1,True,4.94,0.3219,10259014.4,0.25,1,0.1,000908,石药景峰
sz.000908,2025-04-10,4.24,2,True,4.95,0.0701,2346416.0,3.41,1,0.1,000908,石药景峰
sz.000908,2025-04-11,4.45,3,True,4.95,0.6385,22415006.0,11.25,1,0.1,000908,石药景峰
sz.000908,2025-04-14,4.67,4,False,4.94,4.3618,159271660.15,16.46,1,0.1,000908,石药景峰
sz.000908,2025-04-16,4.79,1,False,1.54,3.0394,112770489.64,8.37,1,0.1,000908,石药景峰
sz.000908,2025-04-18,5.1,1,False,-1.65,4.9644,192937861.43,10.63,1,0.1,000908,石药景峰
sz.000908,2025-04-23,5.33,1,False,2.17,3.5902,149635378.42,21.69,1,0.1,000908,石药景峰
sz.000909,2025-04-10,5.1,1,False,-0.21,1.378,30365237.05,-14.43,1,0.1,000909,*ST数源
sz.000909,2025-04-14,5.48,1,False,2.11,1.0757,25658332.48,-8.21,1,0.1,000909,*ST数源
sz.000915,2025-03-14,28.26,1,False,1.63,8.8722,573443588.4,5.06,0,0.1,000915,华特达因
sz.000920,2025-04-09,9.72,1,False,-1.47,4.9539,195624592.2,9.21,0,0.1,000920,沃顿科技
sz.000920,2025-04-17,10.81,1,False,-1.12,6.3237,280237965.82,16.86,0,0.1,000920,沃顿科技
sz.000925,2025-03-12,9.52,1,False,2.77,8.4432,528556238.88,16.38,0,0.1,000925,众合科技
sz.000929,2025-03-10,7.06,1,False,2.18,5.3565,68461226.34,6.65,0,0.1,000929,兰州黄河
sz.000929,2025-04-30,6.05,1,False,0.0,7.9645,87233836.8,-11.55,1,0.1,000929,兰州黄河
sz.000931,2025-04-16,5.09,1,False,3.02,6.039,223401979.73,2.21,0,0.1,000931,中 关 村
sz.000935,2025-03-06,17.73,1,False,0.56,3.918,513268011.43,29.42,0,0.1,000935,四川双马
sz.000948,2025-04-11,18.57,1,False,-3.55,6.3117,437194658.0,-5.21,0,0.1,000948,南天信息
sz.000953,2025-03-27,5.6,1,False,-0.2,6.4103,126606341.6,8.11,0,0.1,000953,中哲精化
sz.000953,2025-03-28,6.16,2,False,0.0,16.752,366840919.62,21.02,0,0.1,000953,中哲精化
sz.000953,2025-04-01,6.97,1,False,-6.78,34.9506,855214670.39,32.26,0,0.1,000953,中哲精化
sz.000953,2025-04-11,5.46,1,False,0.2,13.8596,263059440.96,5.0,0,0.1,000953,中哲精化
sz.000953,2025-04-24,6.26,1,False,0.35,6.7859,151441331.36,22.99,0,0.1,000953,中哲精化
sz.000957,2025-04-22,11.37,1,False,0.19,8.0711,538435789.25,5.87,0,0.1,000957,中通客车
sz.000958,2025-03-26,6.33,1,False,3.48,5.4391,1814379277.63,3.43,0,0.1,000958,电投产融
sz.000958,2025-04-02,7.38,1,False,1.34,5.3685,1982589327.97,17.7,0,0.1,000958,电投产融
sz.000965,2025-04-09,3.19,1,False,10.0,5.1753,183135430.31,2.9,0,0.1,000965,天保基建
sz.000965,2025-04-16,3.39,1,False,6.49,6.9369,257926240.82,7.28,0,0.1,000965,天保基建
sz.000965,2025-04-17,3.73,2,False,1.47,12.3785,497096401.51,19.17,0,0.1,000965,天保基建
sz.000965,2025-04-18,4.1,3,False,5.09,14.064,622390974.81,30.57,0,0.1,000965,天保基建
sz.000965,2025-04-21,4.51,4,False,9.51,5.6433,279843632.8,43.63,0,0.1,000965,天保基建
sz.000965,2025-04-22,4.96,5,False,7.32,19.9231,1070587031.85,63.16,0,0.1,000965,天保基建
sz.000965,2025-04-24,5.21,1,False,-1.69,30.2101,1712075270.54,67.52,0,0.1,000965,天保基建
sz.000966,2025-04-25,5.61,1,False,0.0,5.4651,810095188.97,19.87,0,0.1,000966,长源电力
sz.000967,2025-03-18,6.82,1,False,-0.48,4.4332,928396677.43,16.98,0,0.1,000967,盈峰环境
sz.000972,2025-03-13,3.51,1,False,-0.31,2.9923,79136887.16,5.41,0,0.1,000972,中基健康
sz.000972,2025-04-11,3.03,1,False,-0.35,1.8364,41979513.39,-13.68,1,0.1,000972,中基健康
sz.000973,2025-03-03,7.11,1,False,0.46,7.2235,484016599.64,24.08,0,0.1,000973,佛塑科技
sz.000980,2025-03-03,2.61,1,False,2.95,3.6744,467981010.02,24.88,0,0.1,000980,众泰汽车
sz.000997,2025-03-06,25.42,1,False,0.65,5.8445,1478222971.69,23.82,0,0.1,000997,新 大 陆
sz.000997,2025-03-12,26.94,1,False,0.49,5.1663,1395640330.62,9.42,0,0.1,000997,新 大 陆
sz.000997,2025-04-09,27.52,1,False,0.64,4.451,1227662788.12,12.37,0,0.1,000997,新 大 陆
sz.001202,2025-03-18,16.89,1,False,-0.13,11.667,172808198.96,19.45,0,0.1,001202,炬申股份
sz.001202,2025-03-21,18.45,1,False,-1.25,8.9045,144064583.35,27.95,0,0.1,001202,炬申股份
sz.001202,2025-03-24,20.3,2,True,10.03,1.3224,24277805.3,38.76,0,0.1,001202,炬申股份
sz.001206,2025-04-10,16.42,1,False,4.55,4.3109,73736022.52,-19.03,0,0.1,001206,依依股份
sz.001206,2025-04-24,19.18,1,False,0.11,9.8412,192774946.06,-2.64,0,0.1,001206,依依股份
sz.001209,2025-03-14,19.48,1,False,-0.79,10.3023,184198522.03,16.86,0,0.1,001209,洪兴股份
sz.001209,2025-04-15,17.23,1,True,10.03,2.1979,36390535.35,-12.18,0,0.1,001209,洪兴股份
sz.001209,2025-04-22,18.19,1,False,0.36,7.0197,118595502.97,9.31,0,0.1,001209,洪兴股份
sz.001212,2025-04-01,32.2,1,True,10.01,0.6072,20141776.2,38.49,0,0.1,001212,中旗新材
sz.001212,2025-04-02,35.42,2,True,10.0,0.306,11164384.0,51.69,0,0.1,001212,中旗新材
sz.001212,2025-04-03,38.96,3,True,9.99,1.3231,53097103.52,66.07,0,0.1,001212,中旗新材
sz.001212,2025-04-07,42.86,4,True,10.01,2.8597,126255359.32,83.79,0,0.1,001212,中旗新材
sz.001212,2025-04-08,47.15,5,False,10.01,31.5562,1532433522.51,93.56,0,0.1,001212,中旗新材
sz.001212,2025-04-09,51.87,6,False,5.96,25.6582,1321896304.36,113.63,0,0.1,001212,中旗新材
sz.001212,2025-04-14,55.29,1,False,1.31,32.7753,1850869019.42,116.91,0,0.1,001212,中旗新材
sz.001212,2025-04-21,53.41,1,False,0.93,20.6486,1140889033.21,91.43,0,0.1,001212,中旗新材
sz.001212,2025-04-22,58.75,2,False,3.5,7.8955,487395287.88,125.35,0,0.1,001212,中旗新材
sz.001212,2025-04-29,59.4,1,False,0.0,8.206,499448445.03,102.94,0,0.1,001212,中旗新材
sz.001217,2025-03-27,13.51,1,True,10.02,2.1784,91255307.99,25.91,0,0.1,001217,华尔泰
sz.001217,2025-03-28,14.86,2,False,9.99,19.8299,911213521.08,34.72,0,0.1,001217,华尔泰
sz.001218,2025-03-27,18.32,1,False,0.36,7.9882,105270990.96,10.76,0,0.1,001218,丽臣实业
sz.001222,2025-04-10,13.65,1,False,4.43,4.0654,42947276.8,-13.72,0,0.1,001222,源飞宠物
sz.001222,2025-04-21,15.41,1,False,0.5,12.7326,150259147.8,-4.29,0,0.1,001222,源飞宠物
sz.001223,2025-04-10,48.32,1,False,1.07,2.6894,21411873.0,-13.34,0,0.1,001223,欧克科技
sz.001228,2025-04-10,21.23,1,False,1.71,5.1931,58570334.0,-3.81,0,0.1,001228,永泰运
sz.001228,2025-04-15,22.76,1,False,-0.39,7.355,88775921.0,2.06,0,0.1,001228,永泰运
sz.001228,2025-04-16,25.04,2,True,10.02,4.5921,63086777.6,10.41,0,0.1,001228,永泰运
sz.001234,2025-04-10,17.45,1,False,1.89,1.9168,34657195.7,-4.12,0,0.1,001234,泰慕士
sz.001234,2025-04-11,19.2,2,False,0.0,5.068,99982735.6,7.93,0,0.1,001234,泰慕士
sz.001234,2025-04-14,21.12,3,True,10.0,2.1148,47641503.36,15.92,0,0.1,001234,泰慕士
sz.001234,2025-04-15,23.23,4,False,8.38,18.3378,447015655.66,27.64,0,0.1,001234,泰慕士
sz.001234,2025-04-16,25.55,5,True,9.99,5.7729,157331790.0,40.23,0,0.1,001234,泰慕士
sz.001234,2025-04-17,28.11,6,False,7.63,20.699,613030124.27,55.39,0,0.1,001234,泰慕士
sz.001239,2025-03-05,16.14,1,False,0.2,12.6209,229793691.58,11.62,0,0.1,001239,永达股份
sz.001239,2025-03-20,18.0,1,False,-0.43,22.7985,457903402.83,24.65,0,0.1,001239,永达股份
sz.001239,2025-03-21,19.8,2,False,6.39,36.7394,816925273.54,35.25,0,0.1,001239,永达股份
sz.001255,2025-04-25,28.17,1,False,0.9,28.0119,149782392.13,0.57,0,0.1,001255,博菲电气
sz.001256,2025-03-07,22.0,1,False,-0.1,7.6673,67797312.55,27.31,0,0.1,001256,炜冈科技
sz.001256,2025-03-20,31.31,1,False,-2.64,23.6849,290682952.98,78.91,0,0.1,001256,炜冈科技
sz.001256,2025-04-09,25.3,1,False,-5.0,21.2993,210453798.43,12.64,0,0.1,001256,炜冈科技
sz.001256,2025-04-30,22.96,1,False,1.1,17.1622,143227218.56,-21.29,0,0.1,001256,炜冈科技
sz.001258,2025-03-31,7.26,1,False,-0.15,5.232,173906630.7,13.08,0,0.1,001258,立新能源
sz.001258,2025-04-01,7.99,2,False,7.44,6.9311,254029116.72,23.88,0,0.1,001258,立新能源
sz.001258,2025-04-03,8.49,1,False,-1.68,18.2105,695104349.05,33.49,0,0.1,001258,立新能源
sz.001259,2025-04-14,22.89,1,False,1.39,16.6826,81581439.0,-2.76,0,0.1,001259,利仁科技
sz.001259,2025-04-16,23.85,1,False,-0.18,31.7099,159880708.72,1.02,0,0.1,001259,利仁科技
sz.001268,2025-03-07,22.18,1,False,0.5,18.057,157008651.42,13.86,0,0.1,001268,联合精密
sz.001268,2025-03-19,23.93,1,False,0.18,16.354,151967905.84,24.57,0,0.1,001268,联合精密
sz.001268,2025-03-20,26.32,2,False,5.1,32.9064,340880516.37,35.67,0,0.1,001268,联合精密
sz.001269,2025-03-28,26.38,1,False,-0.04,4.7944,104741469.23,9.01,0,0.1,001269,欧晶科技
sz.001269,2025-04-10,21.43,1,False,2.16,4.7822,83237481.64,-13.1,0,0.1,001269,欧晶科技
sz.001269,2025-04-11,23.57,2,False,4.67,6.2451,119881858.8,-2.56,0,0.1,001269,欧晶科技
sz.001270,2025-04-09,29.91,1,False,10.0,4.376,132573549.3,-15.48,0,0.1,001270,铖昌科技
sz.001270,2025-04-10,32.9,2,False,9.76,3.9841,132592042.28,-5.62,0,0.1,001270,铖昌科技
sz.001270,2025-04-28,34.36,1,False,1.47,7.013,242442667.88,18.61,1,0.1,001270,铖昌科技
sz.001279,2025-04-16,39.34,1,False,-0.84,17.5602,250440491.25,-2.82,0,0.1,001279,强邦新材
sz.001282,2025-03-05,27.96,1,False,0.24,17.1066,253491278.83,6.68,0,0.1,001282,三联锻造
sz.001282,2025-03-11,31.69,1,False,-2.12,26.6477,444781031.24,19.9,0,0.1,001282,三联锻造
sz.001287,2025-04-10,18.3,1,False,1.62,3.4629,267943683.34,-11.59,0,0.1,001287,中电港
sz.001287,2025-04-11,20.13,2,False,-2.19,8.1459,680486494.6,-0.15,0,0.1,001287,中电港
sz.001288,2025-03-07,35.56,1,False,0.87,23.3458,629535122.68,15.08,0,0.1,001288,运机集团
sz.001296,2025-04-11,17.27,1,False,0.0,2.8756,37877126.57,-4.06,0,0.1,001296,长江材料
sz.001298,2025-03-04,28.95,1,False,-1.22,15.8013,475722320.35,23.51,0,0.1,001298,好上好
sz.001298,2025-03-05,31.85,2,False,10.02,19.7927,668846131.6,29.1,0,0.1,001298,好上好
sz.001298,2025-04-11,24.32,1,False,-1.04,8.7153,218526660.11,-13.33,0,0.1,001298,好上好
sz.001298,2025-04-25,26.82,1,False,2.91,11.2881,311829706.71,1.21,0,0.1,001298,好上好
sz.001299,2025-03-27,14.58,1,True,10.04,6.586,49227212.16,16.36,0,0.1,001299,美能能源
sz.001300,2025-04-14,11.92,1,False,2.4,5.6561,43976381.0,-6.88,0,0.1,001300,三柏硕
sz.001300,2025-04-17,12.45,1,False,0.53,8.334,67535831.9,-1.03,0,0.1,001300,三柏硕
sz.001306,2025-03-10,108.82,1,False,3.09,21.28,345341931.0,54.05,0,0.1,001306,夏厦精密
sz.001306,2025-04-25,82.35,1,False,0.32,26.5147,320642807.04,2.15,0,0.1,001306,夏厦精密
sz.001311,2025-03-07,32.09,1,False,-0.31,17.7064,333918810.18,20.78,0,0.1,001311,多利科技
sz.001316,2025-03-20,34.85,1,False,0.19,14.7567,135503988.42,13.41,0,0.1,001316,润贝航科
sz.001316,2025-04-09,30.59,1,False,-1.15,12.1416,95333972.2,-6.11,0,0.1,001316,润贝航科
sz.001316,2025-04-17,36.16,1,False,-1.73,32.148,303745898.82,14.14,0,0.1,001316,润贝航科
sz.001316,2025-04-21,37.28,1,False,1.98,7.7649,77339478.28,9.49,0,0.1,001316,润贝航科
sz.001316,2025-04-22,41.01,2,False,1.8,39.6611,432457898.84,25.64,0,0.1,001316,润贝航科
sz.001316,2025-04-24,41.28,1,False,0.03,44.5837,472328203.75,24.94,0,0.1,001316,润贝航科
sz.001316,2025-04-30,39.05,1,False,3.86,13.4541,140964580.61,21.65,0,0.1,001316,润贝航科
sz.001317,2025-04-10,38.46,1,False,0.0,10.5175,164751134.02,20.19,0,0.1,001317,三羊马
