序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
141,10634757,深股通专用,深股通专用,2026-08-14,003031,中瓷电子,10.0042,167713383.19,91475725.8,76237657.39,日涨幅偏离值达到7%的前5只证券,10.00153752,10.40129151,-0.63806888,9.19434194,,,
142,10634757,深股通专用,深股通专用,2026-08-14,300017,网宿科技,20.0139,671681599.49,171141272.26,500540327.23,日涨幅达到15%的前5只证券,1.38488171,-2.76976342,-9.69417196,-10.32890941,,,
143,10634757,深股通专用,深股通专用,2026-08-14,300120,经纬辉开,19.9482,61030405.34,51690817.02,9339588.32,连续三个交易日内，涨幅偏离值累计达到30%的证券,3.13174946,-1.07991361,-6.0475162,-2.80777538,,,
144,10634757,深股通专用,深股通专用,2026-08-14,300120,经纬辉开,19.9482,30764932.34,35908789.86,-5143857.52,日涨幅达到15%的前5只证券,3.13174946,-1.07991361,-6.0475162,-2.80777538,,,
145,10634757,深股通专用,深股通专用,2026-08-13,000593,德龙汇能,10.0119,102794380.94,94077565.29,8716815.65,连续三个交易日内，涨幅偏离值累计达到20%的证券,-10.0,-6.25899281,-3.05755396,-11.65467626,,,
146,10634757,深股通专用,深股通专用,2026-08-13,000593,德龙汇能,10.0119,70018524.44,77508564.29,-7490039.85,日涨幅偏离值达到7%的前5只证券,-10.0,-6.25899281,-3.05755396,-11.65467626,,,
147,10634757,深股通专用,深股通专用,2026-08-13,000887,中鼎股份,9.9814,110956945.04,50645912.81,60311032.23,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.893626,-11.56606163,-5.74081891,-6.50063318,,,
148,10634757,深股通专用,深股通专用,2026-08-13,000936,华西股份,10.0694,11487496.0,21001159.68,-9513663.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.93690852,4.57413249,-2.99684543,-12.93375394,,,
149,10634757,深股通专用,深股通专用,2026-08-13,002047,宝鹰股份,7.1429,24338659.0,25231293.52,-892634.52,日振幅值达到15%的前5只证券,-10.0,-13.33333333,-18.80952381,-25.23809524,,,
150,10634757,深股通专用,深股通专用,2026-08-13,002081,金螳螂,10.0686,14891153.93,18047107.0,-3155953.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.97920998,20.997921,30.35343035,15.38461538,,,
151,10634757,深股通专用,深股通专用,2026-08-13,002229,鸿博股份,5.732,48814198.72,51391520.76,-2577322.04,日换手率达到20%的前5只证券,-7.98534799,1.24542125,-7.83882784,-20.73260073,,,
152,10634757,深股通专用,深股通专用,2026-08-13,002354,天娱数科,-2.1102,283377411.37,125438904.53,157938506.84,日换手率达到20%的前5只证券,-2.51497006,-1.31736527,-5.1497006,-12.69461078,,,
153,10634757,深股通专用,深股通专用,2026-08-13,002396,星网锐捷,9.9864,312314088.58,273031646.33,39282442.25,日涨幅偏离值达到7%的前5只证券,0.89561458,4.72513897,1.17356393,-6.88696726,,,
154,10634757,深股通专用,深股通专用,2026-08-13,002421,达实智能,-7.9897,66907848.46,108465086.9,-41557238.44,日跌幅偏离值达到7%的前5只证券,-4.48179272,-3.64145658,-7.00280112,-13.16526611,,,
155,10634757,深股通专用,深股通专用,2026-08-13,002437,誉衡药业,10.1036,119685191.8,93126424.46,26558767.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,6.58823529,17.17647059,12.0,11.29411765,,,
156,10634757,深股通专用,深股通专用,2026-08-13,002437,誉衡药业,10.1036,84777388.8,35281069.88,49496318.92,日振幅值达到15%的前5只证券,6.58823529,17.17647059,12.0,11.29411765,,,
157,10634757,深股通专用,深股通专用,2026-08-13,002437,誉衡药业,10.1036,84777388.8,35281069.88,49496318.92,日涨幅偏离值达到7%的前5只证券,6.58823529,17.17647059,12.0,11.29411765,,,
158,10634757,深股通专用,深股通专用,2026-08-13,002589,瑞康医药,4.507,42760838.14,30934925.81,11825912.33,日振幅值达到15%的前5只证券,-4.85175202,-3.50404313,-6.4690027,-8.89487871,,,
159,10634757,深股通专用,深股通专用,2026-08-13,002792,通宇通讯,4.0959,166720766.62,103768736.0,62952030.62,日换手率达到20%的前5只证券,-5.92803521,-6.03158167,-9.86280093,-17.86176547,,,
160,10634757,深股通专用,深股通专用,2026-08-13,301529,福赛科技,7.3831,110853810.01,170670271.43,-59816461.42,连续三个交易日内，涨幅偏离值累计达到30%的证券,-3.00037622,0.45146727,-1.24153499,-6.74379233,,,
161,10634757,深股通专用,深股通专用,2026-08-13,301602,超研股份,10.9902,28439800.54,28690949.59,-251149.05,连续三个交易日内，涨幅偏离值累计达到30%的证券,-7.35294118,-7.59803922,-12.74509804,-11.8627451,,,
162,10634757,深股通专用,深股通专用,2026-08-12,000571,新大洲A,-9.3496,17371725.0,31500347.07,-14128622.07,日跌幅偏离值达到7%的前5只证券,-4.48430493,-3.58744395,-3.58744395,-13.30343797,,,
163,10634757,深股通专用,深股通专用,2026-08-12,001258,立新能源,-2.9504,93413942.0,176114391.03,-82700449.03,日振幅值达到15%的前5只证券,-1.22897801,-11.06080207,-6.85640362,-22.25097025,,,
164,10634757,深股通专用,深股通专用,2026-08-12,002031,巨轮智能,9.9315,130791245.25,48348440.4,82442804.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.3364486,-7.47663551,-5.76323988,-12.30529595,,,
165,10634757,深股通专用,深股通专用,2026-08-12,002047,宝鹰股份,10.1124,9748694.0,15056465.0,-5307771.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.14285714,-3.57142857,-7.14285714,-20.66326531,,,
166,10634757,深股通专用,深股通专用,2026-08-12,002173,创新医疗,5.5556,92441420.91,51350991.06,41090429.85,日换手率达到20%的前5只证券,-1.51650312,-5.04014273,-6.60124888,-17.26137377,,,
167,10634757,深股通专用,深股通专用,2026-08-12,002229,鸿博股份,9.9659,37669980.88,35976104.72,1693876.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,5.7319907,-2.71107668,7.04879938,-12.31603408,,,
168,10634757,深股通专用,深股通专用,2026-08-12,002354,天娱数科,2.524,138586058.13,151160322.98,-12574264.85,日换手率达到20%的前5只证券,-2.1101993,-4.57209848,-3.39976553,-13.48182884,,,
169,10634757,深股通专用,深股通专用,2026-08-12,002379,宏桥控股,10.0,112955930.07,39138669.0,73817261.07,日涨幅偏离值达到7%的前5只证券,-5.3420806,-9.60637301,-7.96626054,-13.07403936,,,
170,10634757,深股通专用,深股通专用,2026-08-12,002437,誉衡药业,9.9715,34907803.0,57845354.58,-22937551.58,日涨幅偏离值达到7%的前5只证券,10.10362694,17.35751295,29.01554404,11.39896373,,,
171,10634757,深股通专用,深股通专用,2026-08-12,002437,誉衡药业,9.9715,34907803.0,57845354.58,-22937551.58,日换手率达到20%的前5只证券,10.10362694,17.35751295,29.01554404,11.39896373,,,
172,10634757,深股通专用,深股通专用,2026-08-12,002491,通鼎互联,9.9825,61674894.02,110365428.21,-48690534.19,日涨幅偏离值达到7%的前5只证券,0.53078556,4.29936306,7.74946921,-7.00636943,,,
173,10634757,深股通专用,深股通专用,2026-08-12,002552,宝鼎科技,9.9982,92083446.0,99048113.98,-6964667.98,日涨幅偏离值达到7%的前5只证券,-2.34726153,0.9655402,3.21291826,-13.68403529,,,
174,10634757,深股通专用,深股通专用,2026-08-12,002792,通宇通讯,9.9881,90262954.96,131766329.59,-41503374.63,日换手率达到20%的前5只证券,4.09593102,-2.07491242,-2.18270008,-15.54836971,,,
175,10634757,深股通专用,深股通专用,2026-08-12,002792,通宇通讯,9.9881,90262954.96,131766329.59,-41503374.63,日涨幅偏离值达到7%的前5只证券,4.09593102,-2.07491242,-2.18270008,-15.54836971,,,
176,10634757,深股通专用,深股通专用,2026-08-12,300197,节能铁汉,19.7917,33235030.0,48261772.32,-15026742.32,日涨幅达到15%的前5只证券,-0.86956522,-5.2173913,-5.65217391,-13.04347826,,,
177,10634757,深股通专用,深股通专用,2026-08-12,301602,超研股份,19.9739,11000154.54,7655561.44,3344593.1,日涨幅达到15%的前5只证券,10.99020675,2.82916213,2.55712731,-1.3601741,,,
178,10634757,深股通专用,深股通专用,2026-08-11,000859,国风新材,9.9685,55918458.08,25838254.0,30080204.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.67175573,-6.87022901,-7.91984733,-10.97328244,-17.17557252,,
179,10634757,深股通专用,深股通专用,2026-08-11,000859,国风新材,9.9685,36708289.08,21792228.0,14916061.08,日涨幅偏离值达到7%的前5只证券,-2.67175573,-6.87022901,-7.91984733,-10.97328244,-17.17557252,,
180,10634757,深股通专用,深股通专用,2026-08-11,001258,立新能源,10.0138,191450038.68,80086342.87,111363695.81,日振幅值达到15%的前5只证券,-2.95040804,-4.14312618,-13.68487131,-16.19585687,-22.84996861,,
181,10634757,深股通专用,深股通专用,2026-08-11,001258,立新能源,10.0138,191450038.68,80086342.87,111363695.81,日涨幅偏离值达到7%的前5只证券,-2.95040804,-4.14312618,-13.68487131,-16.19585687,-22.84996861,,
182,10634757,深股通专用,深股通专用,2026-08-11,001258,立新能源,10.0138,261442795.68,125390666.36,136052129.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.95040804,-4.14312618,-13.68487131,-16.19585687,-22.84996861,,
183,10634757,深股通专用,深股通专用,2026-08-11,002202,金风科技,-8.1181,139616688.0,297670203.52,-158053515.52,日跌幅偏离值达到7%的前5只证券,2.61044177,5.07028112,5.07028112,10.49196787,-7.32931727,,
184,10634757,深股通专用,深股通专用,2026-08-11,002229,鸿博股份,10.0281,33695780.88,35450043.72,-1754262.84,日涨幅偏离值达到7%的前5只证券,9.96592845,16.26916525,6.9846678,7.15502555,-7.06984668,,
185,10634757,深股通专用,深股通专用,2026-08-11,002350,北京科锐,-10.012,15427179.0,71017858.34,-55590679.34,日跌幅偏离值达到7%的前5只证券,1.6655563,0.19986676,-0.46635576,0.33311126,-4.33044637,,
186,10634757,深股通专用,深股通专用,2026-08-11,002437,誉衡药业,2.3324,160224775.88,123004870.27,37219905.61,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.97150997,21.08262108,29.05982906,35.61253561,22.50712251,,
187,10634757,深股通专用,深股通专用,2026-08-11,002552,宝鼎科技,4.2972,333779073.0,533735488.87,-199956415.87,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99816883,7.41622413,11.06024538,5.47518769,1.81285479,,
188,10634757,深股通专用,深股通专用,2026-08-11,002580,圣阳股份,-0.0953,96904027.9,104402889.69,-7498861.79,日换手率达到20%的前5只证券,1.23986648,5.38865045,6.24701955,-4.43490701,1.23986648,,
189,10634757,深股通专用,深股通专用,2026-08-11,002631,德尔未来,-8.5153,29290569.75,16230272.0,13060297.75,日跌幅偏离值达到7%的前5只证券,5.96658711,4.77326969,9.18854415,8.11455847,5.13126492,,
190,10634757,深股通专用,深股通专用,2026-08-11,002859,洁美科技,9.9959,25098883.0,126730678.51,-101631795.51,日涨幅偏离值达到7%的前5只证券,-1.62321692,-8.03000492,-10.15740285,-5.52139695,-21.71667486,,
191,10634757,深股通专用,深股通专用,2026-08-11,002990,盛视科技,-8.0867,122090122.0,105187916.0,16902206.0,日跌幅偏离值达到7%的前5只证券,2.53018976,2.45351735,1.68679318,6.78550891,-8.81732797,,
192,10634757,深股通专用,深股通专用,2026-08-11,300164,通源石油,8.972,112766585.0,42832466.98,69934118.02,日换手率达到30%的前5只证券,-4.80274443,-6.77530017,-8.23327616,-6.94682676,-15.52315609,,
193,10634757,深股通专用,深股通专用,2026-08-11,301047,义翘神州,4.7267,413008735.29,298008010.87,115000724.42,连续三个交易日内，涨幅偏离值累计达到30%的证券,-2.25247941,0.85728694,9.38813246,1.95831232,-5.61438897,,
194,10634757,深股通专用,深股通专用,2026-08-11,301230,泓博医药,8.1766,208649946.57,207108429.44,1541517.13,连续三个交易日内，涨幅偏离值累计达到30%的证券,4.29286279,2.87068738,1.63286805,-2.65999473,-10.29760337,,
195,10634757,深股通专用,深股通专用,2026-08-11,301529,福赛科技,20.005,30909006.6,61317962.93,-30408956.33,日涨幅达到15%的前5只证券,2.96381032,10.56572379,7.24833611,9.19301165,21.68261231,,
196,10634757,深股通专用,深股通专用,2026-08-11,301550,斯菱智驱,20.0,99722349.73,93008065.93,6714283.8,日涨幅达到15%的前5只证券,1.45275681,4.20956303,1.7158545,1.63578129,-1.85312286,,
197,10634757,深股通专用,深股通专用,2026-08-11,301566,达利凯普,13.2129,74813792.34,37238114.69,37575677.65,日换手率达到30%的前5只证券,1.77367861,-3.29904221,-1.95104647,-2.58957077,-11.9900674,,
198,10634757,深股通专用,深股通专用,2026-08-10,000506,招金黄金,9.9835,262161755.58,241402300.26,20759455.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,-5.26579739,-4.41323972,-11.98595787,-10.98294885,12.03610832,,
199,10634757,深股通专用,深股通专用,2026-08-10,000506,招金黄金,9.9835,86455544.0,124010100.26,-37554556.26,日涨幅偏离值达到7%的前5只证券,-5.26579739,-4.41323972,-11.98595787,-10.98294885,12.03610832,,
200,10634757,深股通专用,深股通专用,2026-08-10,000566,海南海药,1.0017,54481000.0,46688400.23,7792599.77,日换手率达到20%的前5只证券,-3.14049587,-3.30578512,-5.95041322,-9.75206612,-25.2892562,,
201,10634757,深股通专用,深股通专用,2026-08-10,000636,风华高科,5.8501,595770243.99,376806190.74,218964053.25,日振幅值达到15%的前5只证券,6.726094,7.79578606,0.51863857,2.82009724,-15.86709887,,
202,10634757,深股通专用,深股通专用,2026-08-10,001258,立新能源,10.0304,69992757.0,45304323.49,24688433.51,日涨幅偏离值达到7%的前5只证券,10.01381215,6.7679558,5.4558011,-0.55248619,-13.19060773,,
203,10634757,深股通专用,深股通专用,2026-08-10,002194,武汉凡谷,-9.9099,18598702.2,19329997.52,-731295.32,日跌幅偏离值达到7%的前5只证券,10.0,10.3,5.8,5.6,-0.7,,
204,10634757,深股通专用,深股通专用,2026-08-10,002354,天娱数科,4.2341,193419136.67,313993702.01,-120574565.34,日换手率达到20%的前5只证券,-0.59737157,1.91158901,-0.23894863,-1.55316607,-16.96535245,,
205,10634757,深股通专用,深股通专用,2026-08-10,002580,圣阳股份,10.0105,95982231.8,53024728.69,42957503.11,日涨幅偏离值达到7%的前5只证券,-0.09528347,1.14340162,5.28823249,4.66888995,0.2858504,,
206,10634757,深股通专用,深股通专用,2026-08-10,002631,德尔未来,5.53,46576433.7,58764560.32,-12188126.62,连续三个交易日内，涨幅偏离值累计达到20%的证券,-8.51528384,-3.05676856,-4.14847162,0.0,-4.69432314,,
207,10634757,深股通专用,深股通专用,2026-08-10,002721,金一文化,-10.0649,7930134.0,29218438.55,-21288304.55,日跌幅偏离值达到7%的前5只证券,10.10830325,8.66425993,2.16606498,-2.88808664,2.88808664,,
208,10634757,深股通专用,深股通专用,2026-08-10,002739,儒意电影,9.9668,105277603.46,112451942.0,-7174338.54,日涨幅偏离值达到7%的前5只证券,1.91339376,8.55991944,3.02114804,-11.48036254,-17.32124874,,
209,10634757,深股通专用,深股通专用,2026-08-10,002792,通宇通讯,-8.3087,277737540.54,209263884.47,68473656.07,日换手率达到20%的前5只证券,-1.05571848,8.82697947,13.28445748,6.4516129,-11.14369501,,
210,10634757,深股通专用,深股通专用,2026-08-10,002792,通宇通讯,-8.3087,277737540.54,209263884.47,68473656.07,日跌幅偏离值达到7%的前5只证券,-1.05571848,8.82697947,13.28445748,6.4516129,-11.14369501,,
211,10634757,深股通专用,深股通专用,2026-08-10,002842,翔鹭钨业,10.0052,162578829.76,169293499.24,-6714669.48,日涨幅偏离值达到7%的前5只证券,-4.68972051,-1.11321649,-5.73188063,-4.23969683,-7.81620085,,
212,10634757,深股通专用,深股通专用,2026-08-10,300139,晓程科技,9.3542,95187557.22,120931752.62,-25744195.4,日换手率达到30%的前5只证券,-5.69632311,-0.45722995,-9.39226519,-10.44008383,11.12592875,,
213,10634757,深股通专用,深股通专用,2026-08-10,301051,信濠光电,19.9768,28107116.43,24598261.52,3508854.91,日涨幅达到15%的前5只证券,6.32239382,9.31467181,3.33011583,7.28764479,-12.30694981,,
214,10634757,深股通专用,深股通专用,2026-08-10,301051,信濠光电,19.9768,45230280.43,45563737.38,-333456.95,连续三个交易日内，涨幅偏离值累计达到30%的证券,6.32239382,9.31467181,3.33011583,7.28764479,-12.30694981,,
215,10634757,深股通专用,深股通专用,2026-08-10,301080,百普赛斯,20.0,123994858.16,84893984.24,39100873.92,日涨幅达到15%的前5只证券,5.92020592,5.79150579,13.52638353,23.3976834,19.21492921,,
216,10634757,深股通专用,深股通专用,2026-08-10,301080,百普赛斯,20.0,172150611.55,152742371.31,19408240.24,连续三个交易日内，涨幅偏离值累计达到30%的证券,5.92020592,5.79150579,13.52638353,23.3976834,19.21492921,,
217,10634757,深股通专用,深股通专用,2026-08-10,301357,北方长龙,19.9979,34645593.65,63100869.75,-28455276.1,日涨幅达到15%的前5只证券,-6.13794931,-5.67870706,-8.87573964,-8.01907622,-24.04839707,,
