序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
11050,600370,*ST三房,2025-03-27,普通席位买入，成功率44.59%,2.13,9.7938,2180194.53,68332973.5,66152778.97,134485752.47,382911317.0,0.56937322905,35.121905908568,3.3816,8299589286.96,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-5.16431925,4.22535211,-6.57276995,-21.12676056
11051,600370,*ST三房,2025-03-26,买一主买，成功率42.60%,1.94,10.2273,35663336.0,48917868.0,13254532.0,62172400.0,114388677.0,31.177330602399,54.35188309766,1.5416,7559250336.48,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.79381443,4.12371134,7.73195876,-13.40206186
11052,600371,万向德农,2025-04-11,卖一主卖，成功率34.52%,10.98,-10.0,-15514511.81,51302193.09,66816704.9,118118897.99,547371604.0,-2.834365483453,21.579288572302,16.6746,3212506440.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-2.82331512,-6.28415301,-13.29690346,-14.20765027
11053,600371,万向德农,2025-04-10,买一主买，成功率41.90%,12.2,4.2735,18306401.82,75299614.3,56993212.48,132292826.78,1065517764.0,1.718075703522,12.415825549765,30.3209,3569451600.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.0,-12.54098361,-18.27868852,-22.70491803
11054,600371,万向德农,2025-04-10,买一主买，成功率41.90%,12.2,4.2735,18306401.82,75299614.3,56993212.48,132292826.78,1065517764.0,1.718075703522,12.415825549765,30.3209,3569451600.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-10.0,-12.54098361,-18.27868852,-22.70491803
11055,600371,万向德农,2025-04-10,买一主买，成功率45.58%,12.2,4.2735,-3266812.82000001,99957138.19,103223951.01,203181089.2,2029742717.0,-0.160947138405,10.010189345589,30.3209,3569451600.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.0,-12.54098361,-18.27868852,-22.70491803
11056,600371,万向德农,2025-04-07,买一主买，成功率28.99%,9.67,10.0114,39419184.71,76099229.71,36680045.0,112779274.71,466603124.0,8.448118472092,24.17027853204,13.9548,2829229260.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.03102378,20.99276112,10.34126163,-0.51706308
11057,600376,首开股份,2025-12-30,普通席位买入，成功率48.81%,6.89,10.0639,79797513.88,260164278.58,180366764.7,440531043.28,2389698516.0,3.339229335656,18.434586636367,14.2126,17773204517.38,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-4.06386067,-9.28882438,-9.72423803,-17.5616836
11058,600376,首开股份,2025-12-30,普通席位买入，成功率48.81%,6.89,10.0639,79797513.88,260164278.58,180366764.7,440531043.28,2389698516.0,3.339229335656,18.434586636367,14.2126,17773204517.38,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.06386067,-9.28882438,-9.72423803,-17.5616836
11059,600376,首开股份,2025-12-26,普通席位买入，成功率38.46%,6.19,4.5608,9285819.80999999,137555173.95,128269354.14,265824528.09,1964743190.0,0.472622572622,13.529734035622,12.9558,15967508847.98,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,1.13085622,11.3085622,2.10016155,-4.03877221
11060,600376,首开股份,2025-12-25,买一主买，成功率47.78%,5.92,10.0372,82928869.99,186124440.72,103195570.73,289320011.45,1818303745.0,4.560782004549,15.911533606284,12.1389,15271026232.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,4.56081081,5.74324324,5.57432432,6.08108108
11061,600376,首开股份,2025-11-19,上海资金卖出，成功率36.50%,6.54,-10.0413,-263892976.18,243879578.85,507772555.03,751652133.88,3474818441.0,-7.594439268144,21.631407414302,18.6654,16870356682.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-8.25688073,-13.14984709,-12.9969419,-10.09174312
11062,600376,首开股份,2025-11-19,上海资金卖出，成功率36.50%,6.54,-10.0413,-263892976.18,243879578.85,507772555.03,751652133.88,3474818441.0,-7.594439268144,21.631407414302,18.6654,16870356682.68,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-8.25688073,-13.14984709,-12.9969419,-10.09174312
11063,600376,首开股份,2025-11-18,上海资金买入，成功率47.79%,7.27,9.9849,265194323.22,558421913.5,293227590.28,851649503.78,3685910411.0,7.194811963649,23.105539983782,10.9018,18753439309.34,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.04126547,-17.46905089,-22.55845942,-17.33149931
11064,600376,首开股份,2025-11-12,普通席位买入，成功率49.10%,6.13,10.0539,122407537.04,257361390.31,134953853.27,392315243.58,1323734280.0,9.247138106902,29.637008688783,8.5767,15812734933.46,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-3.58890701,-1.95758564,6.68841762,-7.17781403
11065,600376,首开股份,2025-10-29,卖一主卖，成功率40.46%,6.61,-8.5754,-226270818.43,144547112.92,370817931.35,515365044.27,2163106808.0,-10.460455193112,23.825224088056,12.2793,17050926249.62,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-2.26928896,-6.9591528,-4.53857791,-7.26172466
11066,600376,首开股份,2025-10-27,普通席位买入，成功率53.61%,6.88,10.08,135160291.46,206536321.99,71376030.53,277912352.52,1194050076.0,11.31948267302,23.274765280447,6.822,17747408864.96,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,5.0872093,-3.9244186,-11.3372093,-17.44186047
11067,600376,首开股份,2025-10-14,普通席位卖出，成功率37.36%,5.98,-8.0,32355845.44,334184414.64,301828569.2,636012983.84,5789452301.0,0.558875758151,10.985719387137,11.6576,15425800147.16,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2.17391304,-1.17056856,7.85953177,20.90301003
11068,600376,首开股份,2025-10-13,普通席位卖出，成功率30.47%,6.5,-9.9723,-45223634.73,97031785.0,142255419.73,239287204.73,1618477723.0,-2.794208044222,14.784707959184,9.606,16767174073.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-8.0,-6.0,-1.69230769,5.84615385
11069,600376,首开股份,2025-09-23,普通席位卖出，成功率32.14%,7.66,-4.1302,20792177.48,232785928.18,211993750.7,444779678.88,3520875854.0,0.590539920809,12.632643050299,17.8105,19759469753.72,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-7.31070496,-7.31070496,-2.34986945,-20.23498695
11070,600376,首开股份,2025-09-22,普通席位买入，成功率26.45%,7.99,10.0551,-82783603.8,219206155.3,301989759.1,521195914.4,3388180125.0,-2.44330586763,15.382768777678,17.5232,20610726283.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-4.1301627,-11.13892365,-7.38423029,-25.15644556
11071,600376,首开股份,2025-09-22,普通席位买入，成功率26.45%,7.99,10.0551,-82783603.8,219206155.3,301989759.1,521195914.4,3388180125.0,-2.44330586763,15.382768777678,17.5232,20610726283.58,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.1301627,-11.13892365,-7.38423029,-25.15644556
11072,600376,首开股份,2025-09-19,卖一主卖，成功率38.23%,7.26,-10.0372,41810139.49,296898204.47,255088064.98,551986269.45,3497344963.0,1.195482285343,15.783008976515,17.4894,18727643656.92,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,10.05509642,5.50964187,-3.99449036,-10.46831956
11073,600376,首开股份,2025-09-19,卖一主卖，成功率38.23%,7.26,-10.0372,41810139.49,296898204.47,255088064.98,551986269.45,3497344963.0,1.195482285343,15.783008976515,17.4894,18727643656.92,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,10.05509642,5.50964187,-3.99449036,-10.46831956
11074,600376,首开股份,2025-09-18,西藏自治区资金买入，成功率29.83%,8.07,9.9455,27726921.13,247840494.44,220113573.31,467954067.75,4663771511.0,0.594517142716,10.033812047745,9.8945,20817091502.94,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.03717472,-0.9913259,-12.01982652,-10.53283767
11075,600376,首开股份,2025-09-18,2家机构买入，成功率26.23%,8.07,9.9455,0.0,18102848400.0,18102848500.0,18102848400.0,18102848400.0,-5.52399e-07,100.0,9.8945,20817091502.94,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,-10.03717472,-0.9913259,-12.01982652,-10.53283767
11076,600376,首开股份,2025-09-16,普通席位买入，成功率35.56%,6.67,10.066,-17613769.49,258259995.62,275873765.11,534133760.73,4053557280.0,-0.434526226554,13.176914098769,8.6287,17205700164.14,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.04497751,20.98950525,14.84257871,12.14392804
11077,600376,首开股份,2025-09-16,买一主买，成功率41.62%,6.67,10.066,52103797.97,135850912.72,83747114.75,219598027.47,1448722440.0,3.596534196709,15.158046938929,8.6287,17205700164.14,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.04497751,20.98950525,14.84257871,12.14392804
11078,600376,首开股份,2025-09-16,2家机构买入，成功率25.19%,6.67,10.066,0.0,13439077000.0,13439076900.0,13439077000.0,13439076900.0,7.44099e-07,100.000000744099,8.6287,17205700164.14,连续10个交易日内4次出现同正向异常波动的证券,10.04497751,20.98950525,14.84257871,12.14392804
11079,600376,首开股份,2025-09-12,买一主买，成功率48.96%,5.51,9.98,145048329.22,451467552.28,306419223.06,757886775.34,4764591324.0,3.044297387887,15.906648100592,11.6435,14213404483.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.98185118,21.05263158,31.76043557,26.49727768
11080,600376,首开股份,2025-09-12,2家机构买入，成功率26.46%,5.51,9.98,0.0,9385519700.0,9385519700.0,9385519700.0,9385519700.0,0.0,100.0,11.6435,14213404483.42,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,9.98185118,21.05263158,31.76043557,26.49727768
11081,600376,首开股份,2025-09-10,普通席位买入，成功率53.01%,4.68,10.1176,-52609939.94,90629262.5,143239202.44,233868464.94,909178749.0,-5.786534275891,25.723045682406,7.7046,12072365332.56,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,7.05128205,17.73504274,56.83760684,51.70940171
11082,600376,首开股份,2025-09-09,普通席位买入，成功率82.34%,4.25,10.1036,-11082649.97,105068183.02,116150832.99,221219016.01,740839408.0,-1.495958483083,29.860589706913,6.8297,10963152278.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.11764706,17.88235294,56.94117647,80.23529412
11083,600376,首开股份,2025-09-09,普通席位买入，成功率58.11%,4.25,10.1036,-105373481.82,189200473.18,294573955.0,483774428.18,2122882647.0,-4.963697921263,22.788561999113,6.8297,10963152278.5,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.11764706,17.88235294,56.94117647,80.23529412
11084,600376,首开股份,2025-09-05,普通席位买入，成功率41.87%,3.51,10.0313,-179381765.3,115595146.2,294976911.5,410572057.7,1551935410.0,-11.558584470987,26.455486166141,17.6402,9054273999.42,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.97150997,21.08262108,56.98005698,106.83760684
11085,600376,首开股份,2025-09-04,普通席位买入，成功率47.13%,3.19,10.0,31541671.48,145724550.48,114182879.0,259907429.48,946110272.0,3.333826131422,27.471156076826,5.8066,8228813121.98,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.03134796,21.0031348,57.05329154,152.97805643
11086,600376,首开股份,2025-07-21,普通席位买入，成功率33.29%,2.82,10.1563,-77964562.5,25269236.0,103233798.5,128503034.5,235442136.0,-33.114107705853,54.579454928153,3.2399,7274373982.44,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,3.54609929,0.35460993,-0.70921986,-6.73758865
11087,600376,首开股份,2025-02-20,普通席位买入，成功率38.14%,2.87,9.9617,-11279059.76,63377755.53,74656815.29,138034570.82,430917553.0,-2.617451918929,32.032710169038,3.7594,7403352244.54,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.78745645,6.96864111,-4.52961672,-0.69686411
11088,600376,首开股份,2025-02-19,买一主买，成功率41.39%,2.61,10.1266,13401948.01,47391769.47,33989821.46,81381590.93,163741983.0,8.184796448935,49.701114789846,2.5169,6732665281.62,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.96168582,6.89655172,9.1954023,6.51340996
11089,600379,宝光股份,2025-05-23,普通席位卖出，成功率28.74%,10.85,-9.129,-20202465.4,34131065.17,54333530.57,88464595.74,640902405.0,-3.15219060537,13.803130562445,16.6383,3582686969.4,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-2.11981567,0.73732719,-4.60829493,0.0921659
11090,600379,宝光股份,2025-05-22,普通席位买入，成功率65.42%,11.94,10.0461,11535307.82,40603025.82,29067718.0,69670743.82,204469675.0,5.641573900873,34.073876148138,5.1911,3942606674.16,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.12897822,-11.05527638,-11.89279732,-11.97654941
11091,600379,宝光股份,2025-05-22,普通席位买入，成功率61.30%,11.94,10.0461,20613822.0,53091129.0,32477307.0,85568436.0,314082171.0,6.56319393564,27.243964764877,5.1911,3942606674.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.12897822,-11.05527638,-11.89279732,-11.97654941
11092,600379,宝光股份,2025-05-21,买一主买，成功率41.45%,10.85,10.0406,24102099.0,34780497.0,10678398.0,45458895.0,109612496.0,21.988459235524,41.472365522997,3.1258,3582686969.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.04608295,0.0,-1.29032258,-4.14746544
11093,600381,*ST春天,2025-10-28,上海资金卖出，成功率48.28%,4.81,-4.5635,-11457891.75,30396324.34,41854216.09,72250540.43,278506068.0,-4.114054617295,25.942178189812,5.1074,2823762164.21,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-3.95010395,-2.49480249,1.03950104,0.62370062
11094,600381,*ST春天,2025-10-20,普通席位买入，成功率59.21%,5.21,5.0403,-8348619.0,25828259.0,34176878.0,60005137.0,194325171.0,-4.296210808429,30.878725947448,2.5125,3058586460.61,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-0.38387716,4.60652591,-3.26295585,-6.33397313
11095,600381,*ST春天,2025-09-02,普通席位买入，成功率39.27%,5.48,4.9808,-7807044.34,30416859.0,38223903.34,68640762.34,278006626.0,-2.808222398268,24.69033322249,4.127,3217092860.68,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-4.9270073,-9.67153285,-11.67883212,-5.10948905
11096,600381,*ST春天,2025-06-05,普通席位买入，成功率45.97%,4.27,2.6442,-6850400.86,20884839.0,27735239.86,48620078.86,168774489.0,-4.058907777229,28.807718007666,4.1276,2506749364.07,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,1.8735363,7.02576112,9.83606557,7.72833724
11097,600381,*ST春天,2025-05-07,普通席位买入，成功率53.97%,3.42,4.908,2548487.86,4455637.86,1907150.0,6362787.86,9456651.0,26.949158428285,67.28373353315,0.0706,2007747734.22,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,4.97076023,9.35672515,7.60233918,16.95906433
11098,600381,*ST春天,2025-04-28,普通席位卖出，成功率45.00%,2.95,-4.8387,-434247.039999999,16099240.0,16533487.04,32632727.04,96170339.0,-0.451539471021,33.932215877912,1.2008,1731829185.95,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,5.08474576,10.50847458,26.77966102,23.05084746
11099,600381,*ST春天,2025-04-23,卖一主卖，成功率27.91%,3.43,-4.9861,-4163383.7,16294140.0,20457523.7,36751663.7,140569844.0,-2.961790083512,26.14477092256,0.9632,2013618341.63,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-4.95626822,-9.62099125,-4.95626822,8.16326531
11100,600381,*ST春天,2025-04-18,普通席位卖出，成功率42.06%,3.95,-5.0481,-4611104.0,13462627.0,18073731.0,31536358.0,55870294.0,-8.253230240743,56.445663235637,0.1171,2318889926.95,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-3.79746835,-8.60759494,-21.51898734,-9.11392405
11101,600381,*ST春天,2025-01-07,普通席位买入，成功率42.51%,4.0,4.9869,-15725409.99,22303399.0,38028808.99,60332207.99,205911529.0,-7.636974027812,29.300063130511,3.8651,2348242964.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-1.25,3.75,13.5,2.25
