序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
1083,国金证券股份有限公司深圳湾一号证券营业部,2025-05-09,6,2,45534551.72,29829632.84,15704918.88,晟楠科技 炼石航空 芭薇股份 同洲电子 升达林业 七丰精工 众捷汽车,10396105
1084,招商证券股份有限公司福州六一中路证券营业部,2025-05-06,1,0,15646869.48,,15646869.48,*ST东珠,10318896
1085,麦高证券有限责任公司成都丽都路证券营业部,2025-05-09,2,0,40149253.0,24515720.2,15633532.8,武汉凡谷 鑫磊股份,10506068
1086,华泰证券股份有限公司上海浦东新区世纪大道证券营业部,2025-05-08,1,0,15614144.0,,15614144.0,豪能股份,10441054
1087,华泰证券股份有限公司上海武定路证券营业部,2025-05-19,2,0,15950809.58,339552.14,15611257.44,天工股份 华阳新材,10098087
1088,广发证券股份有限公司西安南广济街证券营业部,2025-05-30,1,0,15649827.68,43832.0,15605995.68,劲旅环境,10060377
1089,中信证券(山东)有限责任公司临沂金雀山路证券营业部,2025-05-22,1,0,15603000.0,0.0,15603000.0,速达股份,10141406
1090,华鑫证券有限责任公司成都交子大道证券营业部,2025-05-15,2,0,15593184.6,0.0,15593184.6,华业香料 美农生物,10456795
1091,华鑫证券有限责任公司江苏分公司,2025-05-08,1,0,15574944.0,,15574944.0,豪能股份,10442978
1092,中国银河证券股份有限公司深圳深南大道证券营业部,2025-05-21,1,0,15582075.0,11835.0,15570240.0,京基智农,10031772
1093,华林证券股份有限公司浙江分公司,2025-05-26,1,1,24803925.18,9241649.0,15562276.18,郑中设计 天元智能,10000133800
1094,中银国际证券股份有限公司上海新华路证券营业部,2025-05-30,1,0,25799611.0,10268098.0,15531513.0,舒泰神,10131919
1095,国金证券股份有限公司上海静安区南京西路证券营业部,2025-05-07,4,0,15563697.59,60570.0,15503127.59,*ST步森 华纺股份 ST长园 *ST起步,10342130
1096,华鑫证券有限责任公司上海宛平南路证券营业部,2025-05-12,2,0,15460848.0,,15460848.0,苏州龙杰 ST东尼,10028416
1097,中信证券股份有限公司北京安外大街证券营业部,2025-05-09,1,0,15436048.0,,15436048.0,浙江荣泰,10045007
1098,华泰证券股份有限公司深圳深南大道基金大厦证券营业部,2025-05-16,1,0,15427749.0,,15427749.0,天和磁材,10149531
1099,湘财证券股份有限公司北京建国门内大街证券营业部,2025-05-28,1,0,15422700.0,,15422700.0,江苏新能,10145221
1100,中信建投证券股份有限公司上海营口路证券营业部,2025-05-13,3,1,21700827.2,6308374.0,15392453.2,国华退 退市华嵘 宏工科技 亚振家居,10028716
1101,东方财富证券股份有限公司拉萨金融城南环路证券营业部,2025-05-09,12,10,252444897.25,237087190.39,15357706.86,晟楠科技 华胜天成 渝三峡A 茂业商业 襄阳轴承 润贝航科 全筑股份 迎丰股份 红宝丽 中超控股 南方精工 ST章鼓 利君股份 *ST冀凯 *ST岭南 红墙股份,10678762
1102,招商证券股份有限公司上海牡丹江路证券营业部,2025-05-19,1,0,15318007.63,,15318007.63,威高血净,10176549
1103,国泰海通证券股份有限公司临沂沂蒙路证券营业部,2025-05-22,1,0,15264202.0,0.0,15264202.0,速达股份,10148549
1104,中银国际证券股份有限公司上海欧阳路证券营业部,2025-05-29,1,0,15245195.4,,15245195.4,益方生物,10047162
1105,国元证券股份有限公司温岭太平东城路证券营业部,2025-05-19,1,0,15180607.71,10944.0,15169663.71,郑中设计,10657359
1106,国金证券股份有限公司北京崇文门外大街证券营业部,2025-05-19,1,0,15166925.0,0.0,15166925.0,久吾高科,10510717
1107,万联证券股份有限公司广州珠江新城证券营业部,2025-05-13,1,0,15165826.0,0.0,15165826.0,利君股份,10537542
1108,万联证券股份有限公司南昌丰和中大道证券营业部,2025-05-07,1,0,15441128.0,276000.0,15165128.0,大叶股份,10561432
1109,平安证券股份有限公司温州市府路证券营业部,2025-05-19,1,0,15159414.6,,15159414.6,吉华集团,10000039714
1110,华源证券股份有限公司江苏分公司,2025-05-08,2,1,22278000.0,7124136.0,15153864.0,迪生力 安乃达 亚振家居,10484864
1111,天风证券股份有限公司浙江分公司,2025-05-08,2,0,15220375.77,72670.78,15147704.99,佳力图 美心翼申,10570378
1112,华鑫证券有限责任公司上海云锦路证券营业部,2025-05-16,1,0,15144580.0,,15144580.0,丽人丽妆,10048457
1113,国元证券股份有限公司涡阳紫光大道证券营业部,2025-05-12,1,0,15151708.0,19778.0,15131930.0,德力股份,10737550
1114,国金证券股份有限公司杭州利一路证券营业部,2025-05-28,1,0,15107840.0,,15107840.0,海利尔,10123442
1115,中银国际证券股份有限公司重庆江北证券营业部,2025-05-14,1,0,15160238.0,62280.0,15097958.0,*ST天箭,10060291
1116,中国银河证券股份有限公司北京翠林路证券营业部,2025-05-13,1,0,15085061.0,0.0,15085061.0,宏工科技,10984266
1117,国泰海通证券股份有限公司上海浦东新区海阳西路证券营业部,2025-05-22,1,0,15084376.0,0.0,15084376.0,海辰药业,10000526029
1118,东北证券股份有限公司杭州教工路证券营业部,2025-05-30,1,0,15076642.0,,15076642.0,绿能慧充,10949067
1119,中国银河证券股份有限公司深圳深南大道证券营业部,2025-05-22,1,0,15061483.0,,15061483.0,宝光股份,10031772
1120,国盛证券有限责任公司抚州分公司,2025-05-09,1,0,15031161.0,0.0,15031161.0,豪尔赛,10046682
1121,东兴证券股份有限公司杭州绍兴路证券营业部,2025-05-26,1,0,15023869.0,,15023869.0,综艺股份,10117901
1122,东海证券股份有限公司福州长乐北路证券营业部,2025-05-22,1,0,15022978.0,0.0,15022978.0,慧博云通,10913655
1123,中信证券股份有限公司东阳吴宁西路证券营业部,2025-05-16,2,1,22679165.0,7657249.0,15021916.0,百利电气 安正时尚,10124373
1124,山西证券股份有限公司浙江分公司,2025-05-28,1,0,15013549.0,0.0,15013549.0,劲旅环境,10737984
1125,国信证券股份有限公司北京通州北苑证券营业部,2025-05-23,1,0,15009796.0,0.0,15009796.0,滨海能源,10340390
1126,光大证券股份有限公司昆明人民中路证券营业部,2025-05-16,1,0,15004865.0,0.0,15004865.0,集泰股份,10048514
1127,东吴证券股份有限公司武汉新华路证券营业部,2025-05-14,1,0,14999931.0,,14999931.0,中远海发,10668330
1128,华泰证券股份有限公司总部,2025-05-13,1,0,14983045.0,,14983045.0,连云港,10028451
1129,国泰海通证券股份有限公司上海闵行区号文路证券营业部,2025-05-29,1,0,14957608.0,,14957608.0,通达电气,10000584249
1130,长城证券股份有限公司西安锦业路营业部,2025-05-08,1,0,14894929.63,0.0,14894929.63,七丰精工,10484324
1131,招商证券股份有限公司深圳科技园高新南一道证券营业部,2025-05-06,1,1,19492888.0,4605046.5,14887841.5,贤丰控股 新瀚新材,10128338
1132,国新证券股份有限公司北京中关村大街证券营业部,2025-05-06,2,0,14879470.6,,14879470.6,华阳新材 诚邦股份,10919501
1133,甬兴证券有限公司青岛分公司,2025-05-28,1,0,14863640.0,,14863640.0,海利尔,10000170393
1134,东莞证券股份有限公司厦门分公司,2025-05-13,1,0,14876266.0,36360.0,14839906.0,凯美特气,10145500
1135,中原证券股份有限公司平顶山分公司,2025-05-23,1,0,15413769.0,623548.0,14790221.0,润阳科技,10484833
1136,兴业证券股份有限公司福州工业路证券营业部,2025-05-30,1,1,15096586.4,316888.43,14779697.97,劲旅环境 深深房B,10057576
1137,华泰证券股份有限公司江西分公司,2025-05-16,1,0,14765492.0,0.0,14765492.0,豪恩汽电,10427427
1138,开源证券股份有限公司西安永城路证券营业部,2025-05-19,1,0,14743084.0,0.0,14743084.0,久吾高科,10495079
1139,东方财富证券股份有限公司山南香曲东路证券营业部,2025-05-08,6,0,24150817.06,9460619.86,14690197.2,东通退 晟楠科技 退市创兴 退市苏吴 美心翼申 *ST元成,10281327
1140,平安证券股份有限公司深圳分公司,2025-05-12,1,0,15856885.0,1169616.0,14687269.0,渝三峡A,10048273
1141,财通证券股份有限公司杭州丽水路证券营业部,2025-05-12,1,0,14996459.03,325267.8,14671191.23,宏工科技,10082588
1142,东方证券股份有限公司厦门仙岳路证券营业部,2025-05-09,2,2,50040599.88,35381205.6,14659394.28,*ST天箭 中国瑞林 麒盛科技,10492163
1143,东方证券股份有限公司厦门仙岳路营业部,2025-05-09,2,2,50040599.88,35381205.6,14659394.28,七丰精工,10492163
1144,中信建投证券股份有限公司长沙市芙蓉中路证券营业部,2025-05-29,1,0,14653970.0,,14653970.0,永冠新材,10021915
1145,广发证券股份有限公司总部,2025-05-26,1,0,14607469.0,,14607469.0,锦江在线,10005679
1146,国泰海通证券股份有限公司总部,2025-05-14,9,7,195639975.55,181036562.49,14603413.06,连云港 国芳集团 天和磁材 肯特催化 百达精工 苏州龙杰 嘉诚国际 春光科技 雅运股份 迎丰股份 航天南湖,10004865
1147,开源证券股份有限公司西安西大街证券营业部,2025-05-14,1,0,14593136.0,,14593136.0,宁波海运,10046745
1148,华泰证券股份有限公司总部,2025-05-22,1,0,14563899.0,,14563899.0,东贝集团,10028451
1149,东方财富证券股份有限公司拉萨东环路第一证券营业部,2025-05-20,9,5,89576771.86,75020267.31,14556504.55,华纺股份 芭薇股份 通达股份 胜业电气 旭杰科技 贵航股份 贝因美 集泰股份 五新智能 宁波远洋 华光源海 普利退 京运通,10428246
1150,中国中金财富证券有限公司深圳桃园路证券营业部,2025-05-14,1,0,14531515.0,,14531515.0,苏州龙杰,10028593
1151,国泰海通证券股份有限公司成都天府二街第一证券营业部,2025-05-20,1,0,14520415.0,0.0,14520415.0,一品红,10564228
1152,华鑫证券有限责任公司杭州分公司,2025-05-29,1,0,14518014.0,,14518014.0,均瑶健康,10000055313
1153,财通证券股份有限公司温岭中华路证券营业部,2025-05-23,2,2,88000956.84,73502254.0,14498702.84,南京港 苏州龙杰 丽人丽妆,10022026
1154,长江证券股份有限公司上海东明路证券营业部,2025-05-23,1,0,18393015.14,3907656.0,14485359.14,宏桥控股,10093321
1155,爱建证券有限责任公司上海锦康路证券营业部,2025-05-12,1,0,14412312.86,0.0,14412312.86,宏工科技,10767850
1156,民生证券股份有限公司河南分公司,2025-05-15,1,0,14586459.0,176836.0,14409623.0,鑫磊股份,10399420
1157,东亚前海证券有限责任公司深圳分公司,2025-05-13,1,0,14382480.0,0.0,14382480.0,恒而达,10924068
1158,中国银河证券股份有限公司成都益州大道证券营业部,2025-05-22,1,0,14362859.0,,14362859.0,空港股份,10030491
1159,中国中金财富证券有限公司厦门分公司,2025-05-14,1,0,14360000.0,,14360000.0,苏州龙杰,10142917
1160,中国中金财富证券有限公司安徽分公司,2025-05-21,1,0,14359009.5,0.0,14359009.5,信邦智能,10526794
1161,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,2025-05-20,2,1,28319375.11,13969051.78,14350323.33,安乃达 正弦电气,10000399618
1162,国新证券股份有限公司长沙韶山路证券营业部,2025-05-07,2,1,19790849.0,5473975.0,14316874.0,华纺股份 航天长峰 纬德信息,10143353
1163,东海证券股份有限公司福建厦门分公司,2025-05-22,1,0,14311416.0,0.0,14311416.0,慧博云通,10458658
1164,东海证券股份有限公司南京分公司,2025-05-30,1,0,14294948.0,,14294948.0,退市创兴,10000583799
1165,华福证券有限责任公司杭州江南大道证券营业部,2025-05-13,1,0,14263165.0,,14263165.0,华纺股份,10787866
1166,中信证券股份有限公司宁波天童北路证券营业部,2025-05-15,1,0,14254786.42,,14254786.42,苏州龙杰,10140902
1167,华鑫证券有限责任公司江苏分公司,2025-05-23,1,0,14248254.0,0.0,14248254.0,滨海能源,10442978
1168,东方证券股份有限公司张家港东环路证券营业部,2025-05-08,1,0,14224958.0,,14224958.0,华纺股份,10702252
1169,中山证券有限责任公司上海徐汇分公司,2025-05-07,1,0,14212800.0,,14212800.0,纬德信息,10045116
1170,国金证券股份有限公司深圳分公司,2025-05-06,1,3,25845347.83,11667652.0,14177695.83,四环生物 星光股份 天元股份 宏景科技,10000104821
1171,国泰海通证券股份有限公司青岛松岭路证券营业部,2025-05-14,1,0,14135026.0,0.0,14135026.0,鑫磊股份,10564225
1172,联储证券股份有限公司烟台分公司,2025-05-13,2,0,14111820.2,0.0,14111820.2,国华退 亚振家居,10536229
1173,国泰海通证券股份有限公司南京太平南路证券营业部,2025-05-07,1,0,14103805.74,,14103805.74,麒盛科技,10025054
1174,兴业证券股份有限公司漳浦印石中路证券营业部,2025-05-22,1,0,14051355.46,,14051355.46,航天南湖,10472088
1175,东莞证券股份有限公司江苏常熟营业部,2025-05-19,2,1,35013818.0,21003107.62,14010710.38,天工股份,10000667965
1176,东莞证券股份有限公司常熟东南大道证券营业部,2025-05-19,2,1,35013818.0,21003107.62,14010710.38,成飞集成 安彩高科,10000667965
1177,恒泰证券股份有限公司上海河南南路证券营业部,2025-05-12,1,0,13977589.0,,13977589.0,迎丰股份,10456489
1178,广发证券股份有限公司上海浦东新区东方路证券营业部,2025-05-09,1,0,14015409.43,39274.0,13976135.43,瑞鹄模具,10140582
1179,华鑫证券有限责任公司上海分公司,2025-05-16,2,0,35151012.0,21176453.0,13974559.0,荣丰控股 通达股份,10274545
1180,兴业证券股份有限公司厦门湖里大道证券营业部,2025-05-27,1,0,13964543.6,,13964543.6,均瑶健康,10119151
1181,兴业证券股份有限公司厦门湖里大道证券营业部,2025-05-26,1,0,13964543.6,,13964543.6,均瑶健康,10119151
1182,甬兴证券有限公司台州分公司,2025-05-15,1,0,13953472.0,,13953472.0,综艺股份,10000505782
1183,开源证券股份有限公司西安高新成章路证券营业部,2025-05-07,1,1,34703499.0,20752364.77,13951134.23,大众交通 天和磁材,10657381
1184,华鑫证券有限责任公司上海金山证券营业部,2025-05-22,1,0,13933463.0,13447.0,13920016.0,国科天成,10048296
1185,平安证券股份有限公司深圳金田路证券营业部,2025-05-26,1,1,18624355.6,4755124.34,13869231.26,中科美菱 ST棕榈,10388201
1186,南京证券股份有限公司温州市府路证券营业部,2025-05-29,1,0,13790394.0,,13790394.0,合兴股份,10000302209
1187,国信证券股份有限公司北京分公司,2025-05-26,1,0,14339975.0,560676.0,13779299.0,智莱科技,10122926
1188,华泰证券股份有限公司长沙芙蓉中路证券营业部,2025-05-22,1,0,13762985.0,,13762985.0,通达电气,10087871
1189,中国中金财富证券有限公司杭州教工路证券营业部,2025-05-15,1,0,13729551.12,0.0,13729551.12,宏工科技,10142047
1190,国信证券股份有限公司北京分公司,2025-05-19,2,2,38120629.0,24394747.0,13725882.0,安纳达 华阳新材 万安科技 迎丰股份,10122926
1191,甬兴证券有限公司深圳分公司,2025-05-19,1,0,13720017.73,0.0,13720017.73,常辅股份,10000383419
1192,广发证券股份有限公司绍兴云东路证券营业部,2025-05-28,1,0,13671240.0,36028.0,13635212.0,广康生化,10110350
1193,华鑫证券有限责任公司佛山顺德近良路营业部,2025-05-15,1,0,13606393.3,0.0,13606393.3,芭薇股份,10456801
1194,光大证券股份有限公司苏州邓尉路证券营业部,2025-05-22,1,0,13599817.46,0.0,13599817.46,速达股份,10594183
1195,中信建投证券股份有限公司上海营口路证券营业部,2025-05-20,2,1,20584463.5,6988794.91,13595668.59,丽人丽妆 佳合科技 保丽洁,10028716
