序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
4641,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-09-04,002417,深南退,10.022,8894964.0,67427.0,8827537.0,日换手率达到20%的前五只证券,10.01001001,13.11311311,16.71671672,3.9039039,-1.8018018,-15.61561562,-17.61761762
4642,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-09-04,300346,南大光电,10.0158,11599542.0,33858750.05,-22259208.05,日涨幅偏离值达到7%的前五只证券,10.03584229,5.3046595,6.09318996,-0.35842294,6.09318996,-3.29749104,-8.88888889
4643,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-09-03,000038,大通退,-2.8213,7795209.85,8561079.8,-765869.95,日换手率达到20%的前五只证券,4.90322581,0.96774194,2.12903226,-3.93548387,0.70967742,-15.48387097,-25.80645161
4644,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-09-02,000038,大通退,5.0725,9731012.0,389873.0,9341139.0,日换手率达到20%的前五只证券,-2.82131661,1.94357367,-1.88087774,-6.52037618,-0.7523511,-22.25705329,-25.51724138
4645,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-29,000068,华控赛格,10.1075,12286368.0,72905.0,12213463.0,日涨幅偏离值达到7%的前五只证券,2.734375,4.4921875,-1.7578125,-6.8359375,-8.203125,-20.5078125,-13.8671875
4646,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-29,600146,退市环球,10.0248,10007190.89,,10007190.89,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.23734533,8.66141732,16.53543307,19.46006749,16.87289089,-2.64341957,12.82339708
4647,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-29,600146,退市环球,10.0248,9881232.89,,9881232.89,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,-1.23734533,8.66141732,16.53543307,19.46006749,16.87289089,-2.64341957,12.82339708
4648,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-29,600812,华北制药,10.0,,39582860.22,-39582860.22,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.98877666,-10.1010101,-5.72390572,-1.45903479,-7.18294052,-16.72278339,-22.44668911
4649,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-28,000735,罗牛山,10.0,40221267.0,537870.0,39683397.0,日涨幅偏离值达到7%的前五只证券,-1.63432074,0.51072523,1.12359551,2.4514811,2.55362615,-9.90806946,-6.4351379
4650,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-27,000058,深赛格,9.9515,958370.0,9137878.96,-8179508.96,日涨幅偏离值达到7%的前五只证券,10.04415011,21.0816777,9.93377483,13.13465784,20.97130243,-0.88300221,-7.28476821
4651,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-27,600812,华北制药,10.0559,,11741215.0,-11741215.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.79187817,13.07106599,1.77664975,6.59898477,10.65989848,4.31472081,-8.88324873
4652,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-26,000058,深赛格,10.0134,16655676.0,8020812.0,8634864.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.95145631,20.99514563,33.13106796,18.93203883,35.67961165,11.40776699,1.33495146
4653,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-26,002201,九鼎新材,3.606,19914299.5,683143.0,19231156.5,日振幅值达到15%的前五只证券,-2.90635091,-2.40401866,-1.21994977,-13.70649444,-7.42734123,-6.35091496,-18.0121995
4654,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-26,600812,华北制药,9.9846,31985869.0,,31985869.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.05586592,13.12849162,24.44134078,11.87150838,18.01675978,21.50837989,1.67597765
4655,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-23,000038,大通退,10.0292,84416.0,15363635.0,-15279219.0,日换手率达到20%的前五只证券,3.36283186,13.71681416,25.13274336,34.33628319,40.08849558,18.49557522,13.53982301
4656,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-23,000038,大通退,10.0292,84416.0,15363635.0,-15279219.0,日涨幅偏离值达到7%的前五只证券,3.36283186,13.71681416,25.13274336,34.33628319,40.08849558,18.49557522,13.53982301
4657,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-22,000038,大通退,9.9572,13441502.0,10270.0,13431232.0,日涨幅偏离值达到7%的前五只证券,10.0292113,13.72930867,25.12171373,51.41187926,52.38558909,35.44303797,23.75851996
4658,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-21,300274,阳光电源,10.0191,11557434.0,63835.0,11493599.0,日涨幅偏离值达到7%的前五只证券,5.37727667,5.46400694,6.59150043,6.33130963,9.36686904,3.64267129,-0.69384215
4659,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-21,300602,飞荣达,9.9896,34051408.0,356110.0,33695298.0,日涨幅偏离值达到7%的前五只证券,2.05237084,-0.8492569,-1.08516159,-2.2410946,6.69969332,14.69686247,10.52134937
4660,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-15,603032,德新科技,9.9954,15782271.0,,15782271.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,5.23450586,5.19262982,5.19262982,7.53768844,2.17755444,14.53098827,5.86264657
4661,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-14,300759,康龙化成,9.9944,407405.0,32850713.84,-32443308.84,日涨幅偏离值达到7%的前五只证券,4.74507824,4.24028269,6.81474003,9.46491671,11.00454316,4.54316002,14.96718829
4662,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-13,300739,明阳电路,-3.1785,3492110.0,420821.0,3071289.0,日换手率达到20%的前五只证券,2.82828283,5.0,1.11111111,10.45454545,5.75757576,14.7979798,5.75757576
4663,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-12,300739,明阳电路,10.0054,2373480.0,4559746.5,-2186266.5,日换手率达到20%的前五只证券,-3.17848411,-0.4400978,1.66259169,7.67726161,2.54278729,15.89242054,10.46454768
4664,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-12,300739,明阳电路,10.0054,2373480.0,4559746.5,-2186266.5,日涨幅偏离值达到7%的前五只证券,-3.17848411,-0.4400978,1.66259169,7.67726161,2.54278729,15.89242054,10.46454768
4665,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-09,002201,九鼎新材,-9.7889,9711045.56,114175.0,9596870.56,日跌幅偏离值达到7%的前五只证券,-2.69503546,-1.9858156,-2.12765957,18.43971631,90.78014184,89.43262411,78.43971631
4666,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-08,600848,上海临港,-9.9968,,12081412.0,-12081412.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-4.44287729,-6.06488011,-7.12270804,-9.87306065,-0.4583921,-3.3145275,-0.24682652
4667,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-07,000603,盛达资源,10.0332,344827.0,6562285.0,-6217458.0,日涨幅偏离值达到7%的前五只证券,3.46646571,6.40542577,4.37076112,7.98794273,3.08967596,31.57498116,13.71514695
4668,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-06,000666,经纬纺机,7.4303,14080050.0,157251.0,13922799.0,日涨幅偏离值达到7%的前五只证券,-6.8443804,-11.3832853,-12.96829971,-13.40057637,-11.09510086,-10.37463977,-7.78097983
4669,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-06,002881,美格智能,0.5973,293484.9,13630991.88,-13337506.98,日换手率达到20%的前五只证券,-6.3125,-9.3125,-5.9375,-1.6875,26.6875,4.1875,9.5625
4670,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-06,002881,美格智能,0.5973,293484.9,13630991.88,-13337506.98,日振幅值达到15%的前五只证券,-6.3125,-9.3125,-5.9375,-1.6875,26.6875,4.1875,9.5625
4671,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-05,000687,华讯退,-4.599,141799.0,10936953.0,-10795154.0,日振幅值达到15%的前五只证券,10.01236094,-0.98887515,0.37082818,-7.78739184,-5.19159456,1.11248455,-3.21384425
4672,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-05,002559,亚威股份,-9.6823,57205.0,10083791.0,-10026586.0,日跌幅偏离值达到7%的前五只证券,-7.70519263,-6.86767169,-10.05025126,-11.22278057,-7.03517588,-6.86767169,-3.18257956
4673,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-05,002881,美格智能,9.9931,13382989.05,70675.0,13312314.05,日涨幅偏离值达到7%的前五只证券,0.59729645,-5.75290789,-8.77082678,1.35177617,37.72398617,3.80383527,10.02829299
4674,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-05,601236,红塔证券,2.5455,20470147.78,,20470147.78,有价格涨跌幅限制的日换手率达到20%的前三只证券,5.24822695,5.88652482,3.90070922,3.54609929,13.4751773,21.4893617,24.32624113
4675,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-02,000687,华讯退,9.987,11310105.0,15962.0,11294143.0,日涨幅偏离值达到7%的前五只证券,-4.5990566,4.95283019,-5.54245283,-10.73113208,-13.56132075,-5.66037736,-3.06603774
4676,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-02,688001,华兴源创,2.0879,18691238.09,36388624.65,-17697386.56,有价格涨跌幅限制的日换手率达到30%的前五只证券,3.33237986,-3.86155606,9.55377574,-7.25114416,-5.74942792,-25.84382151,-22.99771167
4677,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-01,002468,申通快递,-9.9865,1159981.0,53541752.87,-52381771.87,日跌幅偏离值达到7%的前五只证券,-5.77211394,-12.10644678,-9.63268366,-11.91904048,-15.89205397,-12.55622189,-10.6071964
4678,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-01,688001,华兴源创,16.8971,30343831.31,10619032.19,19724799.12,有价格涨跌幅限制的日换手率达到30%的前五只证券,2.08789604,5.48985253,-1.8542853,0.78843627,-3.56256388,-23.7260914,-22.06161483
4679,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-08-01,688001,华兴源创,16.8971,30343831.31,10619032.19,19724799.12,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.08789604,5.48985253,-1.8542853,0.78843627,-3.56256388,-23.7260914,-22.06161483
4680,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-30,002903,宇环数控,10.0119,28407.0,6258898.0,-6230491.0,日涨幅偏离值达到7%的前五只证券,-10.02166847,-1.02925244,2.5460455,1.89599133,-11.70097508,-1.24593716,-2.92524377
4681,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-30,002903,宇环数控,10.0119,28407.0,6258898.0,-6230491.0,日换手率达到20%的前五只证券,-10.02166847,-1.02925244,2.5460455,1.89599133,-11.70097508,-1.24593716,-2.92524377
4682,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-30,300684,中石科技,10.0154,9975310.32,38000.0,9937310.32,日涨幅偏离值达到7%的前五只证券,-3.36134454,6.30252101,4.06162465,9.75723623,18.11391223,28.1512605,32.58636788
4683,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-29,002903,宇环数控,10.0328,9370854.5,580462.0,8790392.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.01191895,-1.01311085,8.87961859,1.90703218,-1.84743743,12.03814064,9.65435042
4684,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-26,000691,亚太实业,9.8985,2443374.0,407.0,2442967.0,日涨幅偏离值达到7%的前五只证券,-2.07852194,-3.69515012,-7.62124711,-13.16397229,-19.39953811,-11.31639723,-8.54503464
4685,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-26,002903,宇环数控,10.0289,9369298.5,0.0,9369298.5,日涨幅偏离值达到7%的前五只证券,10.03278689,21.04918033,8.91803279,24.13114754,6.2295082,28.52459016,18.03278689
4686,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-25,002529,海源复材,-4.7134,3755044.0,103506.0,3651538.0,日振幅值达到15%的前五只证券,-5.48128342,-8.42245989,-9.49197861,-11.22994652,-10.69518717,-13.90374332,-12.8342246
4687,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-22,002415,海康威视,7.8172,429481008.66,2644893.0,426836115.66,日涨幅偏离值达到7%的前五只证券,1.78633975,1.19089317,5.95446585,8.0910683,0.56042032,9.56217163,10.33274956
4688,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-19,002199,东晶电子,10.0259,8385165.0,4928.0,8380237.0,日涨幅偏离值达到7%的前五只证券,7.38413197,5.26315789,11.46897093,4.32050275,5.73448547,-2.59230165,6.44147683
4689,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-19,300346,南大光电,-5.0412,9778629.8,2560572.0,7218057.8,日振幅值达到15%的前五只证券,4.34362934,10.23166023,8.78378378,-1.44787645,-5.5019305,-10.23166023,7.04633205
4690,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-19,600469,风神股份,-8.752,,6104461.0,-6104461.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-3.37477798,2.48667851,2.13143872,0.5224655,-3.75508623,-11.77549571,-6.42855605
4691,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-19,601698,中国卫通,-4.186,,23644668.59,-23644668.59,有价格涨跌幅限制的日换手率达到20%的前三只证券,-9.87055016,-12.54045307,-10.19417476,-14.5631068,-13.67313916,-24.11003236,-3.96440129
4692,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-18,000536,华映科技,5.9946,29089965.2,30193026.08,-1103060.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,-8.7403599,-6.68380463,-8.48329049,-6.16966581,-22.62210797,-21.85089974,-23.90745501
4693,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-18,600469,风神股份,9.9822,6095732.0,,6095732.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-8.75202593,-11.83144246,-6.48298217,-5.51053485,-8.60055169,-18.84639732,-15.91901286
4694,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-17,000536,华映科技,9.8802,1014.0,20473235.08,-20472221.08,日涨幅偏离值达到7%的前五只证券,5.99455041,-3.26975477,-1.08991826,-2.17983651,-16.34877384,-16.62125341,-17.4386921
4695,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-16,000536,华映科技,9.8684,27324796.2,392762.0,26932034.2,日涨幅偏离值达到7%的前五只证券,9.88023952,16.46706587,6.28742515,6.58682635,-2.99401198,-16.76646707,-8.38323353
4696,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-16,300292,吴通控股,9.9457,19008676.0,187139.0,18821537.0,日涨幅偏离值达到7%的前五只证券,0.82236842,-3.94736842,-5.92105263,-9.86842105,-9.21052632,-12.82894737,-7.89473684
4697,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-16,300782,卓胜微,9.998,21309.0,15217211.0,-15195902.0,日涨幅偏离值达到7%的前五只证券,-2.65328075,-3.48243098,-7.65059161,0.40785228,3.50932234,27.28576551,32.3951237
4698,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-16,603867,新化股份,0.151,,7918411.95,-7918411.95,有价格涨跌幅限制的日换手率达到20%的前三只证券,-9.52500628,-15.02890173,-18.01960292,-22.8951998,-24.17692888,-28.62528273,-30.38451872
4699,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-15,603867,新化股份,-2.5987,7695527.0,,7695527.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.15101938,-9.38837151,-14.90057891,-23.91140196,-24.03725145,-29.57462874,-31.26101183
4700,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-12,300429,强力新材,10.0,12482897.63,874094.0,11608803.63,日涨幅偏离值达到7%的前五只证券,4.0,0.72727273,10.83636364,-1.96363636,-5.30909091,-21.16363636,-7.34545455
4701,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-08,002100,天康生物,10.0,18244929.0,10025870.0,8219059.0,日涨幅偏离值达到7%的前五只证券,-2.73822563,-6.68127054,-4.05257393,1.20481928,8.54326396,15.00547645,9.09090909
4702,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-08,300462,ST华铭,-3.2403,178925.0,6897492.0,-6718567.0,日换手率达到20%的前五只证券,-6.04651163,-6.0,-9.44186047,-5.30232558,1.62790698,9.90697674,31.11627907
4703,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,002731,*ST萃华,10.0147,16952562.0,18209.0,16934353.0,日振幅值达到15%的前五只证券,-4.16036238,-13.76701903,-20.42360002,-14.59909166,-18.68381181,-31.24054412,-23.90317644
4704,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,002731,*ST萃华,10.0147,16952562.0,18209.0,16934353.0,日涨幅偏离值达到7%的前五只证券,-4.16036238,-13.76701903,-20.42360002,-14.59909166,-18.68381181,-31.24054412,-23.90317644
4705,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,002731,*ST萃华,10.0147,16952562.0,18209.0,16934353.0,日换手率达到20%的前五只证券,-4.16036238,-13.76701903,-20.42360002,-14.59909166,-18.68381181,-31.24054412,-23.90317644
4706,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,002731,*ST萃华,10.0147,16952562.0,18209.0,16934353.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.16036238,-13.76701903,-20.42360002,-14.59909166,-18.68381181,-31.24054412,-23.90317644
4707,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,300462,ST华铭,10.0,6686245.0,12334.0,6673911.0,日涨幅偏离值达到7%的前五只证券,-3.24032403,-9.09090909,-9.04590459,-12.01620162,-2.52025203,5.31053105,31.00810081
4708,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-05,600375,汉马科技,10.0,15123915.0,,15123915.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.87460815,-12.06896552,-14.89028213,-19.7492163,-21.31661442,-25.07836991,-30.09404389
4709,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-04,603177,德创环保,10.0224,,5859120.0,-5859120.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,9.9932019,-1.01971448,-10.94493542,-15.15975527,-23.24949014,-24.94901428,-30.52345343
4710,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-04,603177,德创环保,10.0224,,5904395.0,-5904395.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9932019,-1.01971448,-10.94493542,-15.15975527,-23.24949014,-24.94901428,-30.52345343
4711,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-03,300081,ST恒信,-10.0081,553000.0,22088234.61,-21535234.61,日跌幅偏离值达到7%的前五只证券,-10.03616637,-15.18987342,-19.25858951,-21.2477396,-21.97106691,-27.03435805,-31.28390597
4712,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-03,603177,德创环保,10.0412,5292868.0,,5292868.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,10.02243829,21.01720269,8.90052356,-6.50710546,-10.91997008,-17.57666417,-22.73747195
4713,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-03,603797,联泰环保,3.6585,,15867569.0,-15867569.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.35294118,-4.29411765,-13.88235294,-22.17647059,-25.88235294,-30.35294118,-34.23529412
4714,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-02,300157,新锦动力,9.9415,5640000.0,203862.0,5436138.0,日涨幅偏离值达到7%的前五只证券,-2.12765957,-5.85106383,-5.14184397,-4.96453901,-13.29787234,-8.86524823,-21.27659574
4715,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-02,300362,天翔退,-10.0559,60229.0,6054819.88,-5994590.88,日跌幅偏离值达到7%的前五只证券,-8.07453416,-14.07867495,-18.2194617,-24.01656315,-19.66873706,-31.4699793,-34.16149068
4716,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-02,603106,恒银科技,-10.0,,9294685.8,-9294685.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-4.17710944,-6.43274854,-9.10609858,-3.50877193,-13.03258145,-15.12113617,-22.47284879
4717,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-02,603797,联泰环保,9.9933,,15605186.0,-15605186.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,3.65853659,10.24390244,-0.79268293,-19.51219512,-20.91463415,-26.2195122,-30.85365854
4718,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-07-01,603106,恒银科技,2.1505,9817818.0,,9817818.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,-10.0,-13.7593985,-15.78947368,-16.91729323,-20.30075188,-25.71428571,-27.51879699
4719,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-06-28,300090,盛运退,0.8065,54474.0,13707662.0,-13653188.0,日振幅值达到15%的前五只证券,-1.6,-7.6,-2.8,-12.0,-20.0,-20.8,-34.4
4720,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-06-28,300362,天翔退,9.9099,6601102.0,208280.0,6392822.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.04098361,-1.02459016,-9.01639344,-19.05737705,-14.75409836,-30.12295082,-36.47540984
4721,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-06-28,300362,天翔退,9.9099,6505047.0,116859.0,6388188.0,日振幅值达到15%的前五只证券,10.04098361,-1.02459016,-9.01639344,-19.05737705,-14.75409836,-30.12295082,-36.47540984
4722,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-06-28,300362,天翔退,9.9099,6505047.0,116859.0,6388188.0,日涨幅偏离值达到7%的前五只证券,10.04098361,-1.02459016,-9.01639344,-19.05737705,-14.75409836,-30.12295082,-36.47540984
4723,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2019-06-28,603797,联泰环保,9.9838,12891110.0,,12891110.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,10.03690037,21.03321033,25.46125461,20.07380074,-6.12546125,-12.6199262,-20.73800738
