code,date,open,high,low,close,preclose,volume,amount,turn,isST,board,limitpct,limit_price,is_zt,pct_chg
sh.603980,2025-05-19,5.15,5.46,5.08,5.46,4.96,138454444.0,734146438.89,20.4562,0,MAIN,0.1,5.46,True,10.080645161290324
sh.603980,2025-06-09,4.74,5.2,4.74,5.2,4.73,52758481.0,267903460.2,7.7949,0,MAIN,0.1,5.2,True,9.936575052854124
sh.603980,2025-06-10,5.46,5.72,5.39,5.72,5.2,111642069.0,632682254.67,16.4948,0,MAIN,0.1,5.72,True,9.999999999999986
sh.603980,2025-06-24,5.09,5.59,5.02,5.59,5.08,52449945.0,276233366.0,7.7493,0,MAIN,0.1,5.59,True,10.039370078740163
sh.603980,2025-09-17,5.89,6.4,5.83,6.4,5.82,112263271.0,705973916.12,16.5865,0,MAIN,0.1,6.4,True,9.965635738831624
sh.603982,2025-06-11,8.8,9.43,8.79,9.43,8.57,12813320.0,119866598.72,4.7046,0,MAIN,0.1,9.43,True,10.035005834305721
sh.603982,2025-06-12,9.8,10.37,9.54,10.37,9.43,44843775.0,448343461.83,16.4652,0,MAIN,0.1,10.37,True,9.968186638388122
sh.603982,2025-06-19,9.9,10.85,9.59,10.85,9.86,38770638.0,412671979.62,14.2353,0,MAIN,0.1,10.85,True,10.040567951318469
sh.603982,2025-06-30,10.1,11.08,9.99,11.08,10.07,24650279.0,262964563.15,8.5444,0,MAIN,0.1,11.08,True,10.029791459781535
sh.603983,2025-04-29,39.6,43.6,39.6,43.6,39.64,7094140.0,301415382.07,1.7691,0,MAIN,0.1,43.6,True,9.989909182643796
sh.603983,2025-05-15,47.9,52.53,47.63,52.53,47.75,7525470.0,379581233.13,1.8767,0,MAIN,0.1,52.53,True,10.010471204188477
sh.603985,2025-02-10,11.41,12.38,11.28,12.38,11.25,8938271.0,105987808.72,2.0275,0,MAIN,0.1,12.38,True,10.044444444444455
sh.603985,2025-03-03,12.28,13.42,12.28,13.42,12.2,12025502.0,158091140.69,2.7277,0,MAIN,0.1,13.42,True,10.000000000000009
sh.603985,2025-03-05,13.33,14.4,13.26,14.4,13.09,28434861.0,406297703.36,6.4499,0,MAIN,0.1,14.4,True,10.007639419404125
sh.603985,2025-03-31,12.81,14.08,12.7,14.08,12.8,21342239.0,288166226.12,4.8411,0,MAIN,0.1,14.08,True,9.999999999999986
sh.603985,2025-04-01,15.49,15.49,15.49,15.49,14.08,9389438.0,145442394.62,2.1298,0,MAIN,0.1,15.49,True,10.014204545454541
sh.603985,2025-04-02,16.0,17.04,15.96,17.04,15.49,37092876.0,616671694.45,8.4138,0,MAIN,0.1,17.04,True,10.00645577792123
sh.603985,2025-04-09,13.3,15.24,12.47,15.24,13.85,40242975.0,560802232.03,9.1283,0,MAIN,0.1,15.24,True,10.0361010830325
sh.603985,2025-04-28,15.59,16.9,15.46,16.9,15.36,18538093.0,304153157.7,4.205,0,MAIN,0.1,16.9,True,10.026041666666652
sh.603985,2025-09-23,16.71,17.86,16.36,17.86,16.24,49443941.0,846778277.99,11.2154,0,MAIN,0.1,17.86,True,9.975369458128093
sh.603986,2025-01-14,117.99,129.64,114.51,129.64,117.85,50403030.0,6244303724.38,7.6024,0,MAIN,0.1,129.64,True,10.004242681374631
sh.603986,2025-04-29,116.2,126.72,116.12,126.72,115.2,43808595.0,5303824251.79,6.6078,0,MAIN,0.1,126.72,True,9.999999999999986
sh.603986,2025-08-22,135.12,150.88,135.08,150.88,137.16,78079054.0,11210984975.63,11.7639,0,MAIN,0.1,150.88,True,10.002916302128906
sh.603986,2025-09-01,164.11,174.88,157.0,174.88,158.98,61279712.0,10223340505.54,9.2328,0,MAIN,0.1,174.88,True,10.001258019876724
sh.603986,2025-09-11,161.26,177.42,160.0,177.42,161.29,55442395.0,9422962073.19,8.3247,0,MAIN,0.1,177.42,True,10.000620001240001
sh.603986,2025-10-27,230.0,243.19,222.83,243.19,221.08,52091618.0,12070372379.79,7.807,0,MAIN,0.1,243.19,True,10.000904649900487
sh.603987,2025-08-26,9.18,9.64,9.18,9.64,8.76,44327493.0,424543737.07,10.1484,0,MAIN,0.1,9.64,True,10.045662100456632
sh.603988,2025-02-05,20.7,21.9,20.55,21.9,19.91,9452788.0,201175117.2,4.019,0,MAIN,0.1,21.9,True,9.994977398292315
sh.603988,2025-03-12,19.82,21.73,19.82,21.73,19.75,9822643.0,205409981.23,4.1763,0,MAIN,0.1,21.72,True,10.0253164556962
sh.603988,2025-06-13,23.84,25.56,23.3,25.56,23.24,15964271.0,401445274.42,6.7875,0,MAIN,0.1,25.56,True,9.982788296041312
sh.603988,2025-06-16,25.74,28.12,25.6,28.12,25.56,22250142.0,608014217.5,9.4601,0,MAIN,0.1,28.12,True,10.015649452269182
sh.603988,2025-09-05,22.92,25.15,22.77,25.15,22.86,14995196.0,367900478.28,6.3755,0,MAIN,0.1,25.15,True,10.01749781277339
sh.603988,2025-09-17,26.22,28.96,26.0,28.96,26.33,9888564.0,280462204.54,4.2043,0,MAIN,0.1,28.96,True,9.988606152677558
sh.603988,2025-09-18,30.29,31.86,29.8,31.86,28.96,30317924.0,953796297.14,12.8903,0,MAIN,0.1,31.86,True,10.013812154696122
sh.603988,2025-10-09,29.88,30.9,29.1,30.9,28.09,7630542.0,233484829.06,3.2443,0,MAIN,0.1,30.9,True,10.003559985760058
sh.603989,2025-01-14,14.56,15.9,14.46,15.9,14.45,11815148.0,182373962.2,2.9455,0,MAIN,0.1,15.9,True,10.034602076124566
sh.603989,2025-09-11,17.65,19.6,17.52,19.6,17.82,11780502.0,222442628.45,2.9368,0,MAIN,0.1,19.6,True,9.988776655443331
sh.603990,2025-01-08,10.73,10.73,10.73,10.73,9.75,4229278.0,45380152.94,1.3808,0,MAIN,0.1,10.73,True,10.051282051282051
sh.603990,2025-01-09,11.8,11.8,11.8,11.8,10.73,3115246.0,36759902.8,1.0171,0,MAIN,0.1,11.8,True,9.972041006523757
sh.603990,2025-01-10,12.98,12.98,12.69,12.98,11.8,29057832.0,376966389.36,9.4873,0,MAIN,0.1,12.98,True,9.999999999999986
sh.603990,2025-02-14,13.11,14.73,13.06,14.73,13.39,73391785.0,1063745732.46,23.9621,0,MAIN,0.1,14.73,True,10.007468259895447
sh.603990,2025-02-17,15.2,16.2,15.01,16.2,14.73,98850645.0,1567843355.13,32.2743,0,MAIN,0.1,16.2,True,9.979633401221989
sh.603990,2025-05-16,14.47,15.92,14.43,15.92,14.47,36778068.0,568843605.4,12.0079,0,MAIN,0.1,15.92,True,10.02073255010365
sh.603991,2025-01-13,49.86,55.22,49.5,55.22,50.2,2232500.0,121427877.0,2.9952,0,MAIN,0.1,55.22,True,9.999999999999986
sh.603991,2025-02-11,59.93,65.84,58.58,65.84,59.85,5423484.0,339427020.92,7.2764,0,MAIN,0.1,65.84,True,10.008354218880534
sh.603991,2025-02-25,57.52,63.23,57.52,63.23,57.48,10497400.0,651644891.0,14.0839,0,MAIN,0.1,63.23,True,10.003479471120391
sh.603991,2025-04-21,47.02,51.69,46.89,51.69,46.99,3288600.0,166803545.0,4.4122,0,MAIN,0.1,51.69,True,10.002128112364318
sh.603991,2025-06-05,58.2,63.79,57.51,63.79,57.99,5043700.0,307500224.0,6.7669,0,MAIN,0.1,63.79,True,10.00172443524745
sh.603991,2025-09-24,61.03,67.13,60.6,67.13,61.03,6680301.0,436136569.88,8.9626,0,MAIN,0.1,67.13,True,9.995084384728802
sh.603992,2025-04-10,18.7,20.28,18.7,20.28,18.44,2964436.0,59226792.42,0.6979,0,MAIN,0.1,20.28,True,9.97830802603037
sh.603992,2025-09-17,29.0,31.9,29.0,31.9,29.0,4935400.0,153343643.0,1.1619,0,MAIN,0.1,31.9,True,9.999999999999986
sh.603992,2025-12-12,30.34,33.37,30.31,33.37,30.34,6632415.0,213076043.95,1.5513,0,MAIN,0.1,33.37,True,9.98681608437706
sh.603993,2025-10-09,16.37,17.27,16.0,17.27,15.7,394493174.0,6621689414.22,2.2593,0,MAIN,0.1,17.27,True,10.000000000000009
sh.603995,2025-06-09,17.3,17.77,16.8,17.77,16.15,27373860.0,478753557.36,7.487,0,MAIN,0.1,17.76,True,10.030959752322
sh.603995,2025-06-10,19.55,19.55,19.55,19.55,17.77,5973726.0,116786343.3,1.6339,0,MAIN,0.1,19.55,True,10.016882386043902
sh.603997,2025-02-25,10.8,11.88,10.71,11.88,10.8,27068706.0,310698117.57,2.138,0,MAIN,0.1,11.88,True,10.000000000000009
sh.603998,2025-08-20,12.66,12.66,11.62,12.66,11.51,112366552.0,1390335758.29,25.5913,0,MAIN,0.1,12.66,True,9.991311902693312
sh.603999,2025-03-24,6.24,6.89,6.18,6.89,6.26,58245655.0,387044762.3,10.1121,0,MAIN,0.1,6.89,True,10.063897763578279
sh.603999,2025-11-28,7.18,7.95,7.18,7.95,7.23,27498145.0,213722972.75,4.774,0,MAIN,0.1,7.95,True,9.958506224066376
sh.605003,2025-08-25,24.74,27.21,24.5,27.21,24.74,8555350.0,226048110.06,7.7776,0,MAIN,0.1,27.21,True,9.983831851253044
sh.605003,2025-12-19,23.44,25.78,22.62,25.78,23.44,1958725.0,48674197.5,1.7807,0,MAIN,0.1,25.78,True,9.982935153583616
sh.605003,2025-12-24,24.5,26.3,24.4,26.3,23.91,2951986.0,76583977.5,2.6836,0,MAIN,0.1,26.3,True,9.995817649519022
sh.605003,2025-12-30,30.17,32.32,30.1,32.32,29.38,8430842.0,266754119.12,7.6644,0,MAIN,0.1,32.32,True,10.006807351940106
sh.605003,2025-12-31,31.61,35.55,31.61,35.55,32.32,8829999.0,305732765.9,8.0273,0,MAIN,0.1,35.55,True,9.993811881188108
sh.605005,2025-05-28,16.17,17.73,16.04,17.73,16.12,7169500.0,126240719.0,1.7879,0,MAIN,0.1,17.73,True,9.987593052109167
sh.605005,2025-05-29,19.5,19.5,19.5,19.5,17.73,4070425.0,79373287.5,1.0151,0,MAIN,0.1,19.5,True,9.983079526226724
sh.605005,2025-06-03,17.99,21.99,17.99,21.99,19.99,17811336.0,359418226.78,4.4417,0,MAIN,0.1,21.99,True,10.005002501250626
sh.605005,2025-06-04,24.19,24.19,24.19,24.19,21.99,2856671.0,69102871.49,0.7124,0,MAIN,0.1,24.19,True,10.004547521600738
sh.605006,2025-06-03,6.08,6.71,6.06,6.71,6.1,30262940.0,198568462.6,5.0437,0,MAIN,0.1,6.71,True,10.000000000000009
sh.605006,2025-06-04,7.05,7.38,6.98,7.38,6.71,45278440.0,329587127.8,7.5463,0,MAIN,0.1,7.38,True,9.985096870342769
sh.605006,2025-07-01,6.69,7.39,6.68,7.39,6.72,48896130.0,346069090.85,8.1492,0,MAIN,0.1,7.39,True,9.970238095238093
sh.605006,2025-07-08,7.82,8.59,7.67,8.59,7.81,39594320.0,325423144.4,6.599,0,MAIN,0.1,8.59,True,9.98719590268886
sh.605006,2025-07-10,8.52,9.55,8.45,9.55,8.68,66857099.0,609991595.58,11.1427,0,MAIN,0.1,9.55,True,10.02304147465438
sh.605006,2025-08-14,7.55,8.23,7.55,8.23,7.48,25387580.0,205350413.2,4.2312,0,MAIN,0.1,8.23,True,10.026737967914446
sh.605006,2025-09-08,8.38,8.56,8.38,8.56,7.78,13322220.0,113901538.2,2.2203,0,MAIN,0.1,8.56,True,10.025706940874034
sh.605007,2025-12-24,11.73,12.9,11.65,12.9,11.73,14754025.0,185278182.5,3.6743,0,MAIN,0.1,12.9,True,9.974424552429673
sh.605007,2025-12-25,13.8,14.19,13.55,14.19,12.9,22223328.0,313207872.32,5.5344,0,MAIN,0.1,14.19,True,9.999999999999986
sh.605007,2025-12-26,15.61,15.61,14.7,15.61,14.19,48178375.0,744598811.69,11.9981,0,MAIN,0.1,15.61,True,10.007047216349552
sh.605008,2025-02-20,12.41,13.5,12.41,13.5,12.27,14476457.0,189532957.0,2.2536,0,MAIN,0.1,13.5,True,10.02444987775062
sh.605008,2025-04-15,15.73,17.11,15.44,17.11,15.55,9227397.0,151872117.94,1.4364,0,MAIN,0.1,17.1,True,10.032154340835998
sh.605008,2025-08-21,14.46,15.95,14.44,15.95,14.5,7998322.0,123361547.3,1.2451,0,MAIN,0.1,15.95,True,9.999999999999986
sh.605009,2025-03-14,41.9,44.66,41.85,44.66,40.6,6684634.0,288975050.74,4.3406,0,MAIN,0.1,44.66,True,9.999999999999986
sh.605009,2025-06-04,65.78,71.78,65.0,71.78,65.25,5944000.0,411290014.47,3.8597,0,MAIN,0.1,71.78,True,10.007662835249054
sh.605011,2025-03-13,23.58,26.28,23.57,26.28,23.89,21476600.0,544127602.0,5.3678,0,MAIN,0.1,26.28,True,10.004185851820857
sh.605016,2025-02-11,17.13,18.26,17.13,18.26,16.6,18496045.0,331000127.38,5.7248,0,MAIN,0.1,18.26,True,10.000000000000009
sh.605016,2025-04-10,17.35,17.79,16.76,17.79,16.17,5012992.0,87988447.88,1.5516,0,MAIN,0.1,17.79,True,10.018552875695708
sh.605016,2025-04-25,18.2,19.86,17.91,19.86,18.05,7929848.0,150770557.94,2.4544,0,MAIN,0.1,19.86,True,10.027700831024934
sh.605016,2025-07-02,20.58,23.03,20.58,23.03,20.94,13002436.0,287993111.33,3.0957,0,MAIN,0.1,23.03,True,9.98089780324738
sh.605018,2025-01-14,8.46,9.17,8.4,9.17,8.34,2182900.0,19713127.0,0.4644,0,MAIN,0.1,9.17,True,9.95203836930456
sh.605018,2025-01-21,10.02,10.81,10.02,10.81,9.83,9133239.0,97392388.59,1.943,0,MAIN,0.1,10.81,True,9.969481180061045
sh.605018,2025-01-22,11.89,11.89,10.93,11.89,10.81,25167775.0,293609053.58,5.3541,0,MAIN,0.1,11.89,True,9.990749306197966
sh.605018,2025-01-24,11.0,12.1,10.46,12.1,11.0,42004400.0,479758763.84,8.9359,0,MAIN,0.1,12.1,True,9.999999999999986
sh.605018,2025-03-10,13.29,14.5,13.21,14.5,13.18,14931383.0,210330636.63,3.1764,0,MAIN,0.1,14.5,True,10.01517450682854
sh.605018,2025-04-23,10.19,11.11,10.15,11.11,10.1,6749096.0,72120521.33,1.4358,0,MAIN,0.1,11.11,True,10.000000000000009
sh.605018,2025-06-05,11.66,12.82,11.53,12.82,11.65,20546048.0,254947225.36,4.3709,0,MAIN,0.1,12.82,True,10.042918454935613
sh.605018,2025-07-09,13.45,13.45,13.28,13.45,12.23,24277710.0,326483428.05,5.1647,0,MAIN,0.1,13.45,True,9.97547015535567
sh.605020,2025-01-20,21.73,21.73,21.73,21.73,19.75,5893810.0,128072491.3,1.5546,0,MAIN,0.1,21.72,True,10.0253164556962
sh.605028,2025-07-07,19.26,21.0,18.97,21.0,19.09,5738064.0,117376765.0,3.5863,0,MAIN,0.1,21.0,True,10.005238344683075
sh.605028,2025-08-19,20.1,22.2,19.46,22.2,20.18,11179329.0,236630902.8,6.9871,0,MAIN,0.1,22.2,True,10.009910802775025
sh.605028,2025-08-20,24.42,24.42,21.14,24.42,22.2,14336785.0,332760000.9,8.9605,0,MAIN,0.1,24.42,True,10.000000000000009
sh.605028,2025-08-21,25.29,26.86,25.28,26.86,24.42,9790959.0,256164850.74,6.1193,0,MAIN,0.1,26.86,True,9.991809991809975
sh.605028,2025-08-22,29.55,29.55,29.55,29.55,26.86,1435090.0,42406909.5,0.8969,0,MAIN,0.1,29.55,True,10.014892032762468
sh.605028,2025-09-10,23.16,25.55,22.72,25.55,23.23,12174768.0,298807249.0,7.6092,0,MAIN,0.1,25.55,True,9.987085665088259
sh.605028,2025-09-15,25.1,27.32,24.8,27.32,24.84,11344091.0,299032787.32,7.0901,0,MAIN,0.1,27.32,True,9.98389694041868
sh.605028,2025-09-26,28.71,31.57,28.4,31.57,28.7,4977980.0,153276798.1,3.1112,0,MAIN,0.1,31.57,True,10.000000000000009
sh.605028,2025-11-19,28.56,31.44,27.88,31.44,28.58,7237100.0,218074750.0,4.5232,0,MAIN,0.1,31.44,True,10.006997900629822
sh.605028,2025-12-30,27.75,30.51,27.31,30.51,27.74,5375000.0,158219414.0,3.3594,0,MAIN,0.1,30.51,True,9.985580389329506
sh.605033,2025-01-02,11.98,13.23,11.96,13.23,12.03,3410565.0,44323776.12,2.5226,0,MAIN,0.1,13.23,True,9.975062344139651
sh.605033,2025-01-03,14.48,14.55,14.48,14.55,13.23,3528836.0,51275312.96,2.6101,0,MAIN,0.1,14.55,True,9.977324263038545
sh.605033,2025-01-06,16.01,16.01,13.1,16.01,14.55,18388641.0,270682081.15,13.6011,0,MAIN,0.1,16.01,True,10.034364261168394
sh.605033,2025-01-07,16.64,17.61,15.49,17.61,16.01,14197560.0,241097672.83,10.5012,0,MAIN,0.1,17.61,True,9.993753903810099
sh.605033,2025-01-08,18.3,19.37,18.14,19.37,17.61,6908790.0,131771388.3,5.1101,0,MAIN,0.1,19.37,True,9.994321408290752
sh.605033,2025-01-09,21.31,21.31,20.68,21.31,19.37,6713587.0,142871330.07,4.9657,0,MAIN,0.1,21.31,True,10.015487867836859
sh.605033,2025-01-10,23.43,23.44,22.6,23.44,21.31,15626634.0,365576340.4,11.5582,0,MAIN,0.1,23.44,True,9.99530736743315
sh.605033,2025-01-13,25.0,25.78,24.44,25.78,23.44,9574654.0,245038867.12,7.0818,0,MAIN,0.1,25.78,True,9.982935153583616
sh.605033,2025-01-14,28.36,28.36,27.85,28.36,25.78,2973910.0,84292666.6,2.1996,0,MAIN,0.1,28.36,True,10.007757951900697
sh.605033,2025-01-15,31.2,31.2,28.06,31.2,28.36,13146010.0,405800870.6,9.7234,0,MAIN,0.1,31.2,True,10.014104372355437
sh.605033,2025-04-22,17.3,18.99,17.24,18.99,17.26,12609473.0,234612243.27,9.3265,0,MAIN,0.1,18.99,True,10.023174971031267
sh.605033,2025-05-22,17.72,19.15,17.04,19.15,17.41,14079361.0,258766773.76,10.4137,0,MAIN,0.1,19.15,True,9.994256174612293
sh.605033,2025-05-27,18.52,21.31,18.3,21.31,19.37,16293000.0,321031693.0,12.051,0,MAIN,0.1,21.31,True,10.015487867836859
sh.605033,2025-05-28,23.0,23.44,22.25,23.44,21.31,23976643.0,552303547.11,17.7342,0,MAIN,0.1,23.44,True,9.99530736743315
sh.605033,2025-06-06,19.31,21.59,19.15,21.59,19.63,17237306.0,353789659.58,12.7495,0,MAIN,0.1,21.59,True,9.984717269485488
sh.605033,2025-06-12,20.29,22.3,19.86,22.3,20.27,8299216.0,179008140.8,6.1385,0,MAIN,0.1,22.3,True,10.01480019733596
sh.605033,2025-07-17,19.32,21.24,19.25,21.24,19.31,9542328.0,201347445.64,7.0579,0,MAIN,0.1,21.24,True,9.994821336095283
sh.605033,2025-07-18,23.36,23.36,23.36,23.36,21.24,1992400.0,46542464.0,1.4737,0,MAIN,0.1,23.36,True,9.981167608286267
sh.605033,2025-07-21,25.7,25.7,25.7,25.7,23.36,1572560.0,40414792.0,1.1631,0,MAIN,0.1,25.7,True,10.017123287671236
sh.605033,2025-07-22,28.27,28.27,28.27,28.27,25.7,1409800.0,39855046.0,1.0428,0,MAIN,0.1,28.27,True,10.000000000000009
sh.605033,2025-08-21,21.66,23.77,21.51,23.77,21.61,12286442.0,282661036.4,9.0876,0,MAIN,0.1,23.77,True,9.995372512725599
sh.605050,2025-09-01,15.19,16.63,15.19,16.63,15.12,18867048.0,305296692.74,3.8283,0,MAIN,0.1,16.63,True,9.986772486772487
sh.605050,2025-09-08,18.61,20.24,18.61,20.24,18.4,22083751.0,436003309.08,4.481,0,MAIN,0.1,20.24,True,10.000000000000009
sh.605055,2025-02-06,5.11,5.62,5.06,5.62,5.11,9523714.0,52212036.91,2.1645,0,MAIN,0.1,5.62,True,9.980430528375738
sh.605055,2025-05-09,5.78,6.35,5.73,6.35,5.77,17205300.0,105660553.0,3.9103,0,MAIN,0.1,6.35,True,10.051993067590992
sh.605055,2025-05-12,6.97,6.99,6.94,6.99,6.35,21531799.0,150397670.03,4.8936,0,MAIN,0.1,6.98,True,10.078740157480315
sh.605055,2025-05-13,7.69,7.69,7.69,7.69,6.99,5504000.0,42325760.0,1.2509,0,MAIN,0.1,7.69,True,10.014306151645203
sh.605055,2025-05-14,7.69,8.46,7.06,8.46,7.69,53787536.0,415404684.88,12.2244,0,MAIN,0.1,8.46,True,10.013003901170347
sh.605055,2025-05-15,8.17,9.31,8.17,9.31,8.46,49341047.0,445600638.02,11.2139,0,MAIN,0.1,9.31,True,10.047281323877066
sh.605055,2025-05-19,8.24,9.77,8.24,9.77,8.88,58945529.0,550397378.57,13.3967,0,MAIN,0.1,9.77,True,10.022522522522515
sh.605055,2025-05-20,9.47,10.75,8.79,10.75,9.77,67990102.0,651488700.35,15.4523,0,MAIN,0.1,10.75,True,10.030706243602872
sh.605055,2025-08-08,7.43,8.14,7.36,8.14,7.4,18282400.0,145431847.0,4.1551,0,MAIN,0.1,8.14,True,10.000000000000009
sh.605055,2025-09-02,7.48,8.24,7.24,8.24,7.49,16077600.0,126373263.56,3.654,0,MAIN,0.1,8.24,True,10.01335113484647
sh.605055,2025-09-08,7.74,8.45,7.72,8.45,7.68,24802300.0,200671346.6,5.6369,0,MAIN,0.1,8.45,True,10.026041666666652
sh.605055,2025-09-23,8.68,9.55,8.5,9.55,8.68,27408292.0,251888401.48,6.2292,0,MAIN,0.1,9.55,True,10.02304147465438
sh.605055,2025-09-24,9.6,10.51,9.5,10.51,9.55,30209565.0,310308087.15,6.8658,0,MAIN,0.1,10.5,True,10.052356020942387
sh.605055,2025-10-14,9.74,10.78,9.64,10.78,9.8,22603300.0,230755823.0,5.1371,0,MAIN,0.1,10.78,True,9.999999999999986
sh.605055,2025-12-11,8.47,9.27,8.37,9.27,8.43,12403100.0,110486166.0,2.8189,0,MAIN,0.1,9.27,True,9.964412811387891
sh.605058,2025-01-09,18.58,20.43,18.56,20.43,18.57,1942800.0,38904396.0,1.3593,0,MAIN,0.1,20.43,True,10.016155088852985
sh.605058,2025-01-17,19.3,21.42,19.26,21.42,19.47,3787900.0,78798534.68,2.6503,0,MAIN,0.1,21.42,True,10.01540832049308
sh.605058,2025-01-20,23.23,23.56,22.91,23.56,21.42,5448245.0,127390290.75,3.812,0,MAIN,0.1,23.56,True,9.990662931839388
sh.605058,2025-03-18,25.06,26.08,25.06,26.08,23.71,3451215.0,89252964.2,2.4147,0,MAIN,0.1,26.08,True,9.995782370307872
sh.605058,2025-06-27,25.49,27.78,25.14,27.78,25.25,6172532.0,164466133.96,4.3188,0,MAIN,0.1,27.78,True,10.019801980198029
sh.605058,2025-06-30,29.72,30.56,29.21,30.56,27.78,4923533.0,147357846.93,3.4449,0,MAIN,0.1,30.56,True,10.007199424046064
sh.605058,2025-07-09,29.29,31.8,29.13,31.8,28.91,11096386.0,341992806.18,7.7638,0,MAIN,0.1,31.8,True,9.996540989277069
sh.605058,2025-09-11,27.88,30.55,27.68,30.55,27.77,6464380.0,190633174.4,4.523,0,MAIN,0.1,30.55,True,10.01080302484696
sh.605060,2025-01-07,18.17,20.01,17.88,20.01,18.19,11505496.0,217555801.33,4.7822,0,MAIN,0.1,20.01,True,10.00549752611326
sh.605060,2025-01-22,19.26,20.9,19.22,20.9,19.0,13327000.0,274193654.8,5.5393,0,MAIN,0.1,20.9,True,9.999999999999986
sh.605060,2025-01-24,20.0,22.12,20.0,22.12,20.11,12242316.0,257618358.04,5.0884,0,MAIN,0.1,22.12,True,9.995027349577335
sh.605060,2025-02-17,19.76,21.33,19.35,21.33,19.39,5000100.0,103231214.0,2.0782,0,MAIN,0.1,21.33,True,10.005157297576051
sh.605060,2025-02-21,22.0,23.86,22.0,23.86,21.69,6588200.0,152593043.0,2.7383,0,MAIN,0.1,23.86,True,10.004610419548165
sh.605060,2025-04-10,16.02,17.15,16.02,17.15,15.59,2762300.0,46461042.0,1.1481,0,MAIN,0.1,17.15,True,10.006414368184725
sh.605060,2025-05-08,17.76,19.53,17.76,19.53,17.75,2774700.0,52614845.0,1.1533,0,MAIN,0.1,19.53,True,10.02816901408452
sh.605060,2025-09-01,26.09,28.22,25.65,28.22,25.65,4969970.0,137027760.6,2.0657,0,MAIN,0.1,28.22,True,10.019493177387906
sh.605060,2025-09-23,25.96,28.51,25.96,28.51,25.92,11004415.0,307122740.65,4.5739,0,MAIN,0.1,28.51,True,9.992283950617287
sh.605060,2025-10-30,31.17,32.34,31.17,32.34,29.4,5352535.0,172369900.9,2.2401,0,MAIN,0.1,32.34,True,10.000000000000009
sh.605060,2025-11-05,33.11,36.69,32.34,36.69,33.35,13087229.0,456732332.6,5.4772,0,MAIN,0.1,36.68,True,10.014992503748111
sh.605060,2025-11-06,36.9,40.36,36.9,40.36,36.69,14290731.0,570795540.03,5.9809,0,MAIN,0.1,40.36,True,10.002725538293822
sh.605060,2025-12-12,37.78,41.55,37.78,41.55,37.77,7108776.0,286836297.32,2.9751,0,MAIN,0.1,41.55,True,10.007942811755344
sh.605066,2025-02-27,6.74,7.33,6.71,7.33,6.66,11984215.0,86471902.45,2.3852,0,MAIN,0.1,7.33,True,10.06006006006006
sh.605066,2025-02-28,8.06,8.06,7.88,8.06,7.33,31104111.0,250460154.41,6.1907,0,MAIN,0.1,8.06,True,9.959072305593452
sh.605066,2025-03-03,8.87,8.87,8.72,8.87,8.06,29410326.0,260783116.12,5.8536,0,MAIN,0.1,8.87,True,10.049627791563264
sh.605066,2025-03-04,9.28,9.76,8.1,9.76,8.87,177318634.0,1630476849.02,35.292,0,MAIN,0.1,9.76,True,10.0338218714769
sh.605066,2025-03-05,10.74,10.74,9.38,10.74,9.76,226847439.0,2358508981.18,45.1498,0,MAIN,0.1,10.74,True,10.040983606557386
sh.605066,2025-06-05,7.12,7.81,7.08,7.81,7.1,67321352.0,511480023.05,13.3991,0,MAIN,0.1,7.81,True,10.000000000000009
sh.605068,2025-03-10,14.84,15.99,14.56,15.99,14.54,11245995.0,174652073.77,6.936,0,MAIN,0.1,15.99,True,9.97248968363138
sh.605068,2025-03-17,15.77,17.36,15.74,17.36,15.78,8044822.0,136890754.1,4.9616,0,MAIN,0.1,17.36,True,10.012674271229404
sh.605068,2025-05-06,16.27,17.78,16.17,17.78,16.16,5542300.0,95233984.0,3.4182,0,MAIN,0.1,17.78,True,10.024752475247523
sh.605068,2025-05-07,19.5,19.56,18.6,19.56,17.78,6093958.0,118522662.82,3.7585,0,MAIN,0.1,19.56,True,10.011248593925748
sh.605068,2025-08-01,17.97,19.82,17.97,19.82,18.02,4365001.0,83642478.64,2.6921,0,MAIN,0.1,19.82,True,9.98890122086571
sh.605068,2025-08-18,21.28,23.22,21.28,23.22,21.11,5123223.0,115434733.78,3.1598,0,MAIN,0.1,23.22,True,9.995262908574132
sh.605068,2025-08-19,25.54,25.54,24.02,25.54,23.22,12575825.0,319500174.51,7.7561,0,MAIN,0.1,25.54,True,9.991386735572782
sh.605068,2025-09-05,24.7,27.14,24.7,27.14,24.67,5799881.0,153054112.45,3.5771,0,MAIN,0.1,27.14,True,10.01216051884879
sh.605068,2025-09-19,31.36,34.87,31.0,34.87,31.7,7225382.0,245518293.57,4.4562,0,MAIN,0.1,34.87,True,9.999999999999986
sh.605069,2025-01-24,7.09,7.71,6.98,7.71,7.01,9049668.0,67401518.96,10.7528,0,MAIN,0.1,7.71,True,9.985734664764623
sh.605069,2025-01-27,8.25,8.48,7.93,8.48,7.71,9660660.0,80150596.4,11.4787,0,MAIN,0.1,8.48,True,9.987029831387817
sh.605069,2025-02-10,8.19,9.01,8.19,9.01,8.19,19124174.0,165696665.3,22.7232,0,MAIN,0.1,9.01,True,10.012210012210021
sh.605069,2025-03-06,8.3,8.75,8.09,8.75,7.95,14849540.0,126307694.5,17.6441,0,MAIN,0.1,8.75,True,10.062893081761004
sh.605069,2025-03-07,9.0,9.63,8.76,9.63,8.75,30128040.0,284378355.1,35.798,0,MAIN,0.1,9.62,True,10.057142857142875
