code,date,month,close,turn,fcap,gain20,streak,yizi,isST,lp,mkt_lu_cnt,promo_rate,peer_cnt,ret_open,ret_close,next_lu,next_dt_yizi
sh.601869,2026-01-26,2026-01,123.84,3.5391,49428750712.61056,-0.9279999999999955,1,False,0,0.1,80,0.16379310344827586,1,-0.6782945736434121,2.2286821705426174,False,False
sh.601869,2026-01-30,2026-01,149.12,5.4386,58052086820.50527,28.154004812650403,1,False,0,0.1,58,0.10714285714285714,6,1.260729613733913,6.61883047210301,False,False
sh.601869,2026-02-09,2026-02,192.25,4.7915,74924185328.39403,74.01339608979,1,False,0,0.1,91,0.3220338983050847,4,3.1833550065019534,10.002600780234072,True,False
sh.601869,2026-02-10,2026-02,211.48,3.8308,84575365803.48752,97.27611940298506,2,False,0,0.1,69,0.21978021978021978,14,-1.607717041800627,3.2059769245318614,False,False
sh.601869,2026-02-24,2026-02,234.73,2.9345,93212833740.67133,99.21072731901891,1,False,0,0.1,105,0.2558139534883721,13,2.245132705661823,-2.632812167170784,False,False
sh.601869,2026-03-10,2026-03,233.1,4.1971,90542742999.45201,46.61299452795773,1,False,0,0.1,68,0.2,11,4.997854997855011,7.254397254397249,False,False
sh.601869,2026-03-24,2026-03,233.31,4.8031,89962044179.80055,-0.6049503685084945,1,False,0,0.1,37,0.3333333333333333,3,5.439115340105438,9.999571385709993,True,False
sh.601869,2026-03-25,2026-03,256.64,5.3192,102692967649.45856,12.290527236928451,2,False,0,0.1,38,0.32432432432432434,5,0.701371571072329,4.769326683291775,False,False
sh.601869,2026-03-30,2026-03,301.69,3.6711,118391494066.62852,24.449302862800117,1,False,0,0.1,28,0.21875,5,-0.5601776658158975,2.585435380688783,False,False
sh.601869,2026-04-09,2026-04,398.31,5.2809,153356545901.64557,59.31762729490821,1,False,0,0.1,16,0.075,3,-1.584193216339036,-3.497275991062243,False,False
sh.601872,2026-02-12,2026-02,13.22,1.2652,105347159844.29338,16.066725197541707,1,False,0,0.1,69,0.3442622950819672,0,-0.22692889561272134,-7.791225416036318,False,False
sh.601872,2026-02-24,2026-02,13.41,1.9175,107901225183.83313,17.117903930131018,1,False,0,0.1,105,0.2558139534883721,0,4.32513049962715,9.992542878448907,True,False
sh.601872,2026-02-25,2026-02,14.75,2.6101,118255727804.29869,31.11111111111111,2,False,0,0.1,99,0.21904761904761905,5,-0.7457627118644061,5.762711864406778,False,False
sh.601872,2026-03-02,2026-03,17.86,5.1422,137517033529.4232,65.2173913043478,1,False,0,0.1,96,0.26666666666666666,4,5.823068309070534,10.022396416573343,True,False
sh.601872,2026-03-03,2026-03,19.65,4.7005,154903110008.72247,72.67135325131808,2,False,0,0.1,77,0.375,19,-4.3256997455470625,-9.872773536895663,False,False
sh.601872,2026-04-01,2026-04,18.0,2.4378,144532475267.04404,1.637492941840768,1,False,0,0.1,21,0.23076923076923078,1,0.8333333333333304,8.166666666666655,False,False
sh.601877,2026-03-09,2026-03,39.05,4.3059,81084945016.37288,33.59562093739308,1,False,0,0.1,50,0.1511627906976744,0,0.3841229193342066,2.688860435339313,False,False
sh.601886,2026-01-06,2026-01,8.97,1.5365,9917062063.130491,12.406015037593976,1,False,0,0.1,139,0.416,0,2.898550724637672,0.0,False,False
sh.601888,2025-12-22,2025-12,91.09,4.5453,172353768860.36124,15.993887686234554,1,False,0,0.1,101,0.24390243902439024,0,1.7345482489845132,-2.3932374574596627,False,False
sh.601890,2025-11-19,2025-11,10.65,10.2284,9947325656.01658,,1,False,0,0.1,59,0.26229508196721313,0,1.7840375586854362,-0.5633802816901401,False,False
sh.601890,2026-02-13,2026-02,12.39,8.5368,11611954790.670979,16.1199625117151,1,False,0,0.1,43,0.13043478260869565,0,0.8878127522195189,10.008071025020172,True,False
sh.601890,2026-02-24,2026-02,13.63,23.1791,12577340633.760588,24.931255728689283,2,False,0,0.1,105,0.2558139534883721,0,0.0,-1.6874541452677971,False,False
sh.601898,2026-02-04,2026-02,14.08,0.7558,126323539649.37813,3.301540719002194,1,False,0,0.1,74,0.175,0,0.0,1.7045454545454586,False,False
sh.601900,2026-01-12,2026-01,15.07,2.7223,13060868895.419313,12.54667662434652,1,False,0,0.1,191,0.4392523364485981,0,10.019907100199067,1.5925680159256883,False,False
sh.601908,2025-12-09,2025-12,4.11,4.0607,9375980790.257837,,1,False,0,0.1,53,0.19480519480519481,0,0.0,1.4598540145985384,False,False
sh.601908,2025-12-15,2025-12,4.28,6.0275,9877089503.774368,-2.2831050228310446,1,False,0,0.1,63,0.20987654320987653,0,-1.4018691588785215,-4.439252336448607,False,False
sh.601908,2026-03-26,2026-03,5.03,11.4937,11586031948.110704,24.504950495049506,1,False,0,0.1,16,0.13157894736842105,0,0.0,-3.7773359840954313,False,False
sh.601908,2026-04-13,2026-04,4.57,10.4231,10674693559.593596,9.592326139088737,1,False,0,0.1,25,0.25925925925925924,0,0.4376367614879584,-1.3129102844639085,False,False
sh.601929,2026-01-09,2026-01,3.96,11.0691,13250929831.964657,9.392265193370154,1,False,0,0.1,107,0.21495327102803738,0,8.080808080808088,6.060606060606055,False,False
sh.601933,2025-12-08,2025-12,4.32,4.7411,37935583365.88555,,1,False,0,0.1,77,0.31645569620253167,0,1.388888888888884,9.953703703703699,True,False
sh.601933,2025-12-09,2025-12,4.75,10.105,41128741076.892624,,2,False,0,0.1,53,0.19480519480519481,0,10.10526315789475,10.10526315789475,False,False
sh.601933,2025-12-16,2025-12,5.56,14.6964,49597529724.01404,21.39737991266375,1,False,0,0.1,42,0.23809523809523808,1,4.496402877697836,-3.237410071942437,False,False
sh.601949,2026-01-12,2026-01,7.41,3.4278,13656577968.084484,14.883720930232558,1,False,0,0.1,191,0.4392523364485981,0,3.6437246963562764,-1.4844804318488558,False,False
sh.601958,2026-01-09,2026-01,18.38,2.3838,57864211600.38594,29.527836504580684,1,False,0,0.1,107,0.21495327102803738,0,2.7203482045701888,-0.9793253536452662,False,False
sh.601958,2026-01-26,2026-01,21.92,2.7921,68194106845.02704,45.45454545454546,1,False,0,0.1,80,0.16379310344827586,0,-1.1861313868613221,-0.41058394160585765,False,False
sh.601958,2026-02-27,2026-02,24.53,2.3816,77299941350.77258,27.627471383975035,1,False,0,0.1,90,0.189873417721519,0,3.179779861394194,7.949449653485519,False,False
sh.601965,2026-01-19,2026-01,18.89,2.4473,18771177620.234547,9.001731102135047,1,False,0,0.1,102,0.19696969696969696,0,3.4939121228163117,5.293806246691379,False,False
sh.601968,2026-01-19,2026-01,6.14,2.6367,7514303295.7864,17.624521072796927,1,False,0,0.1,102,0.19696969696969696,0,4.234527687296419,2.931596091205213,False,False
sh.601969,2025-12-22,2025-12,11.47,2.9817,22127739669.986923,1.9555555555555548,1,False,0,0.1,101,0.24390243902439024,0,4.620749782040101,-0.6102877070619073,False,False
sh.601969,2025-12-26,2025-12,11.97,4.557,23167341087.777046,2.746781115879826,1,False,0,0.1,91,0.2553191489361702,0,6.766917293233066,3.091060985797811,False,False
sh.601969,2026-03-09,2026-03,13.52,4.5696,26095337840.73004,7.216494845360821,1,False,0,0.1,50,0.1511627906976744,0,-5.843195266272183,-9.393491124260356,False,False
sh.601969,2026-03-12,2026-03,13.42,5.2818,25904308937.672764,6.4234734337827115,1,False,0,0.1,61,0.24242424242424243,2,1.3412816691505292,1.0432190760059745,False,False
sh.601975,2026-02-24,2026-02,3.89,5.7357,18115331029.168194,16.816816816816814,1,False,0,0.1,105,0.2558139534883721,0,0.0,4.6272493573264795,False,False
sh.601975,2026-03-02,2026-03,4.52,14.9194,20488905250.74735,32.16374269005846,1,False,0,0.1,96,0.26666666666666666,0,9.95575221238938,9.95575221238938,True,False
sh.601975,2026-03-03,2026-03,4.97,7.3048,23222891341.85741,38.82681564245809,2,False,0,0.1,77,0.375,18,8.651911468812902,5.030181086519114,False,False
sh.601975,2026-03-16,2026-03,4.81,11.817,21770065361.5977,33.24099722991689,1,False,0,0.1,63,0.18181818181818182,2,-0.20790020790020236,2.494802494802495,False,False
sh.601975,2026-03-24,2026-03,4.83,7.2917,21779340564.477425,24.164524421593825,1,False,0,0.1,37,0.3333333333333333,2,1.0351966873705987,-3.9337474120082927,False,False
sh.601991,2026-03-12,2026-03,4.58,1.3774,55528445436.329315,22.13333333333334,1,False,0,0.1,61,0.24242424242424243,0,6.986899563318794,3.493449781659397,False,False
sh.601992,2026-01-12,2026-01,1.94,3.0719,15914791192.42163,18.29268292682926,1,False,0,0.1,191,0.4392523364485981,0,8.247422680412386,9.793814432989677,True,False
sh.601992,2026-01-13,2026-01,2.13,2.2132,17696246482.468822,27.544910179640713,2,False,0,0.1,72,0.16753926701570682,0,9.859154929577475,9.859154929577475,True,False
sh.601992,2026-01-14,2026-01,2.34,8.5862,19391667962.42808,39.28571428571428,3,False,0,0.1,104,0.3055555555555556,15,-3.8461538461538436,-9.829059829059828,False,False
sh.601992,2026-01-22,2026-01,2.05,5.0157,16471204594.174294,24.242424242424242,1,False,0,0.1,87,0.19767441860465115,8,2.4390243902439046,3.9024390243902474,False,False
sh.601992,2026-02-03,2026-02,2.09,1.6893,17216426673.17824,22.22222222222221,1,False,0,0.1,80,0.37209302325581395,7,2.392344497607679,1.435406698564612,False,False
sh.601999,2026-03-25,2026-03,8.02,3.645,4296017996.707819,6.507304116865864,1,False,0,0.1,38,0.32432432432432434,0,1.371571072319222,-2.1197007481296715,False,False
sh.601999,2026-04-10,2026-04,8.46,3.8967,4485007649.292992,17.991631799163187,1,False,0,0.1,27,0.1875,0,2.8368794326240954,-2.0094562647754333,False,False
sh.603000,2026-01-12,2026-01,23.16,3.1115,25607860527.71975,20.562207183758453,1,True,0,0.1,191,0.4392523364485981,0,10.017271157167528,10.017271157167528,True,False
sh.603000,2026-01-13,2026-01,25.48,2.2295,28173232000.000008,32.57023933402707,2,True,0,0.1,72,0.16753926701570682,0,1.5698587127158437,10.007849293563575,True,False
sh.603000,2026-01-14,2026-01,28.03,9.9212,30110280860.07741,49.25452609158678,3,False,0,0.1,104,0.3055555555555556,15,5.030324652158402,9.989297181591139,True,False
sh.603000,2026-01-15,2026-01,30.83,21.7711,33670483696.87338,67.0097508125677,4,False,0,0.1,61,0.15384615384615385,7,-9.990269218293868,-9.990269218293868,False,True
sh.603000,2026-02-10,2026-02,26.27,2.552,28929221695.141064,3.10047095761381,1,False,0,0.1,69,0.21978021978021978,7,7.384849638370761,-4.491815759421391,False,False
sh.603001,2026-01-19,2026-01,9.41,6.1679,3607807732.1292496,11.890606420927474,1,False,0,0.1,102,0.19696969696969696,0,-1.062699256110522,-1.062699256110522,False,False
sh.603001,2026-01-29,2026-01,10.44,4.2033,4087703601.4559994,21.53667054714785,1,False,0,0.1,84,0.2073170731707317,0,-0.3831417624520994,-2.8735632183907955,False,False
sh.603001,2026-03-05,2026-03,9.58,2.8545,3709905587.668594,0.9483667017913477,1,False,0,0.1,78,0.18181818181818182,0,-1.3569937369519947,0.20876826722338038,False,False
sh.603002,2026-03-27,2026-03,10.34,3.6261,11145374134.46954,-10.398613518197564,1,False,0,0.1,32,0.375,0,-1.837524177949701,-1.3539651837524258,False,False
sh.603002,2026-04-07,2026-04,10.67,2.9846,11900709475.306574,4.09756097560976,1,False,0,0.1,35,0.3,0,0.6560449859418949,3.1865042174320513,False,False
sh.603002,2026-04-14,2026-04,12.86,5.4201,14345878821.608458,16.485507246376805,1,False,0,0.1,23,0.24,0,1.0886469673405896,0.15552099533437946,False,False
sh.603007,2025-12-26,2025-12,5.3,4.4522,2648877932.258209,-7.017543859649134,1,False,1,0.05,91,0.2553191489361702,0,5.094339622641519,5.094339622641519,False,False
sh.603007,2025-12-30,2025-12,5.85,7.3669,2912866335.9079123,6.751824817518237,1,False,1,0.05,65,0.2558139534883721,0,0.512820512820511,3.2478632478632585,False,False
sh.603009,2025-12-30,2025-12,48.4,6.7197,15767195848.02893,19.92071357779981,1,False,0,0.1,65,0.2558139534883721,0,1.2396694214876103,-0.49586776859504855,False,False
sh.603010,2025-11-27,2025-11,11.9,3.1346,6823739181.713775,,1,False,0,0.1,60,0.12,0,-1.0924369747899232,-2.352941176470602,False,False
sh.603010,2026-01-30,2026-01,12.13,4.6529,6790644803.45591,15.304182509505715,1,False,0,0.1,58,0.10714285714285714,0,-0.8244023083264773,0.16488046166529546,False,False
sh.603011,2026-03-02,2026-03,28.28,14.8221,13533731749.144857,5.091044221479013,1,False,0,0.1,96,0.26666666666666666,0,-0.990099009900991,-6.258840169731261,False,False
sh.603012,2026-01-06,2026-01,6.63,10.7091,4212987042.7953796,12.947189097103905,1,False,0,0.1,139,0.416,0,-1.5082956259426794,2.564102564102555,False,False
sh.603015,2025-12-05,2025-12,12.18,4.8926,4783669625.556964,,1,False,0,0.1,79,0.28205128205128205,0,0.738916256157629,4.10509031198687,False,False
