code,date,close,preclose,streak,yizi,open_gap,turn_pct,amount,circ_mcap_yuan,gain20_before,isST,board_pct
sz.000534,2025-08-01,15.74,14.31,1,False,0.0,5.8074,440800947.3,7590332116.0,5.71,0,0.1
sz.000534,2025-08-04,17.31,15.74,2,False,6.8,12.013,1018432704.76,8477754972.0,18.48,0,0.1
sz.000534,2025-08-08,17.25,15.68,1,False,0.32,11.5079,942316777.63,8188433838.0,20.13,0,0.1
sz.000536,2025-08-07,5.24,4.76,1,False,0.0,9.2158,1286010479.87,13954409599.0,18.02,0,0.1
sz.000536,2025-08-20,5.57,5.06,1,False,0.79,5.1637,782771797.27,15159126155.0,26.3,0,0.1
sz.000545,2025-07-15,3.05,2.77,1,True,10.11,1.7382,52241107.6,3005471614.0,23.48,0,0.1
sz.000545,2025-08-14,3.22,2.93,1,False,2.73,9.6366,297407274.31,3086226203.0,13.38,0,0.1
sz.000546,2025-07-18,5.51,5.01,1,False,0.8,6.6487,253244624.0,3808934438.0,17.74,0,0.1
sz.000555,2025-08-25,15.86,14.42,1,False,-1.94,7.304,1051074412.84,14390394480.0,19.88,0,0.1
sz.000558,2025-07-28,5.71,5.19,1,False,3.08,16.1676,1167232871.77,7219580344.0,27.46,0,0.1
sz.000558,2025-07-30,6.59,5.99,1,False,-0.17,21.6429,1752862047.7,8099016526.0,45.15,0,0.1
sz.000558,2025-08-01,7.37,6.7,1,False,-2.39,25.3798,2301159282.95,9066892895.0,58.15,0,0.1
sz.000561,2025-08-12,11.36,10.33,1,False,0.0,8.2896,559191176.76,6745695531.0,20.47,0,0.1
sz.000561,2025-08-13,12.5,11.36,2,False,3.17,11.1207,803560252.88,7225806405.0,31.72,0,0.1
sz.000561,2025-08-14,13.75,12.5,3,False,6.8,19.6451,1607329108.09,8181832152.0,41.9,0,0.1
sz.000561,2025-08-18,15.84,14.4,1,False,-0.69,22.6477,2078354704.66,9176890831.0,61.3,0,0.1
sz.000566,2025-07-24,7.18,6.53,1,False,-0.61,16.1537,1312509698.76,8125133553.0,24.44,0,0.1
sz.000567,2025-07-24,7.32,6.65,1,False,0.45,4.0019,554582440.74,13857978479.0,22.82,0,0.1
sz.000572,2025-07-24,4.92,4.47,1,False,0.0,6.8412,533501801.2,7798365801.0,16.31,0,0.1
sz.000576,2025-08-25,12.24,11.13,1,False,0.18,10.4076,538702512.24,5176049351.0,6.25,0,0.1
sz.000590,2025-07-10,13.32,12.11,1,False,-1.16,9.0029,271800467.71,3019032397.0,38.61,0,0.1
sz.000590,2025-08-11,13.09,11.9,1,False,1.76,8.907,268049754.81,3009428032.0,-5.56,0,0.1
sz.000592,2025-08-27,3.87,3.52,1,False,-0.28,8.0701,585934284.53,7260557918.0,28.15,0,0.1
sz.000595,2025-08-28,5.53,5.27,1,False,1.33,3.7063,231957285.7,6258459534.0,14.02,1,0.1
sz.000599,2025-08-28,5.5,5.0,1,False,3.0,7.7615,342902620.67,4417994211.0,11.34,0,0.1
sz.000600,2025-07-14,8.38,7.62,1,False,3.54,4.0433,363894612.16,8999940943.0,14.32,0,0.1
sz.000601,2025-07-04,5.56,5.05,1,False,6.14,5.1548,306545993.76,5946806739.0,8.81,0,0.1
sz.000601,2025-07-07,6.12,5.56,2,True,10.07,1.4807,97908482.16,6612310540.0,20.0,0,0.1
sz.000607,2025-07-08,4.95,4.5,1,False,2.22,6.6512,288127047.09,4331955844.0,19.28,0,0.1
sz.000607,2025-07-09,5.45,4.95,2,False,10.1,5.9716,286319804.8,4794691620.0,30.07,0,0.1
sz.000607,2025-07-10,6.0,5.45,3,False,9.17,7.0512,373645812.0,5299038632.0,43.2,0,0.1
sz.000607,2025-07-11,6.6,6.0,4,False,10.0,17.6344,1026120152.69,5818854924.0,62.16,0,0.1
sz.000609,2025-07-16,3.24,3.09,1,False,0.32,4.0779,37925548.0,930026435.0,-2.41,1,0.1
sz.000609,2025-08-15,3.26,3.1,1,False,0.65,4.1586,38896690.0,935331362.0,1.24,1,0.1
sz.000609,2025-08-21,3.64,3.47,1,True,4.9,0.8697,9214296.0,1059479821.0,15.19,1,0.1
sz.000609,2025-08-22,3.82,3.64,2,True,4.95,0.2577,2865255.94,1111857175.0,20.5,1,0.1
sz.000609,2025-08-25,4.01,3.82,3,True,4.97,0.5245,6121136.68,1167042265.0,27.3,1,0.1
sz.000609,2025-08-26,4.21,4.01,4,False,1.75,10.1834,123005181.46,1207898948.0,34.08,1,0.1
sz.000617,2025-07-08,8.65,7.86,1,False,-0.76,4.3886,4629928626.09,105498988882.0,26.83,0,0.1
sz.000617,2025-08-19,9.72,8.84,1,False,0.0,4.7302,5610400482.42,118608102880.0,5.31,0,0.1
sz.000617,2025-08-21,10.87,9.88,1,False,9.72,2.3152,3178642245.55,137294499203.0,19.45,0,0.1
sz.000617,2025-08-22,11.96,10.87,2,False,-1.1,5.7562,8109132487.65,140876489484.0,34.38,0,0.1
sz.000626,2025-07-18,7.9,7.18,1,False,-0.14,3.7588,144410783.01,3841938465.0,27.01,0,0.1
sz.000628,2025-08-11,50.12,45.56,1,False,-0.02,10.7445,1004150455.42,9345715998.0,15.35,0,0.1
sz.000628,2025-08-18,56.89,51.72,1,False,1.12,8.6198,925213894.64,10733588884.0,26.65,0,0.1
sz.000628,2025-08-22,61.33,55.75,1,False,4.04,11.8099,1354315437.14,11467628321.0,33.62,0,0.1
sz.000630,2025-08-06,4.03,3.66,1,False,1.91,7.7468,3228143234.6,41670667044.0,21.02,0,0.1
sz.000633,2025-07-01,6.77,6.15,1,True,10.08,0.5367,13992236.0,2607087013.0,8.84,0,0.1
sz.000635,2025-07-10,9.93,9.03,1,False,0.22,4.9613,148218844.1,2987500133.0,13.62,0,0.1
sz.000638,2025-08-26,4.66,4.44,1,False,-0.23,4.9058,70127745.09,1429486426.0,9.39,1,0.1
sz.000650,2025-08-20,6.38,5.8,1,True,10.0,2.4013,203970450.2,8494167751.0,11.15,0,0.1
sz.000650,2025-08-21,7.02,6.38,2,True,10.03,1.8507,172971880.38,9346294936.0,18.98,0,0.1
sz.000655,2025-07-08,8.07,7.34,1,False,8.31,2.845,135870615.82,4775768570.0,15.62,0,0.1
sz.000655,2025-07-09,8.88,8.07,2,False,10.04,4.3879,231750002.84,5281569836.0,25.25,0,0.1
sz.000655,2025-07-10,9.77,8.88,3,False,1.35,19.1599,1068726253.55,5577932315.0,38.58,0,0.1
sz.000656,2025-07-10,1.54,1.47,1,False,2.72,3.5611,290211265.45,8149483740.0,8.45,1,0.1
sz.000657,2025-07-22,15.26,13.87,1,False,4.33,6.2401,1165075005.48,18670774595.0,31.89,0,0.1
sz.000657,2025-07-24,17.8,16.18,1,False,2.04,17.0182,3657106199.29,21489383127.0,55.46,0,0.1
sz.000661,2025-07-03,108.69,98.81,1,False,1.2,4.0646,1722723428.69,42383590727.0,3.47,0,0.1
sz.000665,2025-07-25,5.7,5.18,1,False,-0.19,8.5105,531884897.74,6249749107.0,11.33,0,0.1
sz.000665,2025-08-05,6.22,5.65,1,False,-0.18,12.249,829531016.13,6772234600.0,18.03,0,0.1
sz.000668,2025-07-16,8.16,7.77,1,False,0.0,2.7185,32094955.45,1180612671.0,-5.12,1,0.1
sz.000668,2025-08-05,8.58,8.17,1,False,0.73,1.789,22100318.0,1235344774.0,7.65,1,0.1
sz.000668,2025-08-06,9.01,8.58,2,False,0.93,3.6891,48464424.0,1313719444.0,13.48,1,0.1
sz.000668,2025-08-19,9.47,9.02,1,False,1.11,2.2003,30143069.0,1369952688.0,18.08,1,0.1
sz.000669,2025-07-07,2.66,2.53,1,False,-0.4,2.347,41886723.4,1784692092.0,-2.56,1,0.1
sz.000669,2025-07-23,2.94,2.8,1,False,-1.79,4.1065,79188778.8,1928376447.0,8.09,1,0.1
sz.000669,2025-07-28,3.2,3.05,1,False,-0.98,2.4251,52235876.14,2153967925.0,19.4,1,0.1
sz.000669,2025-07-30,3.33,3.17,1,False,1.58,3.4147,75909269.44,2223014304.0,28.08,1,0.1
sz.000669,2025-08-21,3.4,3.24,1,False,-0.31,2.9751,67958061.92,2284227822.0,11.84,1,0.1
sz.000670,2025-07-03,7.77,7.06,1,False,0.14,8.4175,468744574.12,5568691109.0,13.6,0,0.1
sz.000670,2025-08-07,8.44,7.67,1,False,0.13,28.7576,1717566315.16,5972564870.0,10.91,0,0.1
sz.000672,2025-07-21,9.42,8.56,1,False,4.56,5.702,510632161.26,8955316753.0,19.7,0,0.1
sz.000672,2025-07-22,10.36,9.42,2,False,5.94,9.9426,965552710.58,9711269794.0,29.99,0,0.1
sz.000676,2025-08-22,10.88,9.89,1,False,1.82,10.173,1367994730.61,13447308863.0,22.11,0,0.1
sz.000678,2025-07-14,16.72,15.2,1,False,0.0,27.6658,2075732976.66,7502884343.0,1.58,0,0.1
sz.000679,2025-07-21,8.15,7.41,1,False,-0.13,8.1392,230050924.28,2826456215.0,34.93,0,0.1
sz.000680,2025-07-28,11.03,10.03,1,False,-0.5,5.4583,745235715.98,13653256801.0,22.97,0,0.1
sz.000682,2025-08-25,12.18,11.07,1,False,1.63,3.2007,510225891.68,15941072005.0,16.44,0,0.1
sz.000683,2025-07-21,5.47,4.97,1,False,4.43,6.6393,1191059734.2,17939537816.0,15.16,0,0.1
sz.000691,2025-07-07,4.37,4.16,1,False,1.68,1.3551,19022392.0,1403762970.0,-14.15,1,0.1
sz.000691,2025-07-08,4.59,4.37,2,False,4.12,5.4094,80042671.5,1479695927.0,-9.29,1,0.1
sz.000691,2025-07-09,4.82,4.59,3,False,1.31,6.652,100846990.74,1516040149.0,-2.23,1,0.1
sz.000691,2025-07-11,5.09,4.85,1,False,0.62,4.8451,78213429.0,1614278942.0,8.76,1,0.1
sz.000691,2025-07-16,5.25,5.0,1,False,0.6,4.1971,70611908.0,1682397560.0,15.64,1,0.1
sz.000691,2025-07-17,5.51,5.25,2,False,2.67,8.744,153648920.49,1757192595.0,22.44,1,0.1
sz.000691,2025-07-18,5.79,5.51,3,False,2.54,9.243,168999154.45,1828401541.0,34.65,1,0.1
sz.000691,2025-07-24,5.47,5.21,1,False,0.96,2.8794,50166921.76,1742269978.0,21.83,1,0.1
sz.000691,2025-07-28,5.96,5.68,1,False,-1.41,2.3469,44602040.04,1900466149.0,35.15,1,0.1
sz.000691,2025-07-31,6.35,6.05,1,False,1.82,2.7228,55179814.52,2026583463.0,46.65,1,0.1
sz.000691,2025-08-01,6.67,6.35,2,False,3.46,6.6875,143179023.94,2140994751.0,60.34,1,0.1
sz.000691,2025-08-05,7.14,6.8,1,False,1.03,8.8109,194963729.54,2212756126.0,55.56,1,0.1
sz.000691,2025-08-08,7.33,6.98,1,False,0.43,6.0153,141648702.9,2354806957.0,44.01,1,0.1
sz.000691,2025-08-15,6.91,6.58,1,False,0.46,7.0119,151828137.93,2165292402.0,19.34,1,0.1
sz.000691,2025-08-19,7.3,6.95,1,False,-1.44,5.0109,116371312.06,2322363489.0,36.96,1,0.1
sz.000691,2025-08-20,7.67,7.3,2,False,0.0,5.3237,129575951.98,2433945414.0,47.22,1,0.1
sz.000697,2025-08-21,8.72,8.3,1,False,0.24,2.726,138272067.8,5072342913.0,8.46,1,0.1
sz.000698,2025-07-18,4.38,3.98,1,False,0.25,8.4049,283480189.81,3372796700.0,13.18,0,0.1
sz.000700,2025-08-13,8.92,8.11,1,False,0.74,12.0431,955853526.4,7936939213.0,19.09,0,0.1
sz.000700,2025-08-14,9.81,8.92,2,False,3.92,23.1639,2049480072.23,8847733207.0,30.28,0,0.1
sz.000700,2025-08-20,10.41,9.46,1,False,1.16,12.7171,1170939135.85,9207595567.0,38.99,0,0.1
sz.000702,2025-07-11,8.48,7.71,1,False,-0.65,27.2128,604245051.7,2220444246.0,18.77,0,0.1
sz.000702,2025-08-08,8.43,7.66,1,False,0.78,29.8494,661307711.25,2215480751.0,-0.59,0,0.1
sz.000705,2025-07-16,9.59,8.72,1,False,6.54,4.9536,132720859.63,2679280920.0,15.82,0,0.1
sz.000705,2025-07-17,10.55,9.59,2,True,10.01,2.9667,88247363.45,2974596806.0,30.25,0,0.1
sz.000710,2025-07-04,14.65,13.32,1,False,0.98,14.8276,702265140.1,4736202353.0,2.02,0,0.1
sz.000710,2025-08-22,15.79,14.35,1,False,0.07,22.9423,1153416662.43,5027467440.0,11.35,0,0.1
sz.000711,2025-08-18,1.8,1.71,1,False,4.09,2.6602,109238415.6,4106398602.0,2.86,1,0.1
sz.000711,2025-08-29,1.85,1.76,1,False,0.0,3.1314,130617155.99,4171206361.0,10.12,1,0.1
sz.000712,2025-07-24,14.85,13.5,1,False,3.78,12.7561,1672213372.85,13109127185.0,12.08,0,0.1
sz.000720,2025-07-09,4.1,3.73,1,False,0.54,4.2528,216755457.1,5096770530.0,18.84,0,0.1
sz.000721,2025-08-20,9.85,8.95,1,False,-0.22,11.8918,577448682.46,4855855989.0,14.4,0,0.1
sz.000723,2025-07-10,4.99,4.54,1,False,1.76,8.0403,1736841946.06,21601705733.0,16.05,0,0.1
sz.000735,2025-07-24,7.04,6.4,1,False,0.63,9.8381,772920089.28,7856395943.0,15.6,0,0.1
sz.000736,2025-07-29,4.98,4.74,1,False,-0.21,3.406,120405023.8,3535085843.0,8.73,1,0.1
sz.000737,2025-08-25,12.5,11.36,1,False,2.2,5.4946,1280936139.99,23312636770.0,10.91,0,0.1
sz.000751,2025-07-18,3.53,3.21,1,False,0.62,8.1125,396980986.18,4893448212.0,20.48,0,0.1
sz.000752,2025-07-21,8.81,8.39,1,False,4.29,4.9584,114810102.47,2315466733.0,7.83,1,0.1
sz.000752,2025-07-22,9.25,8.81,2,True,4.99,0.9059,22102329.25,2439819986.0,9.86,1,0.1
sz.000752,2025-07-23,9.71,9.25,3,True,4.97,0.2341,5995536.6,2561100641.0,19.14,1,0.1
sz.000752,2025-08-06,9.65,9.19,1,False,0.33,2.7961,69546969.37,2487284767.0,15.57,1,0.1
sz.000752,2025-08-07,10.13,9.65,2,False,4.77,4.7451,125161599.16,2637702033.0,20.88,1,0.1
sz.000752,2025-08-08,10.64,10.13,3,False,2.17,1.9787,54371495.6,2747839268.0,26.82,1,0.1
sz.000752,2025-08-15,10.98,10.46,1,False,0.38,3.1184,89106655.47,2857447905.0,30.87,1,0.1
sz.000753,2025-08-21,6.44,5.85,1,False,0.85,8.149,506631364.84,6217098599.0,10.46,0,0.1
sz.000753,2025-08-25,7.28,6.62,1,False,-0.91,5.1852,363687150.28,7013946430.0,27.94,0,0.1
sz.000758,2025-07-11,5.69,5.17,1,False,1.74,7.3036,791905891.62,10842678838.0,12.01,0,0.1
sz.000758,2025-07-18,6.08,5.53,1,False,0.18,7.3817,857948085.35,11622635509.0,25.1,0,0.1
sz.000762,2025-07-24,24.04,21.85,1,False,-0.27,11.3614,1376409624.39,12114788885.0,26.06,0,0.1
sz.000767,2025-07-14,3.45,3.14,1,False,0.64,4.0336,396826045.4,9838011836.0,18.97,0,0.1
sz.000777,2025-07-14,22.07,20.06,1,False,10.02,5.9136,500403205.53,8461904855.0,11.46,0,0.1
sz.000782,2025-08-18,5.42,4.93,1,False,0.2,8.4533,236533754.62,2798123273.0,10.39,0,0.1
sz.000785,2025-07-30,3.17,2.88,1,False,-0.35,4.7727,877700213.15,18390014314.0,4.62,0,0.1
sz.000789,2025-07-21,6.45,5.86,1,False,2.39,8.5974,428497942.61,4984041019.0,21.01,0,0.1
sz.000789,2025-07-22,7.1,6.45,2,False,2.33,13.9754,757471252.63,5420032719.0,31.0,0,0.1
sz.000793,2025-08-29,2.59,2.47,1,False,0.0,1.9905,100098799.95,5028826925.0,-1.89,1,0.1
sz.000796,2025-07-08,4.44,4.04,1,False,-0.25,11.3566,646393139.54,5691783981.0,14.43,0,0.1
sz.000796,2025-07-17,4.59,4.17,1,False,0.72,6.6398,398338088.21,5999248294.0,24.05,0,0.1
sz.000796,2025-07-22,5.23,4.75,1,False,3.16,24.7759,1673424011.31,6754241062.0,37.63,0,0.1
sz.000796,2025-07-24,5.18,4.71,1,False,2.12,9.7074,650325164.17,6699272351.0,32.82,0,0.1
sz.000796,2025-07-30,5.68,5.16,1,False,0.19,14.6558,1069922145.7,7300332603.0,43.43,0,0.1
sz.000796,2025-08-18,5.28,4.8,1,False,1.67,8.3509,575432416.68,6890663482.0,11.16,0,0.1
sz.000796,2025-08-29,5.92,5.38,1,False,-0.74,13.0057,994980301.3,7650340245.0,14.07,0,0.1
sz.000798,2025-07-02,8.16,7.42,1,False,3.77,9.3337,272413898.62,2918605683.0,11.17,0,0.1
sz.000798,2025-07-30,8.82,8.02,1,False,-0.12,5.2748,166100376.98,3148941704.0,8.09,0,0.1
sz.000799,2025-08-19,57.7,52.45,1,False,0.44,9.757,1800739983.41,18455877661.0,14.48,0,0.1
sz.000799,2025-08-20,63.47,57.7,2,False,-1.2,10.403,2080324644.5,19997353114.0,28.64,0,0.1
sz.000811,2025-07-31,12.76,11.6,1,False,0.43,9.2043,1128222704.02,12257561184.0,25.34,0,0.1
sz.000813,2025-07-30,4.41,4.01,1,False,-1.5,9.0615,819885116.22,9048006580.0,34.86,0,0.1
sz.000813,2025-07-31,4.85,4.41,2,False,1.59,11.7211,1176059904.14,10033699091.0,43.49,0,0.1
sz.000818,2025-08-22,26.39,23.99,1,False,4.21,13.2435,2231819673.55,16852189176.0,15.8,0,0.1
sz.000819,2025-07-09,17.28,15.71,1,False,-0.19,9.7587,572045935.92,5861907179.0,11.27,0,0.1
sz.000820,2025-07-15,2.89,2.75,1,False,2.55,6.8469,58106854.18,848659308.0,1.76,1,0.1
sz.000820,2025-07-16,3.03,2.89,2,False,1.04,6.5662,58653548.81,893264732.0,1.68,1,0.1
sz.000823,2025-07-08,13.08,11.89,1,False,-0.08,15.9351,1086487301.34,6818201965.0,24.45,0,0.1
sz.000823,2025-08-11,14.28,12.98,1,False,0.31,13.7141,997219514.69,7271490763.0,11.04,0,0.1
sz.000831,2025-07-11,40.73,37.03,1,False,2.59,13.6007,5698011205.95,41894984861.0,13.49,0,0.1
sz.000831,2025-08-28,53.02,48.2,1,False,-1.0,15.5721,8653319861.0,55569382813.0,25.17,0,0.1
sz.000831,2025-08-29,58.32,53.02,2,False,5.04,8.545,5200740535.72,60862967065.0,42.11,0,0.1
sz.000838,2025-07-03,2.88,2.62,1,False,1.53,4.8714,145028840.64,2977149087.0,7.06,0,0.1
sz.000838,2025-07-07,3.01,2.74,1,False,-1.09,6.3921,195181470.1,3053479609.0,10.26,0,0.1
sz.000839,2025-08-29,3.06,2.78,1,False,-0.36,5.6169,649340663.81,11560481116.0,15.04,0,0.1
sz.000856,2025-07-01,11.96,10.87,1,False,0.28,20.0164,521009412.83,2602912676.0,16.91,0,0.1
sz.000856,2025-07-22,12.63,11.48,1,False,0.0,20.628,554672228.85,2688928781.0,21.79,0,0.1
sz.000877,2025-07-21,5.51,5.01,1,False,9.58,0.9085,351043509.14,38639901942.0,21.9,0,0.1
sz.000877,2025-07-22,6.06,5.51,2,False,9.98,0.9147,393306600.92,42998425814.0,31.17,0,0.1
sz.000877,2025-08-08,5.8,5.27,1,False,-0.19,1.7035,679915521.72,39912857160.0,15.31,0,0.1
sz.000877,2025-08-22,6.58,5.98,1,False,1.84,2.6233,1192606244.06,45462060918.0,19.2,0,0.1
sz.000877,2025-08-25,7.24,6.58,2,False,2.13,2.654,1323353664.83,49862609828.0,32.6,0,0.1
sz.000880,2025-07-14,37.84,34.4,1,False,2.88,14.0261,844141261.04,6018360493.0,25.01,0,0.1
sz.000880,2025-07-15,41.62,37.84,2,False,3.07,19.1999,1267367480.7,6600906675.0,35.09,0,0.1
sz.000880,2025-07-16,45.78,41.62,3,False,7.83,6.7962,496725487.6,7308870951.0,45.66,0,0.1
sz.000880,2025-08-11,46.41,42.19,1,False,4.08,9.9586,733316795.49,7363653480.0,22.65,0,0.1
sz.000886,2025-07-24,7.47,6.79,1,False,0.15,9.7971,692023435.85,7063553866.0,12.5,0,0.1
sz.000887,2025-08-18,21.53,19.57,1,False,3.22,6.9015,1906384354.63,27622753816.0,14.95,0,0.1
sz.000889,2025-07-03,3.92,3.56,1,False,4.49,8.4559,283671977.64,3354722474.0,19.88,0,0.1
sz.000889,2025-07-31,3.85,3.5,1,False,6.0,3.7279,124506197.6,3339848108.0,-1.79,0,0.1
sz.000890,2025-07-16,4.21,3.83,1,False,0.0,7.0483,122523169.06,1738336465.0,10.21,0,0.1
sz.000890,2025-08-06,4.48,4.07,1,False,0.0,12.6024,227583797.57,1805876639.0,13.71,0,0.1
sz.000892,2025-07-03,4.81,4.37,1,False,0.23,6.3763,215731551.0,3383334395.0,28.61,0,0.1
sz.000892,2025-07-09,5.17,4.7,1,False,0.0,18.3768,653598329.26,3556649304.0,32.23,0,0.1
sz.000892,2025-07-10,5.69,5.17,2,False,5.8,34.5098,1381011125.89,4001794058.0,41.54,0,0.1
sz.000892,2025-08-18,5.32,4.84,1,False,4.96,11.8014,437883998.3,3710441120.0,14.9,0,0.1
sz.000900,2025-07-01,4.65,4.23,1,False,6.38,3.5923,251844186.51,7010666885.0,11.78,0,0.1
sz.000901,2025-08-05,14.63,13.3,1,False,1.5,14.5764,1671314009.7,11465890135.0,19.62,0,0.1
sz.000901,2025-08-06,16.09,14.63,2,False,1.98,18.2281,2262599911.79,12412702979.0,32.32,0,0.1
sz.000901,2025-08-08,16.95,15.41,1,False,0.06,9.6583,1275015720.0,13201243697.0,38.14,0,0.1
sz.000901,2025-08-13,21.07,19.15,1,False,0.05,11.1177,1821303454.36,16382016553.0,69.65,0,0.1
sz.000903,2025-07-21,3.31,3.15,1,False,0.95,7.6976,483377423.49,6279586150.0,-19.27,1,0.1
sz.000903,2025-08-11,3.16,3.01,1,False,3.32,5.3745,325247621.26,6051681482.0,-17.71,1,0.1
sz.000913,2025-07-03,16.68,15.16,1,False,0.46,5.227,385506287.77,7375287694.0,3.93,0,0.1
sz.000920,2025-07-07,11.42,10.38,1,False,0.39,2.4946,117539579.8,4711760595.0,12.07,0,0.1
sz.000920,2025-07-08,12.56,11.42,2,False,4.99,4.1211,215166748.43,5221099911.0,23.02,0,0.1
sz.000920,2025-08-29,13.19,11.99,1,False,0.17,6.8427,368052001.17,5378754018.0,20.68,0,0.1
sz.000922,2025-07-22,12.9,11.73,1,False,4.86,12.958,944726332.9,7290680143.0,19.33,0,0.1
sz.000929,2025-08-20,8.58,8.17,1,False,0.0,3.6798,57924626.38,1574124311.0,5.41,1,0.1
sz.000929,2025-08-28,8.76,8.34,1,False,0.72,5.2553,84852453.48,1614607225.0,11.73,1,0.1
sz.000935,2025-07-10,20.38,18.53,1,False,-0.65,5.0048,755985525.74,15105209514.0,13.6,0,0.1
sz.000935,2025-07-21,20.38,18.53,1,False,5.77,4.1234,630990684.03,15302679440.0,18.21,0,0.1
sz.000953,2025-07-30,8.02,7.29,1,False,0.14,13.6505,389393076.49,2852592041.0,8.23,0,0.1
sz.000955,2025-07-24,5.65,5.14,1,False,-0.58,8.7698,256587910.09,2925812562.0,21.51,0,0.1
sz.000959,2025-07-02,3.86,3.51,1,False,0.0,1.7276,421008260.19,24369545045.0,10.6,0,0.1
sz.000962,2025-08-13,19.61,17.83,1,False,0.0,9.4155,917424068.04,9743763667.0,18.06,0,0.1
sz.000965,2025-07-11,4.59,4.17,1,False,10.07,11.6223,588587144.06,5064291440.0,16.79,0,0.1
sz.000965,2025-07-15,4.74,4.31,1,False,0.0,25.583,1271311336.12,4969359872.0,21.85,0,0.1
sz.000970,2025-07-24,13.93,12.66,1,False,-0.32,4.9538,822222815.41,16597820167.0,22.09,0,0.1
sz.000970,2025-08-15,15.11,13.74,1,False,-0.66,16.6305,3007643868.82,18085107897.0,20.98,0,0.1
sz.000972,2025-07-22,3.24,3.09,1,False,0.65,3.3355,82520872.96,2474018077.0,-8.22,1,0.1
sz.000972,2025-08-05,3.52,3.35,1,False,1.79,4.529,121919414.8,2691972064.0,1.44,1,0.1
sz.000972,2025-08-18,3.73,3.55,1,False,0.85,3.9428,110892924.07,2812542459.0,20.71,1,0.1
sz.000972,2025-08-21,4.05,3.86,1,False,0.52,4.7736,146312773.55,3065040505.0,26.17,1,0.1
sz.000972,2025-08-28,4.43,4.22,1,False,0.71,5.3114,179418210.11,3377983396.0,38.01,1,0.1
sz.000977,2025-08-20,65.95,59.95,1,False,-0.75,11.1266,10300519339.54,92575623637.0,22.47,0,0.1
sz.000980,2025-08-05,2.23,2.03,1,False,-0.49,10.3945,1121804651.88,10792290653.0,7.73,0,0.1
sz.000981,2025-08-28,2.32,2.11,1,False,1.42,19.1343,4138168085.63,21626963545.0,14.29,0,0.1
sz.000983,2025-07-22,7.54,6.85,1,False,1.75,6.0227,2038304518.17,33843699971.0,18.55,0,0.1
sz.000987,2025-07-09,7.66,6.96,1,False,3.16,1.6909,641532570.88,37940302258.0,14.16,0,0.1
sz.000989,2025-07-03,9.96,9.05,1,False,0.33,7.6183,517578224.44,6793880845.0,1.63,0,0.1
sz.000989,2025-07-09,11.0,10.0,1,False,1.3,13.6736,1005954672.48,7356911658.0,11.11,0,0.1
sz.000989,2025-08-14,12.24,11.13,1,False,0.0,11.4171,931601655.25,8159704787.0,2.77,0,0.1
sz.000993,2025-07-18,11.23,10.21,1,False,0.0,10.7963,515002318.65,4770174214.0,21.41,0,0.1
sz.001202,2025-08-18,15.72,14.29,1,False,0.56,4.3272,77140775.22,1782694935.0,16.62,0,0.1
sz.001203,2025-07-09,10.84,9.85,1,False,8.63,0.9979,139534463.0,13982810201.0,9.49,0,0.1
sz.001203,2025-07-17,11.52,10.47,1,False,0.29,4.599,669647094.78,14560710911.0,16.48,0,0.1
sz.001206,2025-07-22,25.98,23.62,1,False,1.82,9.5088,258692382.29,2720557613.0,25.08,0,0.1
sz.001208,2025-07-22,12.83,11.66,1,False,4.8,22.2759,743890088.78,3339438985.0,25.42,0,0.1
sz.001210,2025-07-04,15.18,13.8,1,False,0.36,17.071,242967763.25,1423277859.0,-6.76,0,0.1
sz.001212,2025-08-25,61.49,55.9,1,False,5.01,11.8192,1125689869.74,9524247578.0,41.71,0,0.1
sz.001213,2025-07-23,4.82,4.38,1,False,5.94,2.7905,581341268.77,20832871126.0,17.56,0,0.1
sz.001216,2025-07-28,15.4,14.0,1,False,0.07,3.9418,146127829.65,3707134549.0,14.07,0,0.1
sz.001216,2025-07-29,16.94,15.4,2,False,0.0,7.795,321026304.98,4118361834.0,25.57,0,0.1
sz.001216,2025-07-30,18.63,16.94,3,True,9.98,1.5769,73993888.8,4692364056.0,38.51,0,0.1
sz.001221,2025-08-21,54.6,49.64,1,False,0.0,33.6552,610245574.66,1813228193.0,-31.75,0,0.1
sz.001222,2025-08-28,24.08,21.89,1,False,7.31,7.6666,200992403.4,2621662841.0,24.06,0,0.1
sz.001223,2025-08-21,55.46,50.42,1,False,2.0,11.6034,148171583.9,1276966957.0,29.82,0,0.1
sz.001225,2025-07-28,45.67,41.52,1,False,-0.99,16.3025,152578243.16,935919296.0,31.16,0,0.1
sz.001226,2025-07-23,35.53,32.3,1,False,-1.52,8.5775,213462028.8,2488627558.0,26.62,0,0.1
sz.001226,2025-07-24,39.08,35.53,2,True,9.99,1.6439,47968550.6,2917972541.0,41.08,0,0.1
sz.001226,2025-07-25,42.99,39.08,3,True,10.01,0.677,21731445.0,3209962334.0,55.14,0,0.1
sz.001226,2025-07-28,47.29,42.99,4,True,10.0,0.887,31320167.0,3531022210.0,69.86,0,0.1
sz.001234,2025-07-30,25.7,23.36,1,False,-0.13,11.3934,260344199.0,2285043964.0,20.26,0,0.1
sz.001239,2025-07-21,17.41,15.83,1,False,4.17,21.3138,416888153.91,1955954142.0,20.32,0,0.1
sz.001239,2025-07-22,19.15,17.41,2,True,9.99,3.8052,83071072.25,2183093458.0,30.01,0,0.1
